SA2_code,y.cervical.female,sd.cervical.female
21387,1.01,0.06632653061224487
21388,1,0.1326530612244898
21389,1.01,0.06887755102040814
21390,1.01,0.06887755102040814
21391,1.01,0.0637755102040816
21392,1.01,0.05867346938775507
21393,1.01,0.06632653061224487
21394,1.01,0.0637755102040816
21395,1.01,0.07397959183673468
21396,1,0.08673469387755102
21397,1.01,0.08163265306122448
21398,1.01,0.04591836734693879
21399,1,0.08673469387755102
21400,1.01,0.05867346938775507
21401,1.01,0.0637755102040816
21402,1.01,0.125
21403,1.01,0.10204081632653061
21404,1.01,0.10204081632653061
21405,1.01,0.058673469387755126
21406,1.01,0.06887755102040814
21407,1.01,0.07142857142857141
21408,1.01,0.0637755102040816
21409,1.01,0.06887755102040814
21410,1,0.0637755102040816
21411,1.01,0.08673469387755102
21412,1.01,0.05612244897959186
21413,1.01,0.05867346938775507
21414,1.01,0.09438775510204081
21415,1.01,0.09693877551020408
21416,1.01,0.08418367346938775
21417,1.02,0.08928571428571429
21418,1.01,0.0637755102040816
21419,1.01,0.06122448979591834
21420,1.02,0.07142857142857141
21421,1.03,0.1326530612244898
21422,1.04,0.11989795918367346
21423,1.02,0.05867346938775507
21424,1.01,0.10459183673469388
21425,1.02,0.12500000000000003
21426,1.01,0.0637755102040816
21427,1.01,0.0637755102040816
21428,1.01,0.07397959183673468
21429,1.02,0.06632653061224487
21430,1.02,0.07908163265306122
21431,1.01,0.08418367346938775
21432,1.02,0.09693877551020408
21433,1.02,0.09438775510204081
31001,1,0.08163265306122448
31002,0.99,0.061224489795918394
31003,0.99,0.07397959183673468
31004,0.99,0.06377551020408166
31005,0.98,0.1326530612244898
31006,1,0.09693877551020408
31007,1.02,0.10459183673469388
31008,1.01,0.10459183673469388
31009,1,0.07142857142857141
31010,1,0.09948979591836735
31011,1,0.05612244897959186
31012,1,0.07397959183673468
31013,1.01,0.07653061224489795
31014,0.98,0.10969387755102039
31015,0.98,0.09183673469387751
31016,0.98,0.07142857142857141
31017,0.99,0.07908163265306122
31018,0.98,0.06377551020408166
31019,0.98,0.09183673469387751
31020,0.98,0.08418367346938775
31021,0.98,0.07397959183673468
31022,0.99,0.061224489795918394
31023,0.99,0.06377551020408166
31024,0.99,0.07142857142857141
31025,0.99,0.07142857142857141
31026,1,0.06377551020408166
31027,0.99,0.06632653061224493
31028,0.99,0.06887755102040814
31029,0.99,0.07142857142857141
31030,1,0.07397959183673468
31031,0.99,0.061224489795918394
31032,0.99,0.06632653061224487
31033,1,0.06887755102040814
31034,0.99,0.07908163265306122
31035,1,0.07142857142857141
31036,1,0.07397959183673468
31037,1,0.09693877551020408
31038,1,0.07397959183673468
31039,1,0.07653061224489795
31040,1,0.06377551020408166
31041,1,0.07653061224489795
31042,0.99,0.08163265306122448
31043,1,0.08418367346938775
31044,1,0.07397959183673468
31045,1,0.07397959183673468
31046,1,0.07908163265306122
31047,0.98,0.06632653061224493
31048,0.99,0.07908163265306122
31049,0.99,0.06377551020408166
31050,0.99,0.06632653061224493
31051,0.99,0.058673469387755126
31052,0.98,0.0688775510204082
31053,0.98,0.06632653061224493
31054,0.98,0.07653061224489795
31055,0.98,0.06632653061224493
31056,0.98,0.06377551020408166
31057,0.98,0.0688775510204082
31058,0.98,0.06377551020408166
31059,0.98,0.07397959183673468
31060,0.99,0.05357142857142859
31061,0.98,0.07653061224489795
31062,0.99,0.061224489795918394
31063,0.98,0.05612244897959186
31064,0.99,0.05357142857142859
31065,0.98,0.0688775510204082
31066,0.99,0.06632653061224493
31067,0.99,0.07397959183673468
31068,0.99,0.06887755102040814
31069,0.99,0.07908163265306122
31070,0.99,0.058673469387755126
31071,0.98,0.0688775510204082
31072,0.99,0.07142857142857141
31073,1,0.0637755102040816
31074,0.99,0.06377551020408166
31075,1,0.07142857142857141
31076,0.99,0.05612244897959186
31077,0.99,0.06632653061224487
31078,0.99,0.06887755102040814
31079,0.98,0.06632653061224493
31080,0.99,0.06632653061224493
31081,0.99,0.09693877551020408
31082,0.99,0.08163265306122448
31083,0.99,0.08163265306122448
31084,0.99,0.08673469387755102
31085,0.99,0.09693877551020408
31086,1,0.09183673469387756
31087,1,0.0637755102040816
31088,1.02,0.08418367346938775
31089,1.01,0.09693877551020408
31090,1.01,0.07908163265306122
31091,1,0.07653061224489795
31092,0.98,0.11989795918367346
31093,0.99,0.08673469387755102
31094,1,0.07908163265306122
31095,0.99,0.08673469387755102
31096,1,0.11479591836734693
31097,1,0.09948979591836732
31098,0.99,0.06632653061224493
31099,0.99,0.07908163265306122
31100,0.99,0.07142857142857147
31101,0.99,0.08418367346938775
31103,0.99,0.06632653061224493
31104,0.99,0.07142857142857147
31105,1,0.07397959183673468
31106,0.99,0.08163265306122448
31107,0.99,0.09183673469387756
31108,0.99,0.09438775510204078
31109,1.01,0.10204081632653061
31110,0.98,0.07397959183673468
31111,0.99,0.08163265306122448
31112,0.99,0.09948979591836732
31113,0.98,0.08928571428571426
31114,0.98,0.09693877551020405
31115,0.99,0.08163265306122448
31116,0.99,0.08928571428571429
31117,0.99,0.06887755102040814
31118,0.99,0.07142857142857141
31119,1,0.06632653061224487
31120,0.99,0.07653061224489795
31121,0.99,0.08163265306122448
31122,1,0.07142857142857141
31123,0.99,0.06377551020408166
31124,1,0.09693877551020408
31125,1,0.08163265306122448
31126,0.99,0.06887755102040814
31127,0.99,0.07142857142857141
31128,0.99,0.06632653061224487
31129,0.99,0.07908163265306122
31130,0.99,0.06887755102040814
31131,0.99,0.06377551020408166
31132,0.98,0.06632653061224493
31133,0.98,0.08928571428571429
31134,0.98,0.07397959183673468
31135,0.99,0.08418367346938775
31136,1,0.07142857142857141
31137,0.99,0.09438775510204081
31138,1,0.09183673469387756
31139,1,0.09948979591836735
31140,0.99,0.09183673469387756
31141,1,0.09183673469387756
31142,0.99,0.1173469387755102
31143,1,0.11224489795918366
31144,0.99,0.1173469387755102
31145,1,0.09693877551020408
31146,0.99,0.09183673469387756
31147,1,0.09438775510204081
31148,0.99,0.07397959183673468
31149,0.99,0.08928571428571429
31151,1,0.10969387755102039
31152,1,0.09183673469387756
31153,0.99,0.09183673469387756
31154,0.99,0.08163265306122448
31155,0.99,0.08418367346938775
31156,0.99,0.08673469387755102
31157,0.99,0.09183673469387756
31158,0.99,0.09183673469387756
31159,0.99,0.11224489795918366
31160,1,0.07908163265306122
31161,1.01,0.08673469387755102
31163,0.99,0.10969387755102039
31164,1.01,0.09183673469387756
31165,1,0.09183673469387756
31166,1,0.09438775510204081
31167,1.01,0.0637755102040816
31168,1,0.08418367346938775
31169,1,0.07397959183673468
31170,0.99,0.07908163265306122
31171,1,0.06122448979591834
31172,1,0.058673469387755126
31173,1.01,0.09693877551020408
31174,1,0.05612244897959186
31175,0.99,0.07653061224489795
31176,0.99,0.1326530612244898
31177,1,0.058673469387755126
31178,0.99,0.058673469387755126
31179,1,0.061224489795918394
31180,1.01,0.06632653061224487
31181,1,0.058673469387755126
31182,1,0.07142857142857141
31183,1,0.061224489795918394
31184,1,0.06887755102040814
31185,1,0.07908163265306122
31186,1,0.05357142857142859
31187,0.99,0.1326530612244898
31188,1,0.07653061224489795
31189,1,0.09438775510204081
31190,1,0.06887755102040814
31191,1,0.058673469387755126
31192,0.99,0.12244897959183673
31193,0.99,0.07908163265306122
31194,1,0.05612244897959186
31195,0.99,0.1479591836734694
31196,0.98,0.10969387755102039
31197,0.99,0.08928571428571429
31198,0.99,0.08418367346938775
31199,0.98,0.09183673469387751
31200,0.99,0.06632653061224493
31201,0.99,0.09183673469387751
31203,0.99,0.08418367346938775
31204,0.98,0.08928571428571429
31205,1,0.08673469387755102
31206,0.99,0.06887755102040814
31207,0.99,0.10969387755102039
31208,1.01,0.08418367346938775
31209,0.99,0.08928571428571429
31210,0.99,0.09438775510204078
31211,1,0.08928571428571429
31212,0.99,0.08163265306122448
31213,1,0.07653061224489795
31214,1,0.08418367346938775
31215,1,0.07908163265306122
31216,1,0.07397959183673468
31217,1,0.07397959183673468
31218,0.99,0.07397959183673468
31219,0.99,0.06887755102040814
31220,1,0.06377551020408166
31221,0.99,0.13010204081632654
31222,1,0.10969387755102039
31223,0.98,0.09693877551020405
31224,1,0.0688775510204082
31225,0.99,0.07908163265306124
31226,0.99,0.07908163265306122
31227,1,0.08673469387755102
31228,1,0.07653061224489795
31229,0.99,0.08928571428571426
31230,0.99,0.10969387755102039
31231,0.99,0.09693877551020405
31232,0.99,0.09438775510204078
31233,0.98,0.09438775510204078
31234,0.98,0.09183673469387751
31235,1,0.07142857142857141
31236,1,0.08673469387755102
31237,1,0.08928571428571426
31238,1,0.08418367346938775
31239,1,0.10714285714285712
31240,0.99,0.10204081632653059
31241,1,0.061224489795918394
31242,1,0.06632653061224487
31243,0.99,0.07142857142857147
31244,1,0.07142857142857141
31245,1,0.07653061224489795
31246,1,0.06632653061224493
31247,1,0.09693877551020405
31248,1,0.06632653061224493
31249,1,0.06887755102040814
31250,1,0.07397959183673468
31251,1,0.07142857142857141
31252,1,0.06377551020408166
31253,1,0.10459183673469385
31254,1,0.07397959183673468
31255,1,0.0637755102040816
31256,1,0.07142857142857141
31257,1,0.07653061224489795
31258,1,0.061224489795918394
31259,1,0.07653061224489795
31260,0.99,0.07653061224489795
31261,1,0.07653061224489795
31262,1,0.08163265306122448
31263,0.99,0.07142857142857147
31264,1,0.07142857142857141
31265,1,0.07653061224489795
31266,1,0.06887755102040814
31267,0.99,0.07653061224489795
31268,1,0.07908163265306122
31269,1,0.14540816326530615
31270,1,0.08418367346938775
31271,1,0.07142857142857141
31272,0.99,0.07908163265306122
31273,0.98,0.07397959183673468
31274,1,0.07397959183673468
31275,0.99,0.06377551020408166
31276,0.99,0.06632653061224487
31277,1,0.05357142857142859
31278,1,0.05612244897959186
31280,1,0.058673469387755126
31281,1.01,0.07142857142857141
31282,1,0.06122448979591834
31283,1.01,0.08418367346938775
31284,1.01,0.07142857142857141
31285,1.01,0.07908163265306122
31286,1.01,0.07653061224489795
31287,1.02,0.08418367346938775
31288,1.01,0.06632653061224487
31289,1.01,0.06887755102040814
31290,1.01,0.06887755102040814
31291,1.01,0.07908163265306122
31292,1.01,0.07908163265306122
31293,1.01,0.07653061224489795
31294,1.01,0.06632653061224487
31295,1.01,0.08418367346938775
31296,1.01,0.07397959183673468
31297,1,0.07397959183673468
31298,0.99,0.08928571428571429
31299,1.01,0.08163265306122448
31300,1.01,0.07653061224489795
31302,1.01,0.07397959183673468
31303,1,0.08928571428571429
31304,1,0.07142857142857141
31305,1.01,0.08163265306122448
31306,1,0.07142857142857141
31307,1.01,0.0637755102040816
31308,1,0.08418367346938775
31309,1.01,0.07397959183673468
31310,1,0.0637755102040816
31311,1,0.0637755102040816
31312,1,0.058673469387755126
31313,1,0.06632653061224487
31314,1,0.06887755102040814
31316,1,0.06887755102040814
31317,1,0.07142857142857141
31318,1,0.07397959183673468
31319,1.01,0.07908163265306122
31320,1,0.05612244897959186
31321,1,0.06122448979591834
31322,1,0.06122448979591834
31323,1,0.06632653061224487
31324,1,0.06122448979591834
31325,1,0.05612244897959186
31326,1,0.06632653061224487
31327,1,0.06632653061224487
31328,1,0.07397959183673468
31329,1,0.07142857142857141
31330,1.01,0.07397959183673468
31331,1.01,0.07397959183673468
31332,1,0.06632653061224487
31333,1.01,0.05612244897959186
31334,0.99,0.07397959183673468
31335,0.99,0.061224489795918394
31336,1.01,0.07142857142857141
31337,1.03,0.13520408163265307
31338,1,0.061224489795918394
31339,1,0.06632653061224487
31340,1.01,0.07397959183673468
31341,1,0.09438775510204081
31342,1.02,0.09183673469387756
31343,0.98,0.10714285714285712
31344,1.01,0.09183673469387756
31346,0.98,0.11224489795918366
31347,1.01,0.10969387755102042
31348,1.01,0.07908163265306122
31349,1.02,0.10204081632653061
31350,0.99,0.08418367346938775
31351,1.01,0.09438775510204081
31352,1.01,0.10714285714285712
31353,1,0.07908163265306122
31354,1,0.11224489795918366
31355,1.02,0.10714285714285715
31356,0.98,0.10204081632653059
31357,1,0.07653061224489795
31358,0.98,0.10969387755102039
31359,0.98,0.16836734693877553
31361,0.99,0.11479591836734693
31362,1.02,0.09693877551020408
31363,1.03,0.13775510204081634
31364,1.01,0.08163265306122448
31365,1.02,0.07908163265306122
31366,1.02,0.08418367346938775
31367,1.02,0.08418367346938775
31368,1.02,0.09183673469387756
31369,1.02,0.07908163265306122
31370,1,0.061224489795918394
31371,1.01,0.0637755102040816
31372,1.01,0.07653061224489795
31373,1,0.07142857142857141
31374,1,0.08673469387755102
31375,1,0.06887755102040814
31376,1.01,0.07397959183673468
31377,1.01,0.11989795918367346
31378,1.03,0.10969387755102042
31379,1.01,0.10969387755102042
31380,1.01,0.08673469387755102
31381,1.01,0.13010204081632654
31382,0.99,0.06887755102040814
31383,1,0.07142857142857141
31384,1,0.0637755102040816
31385,0.99,0.07397959183673468
31386,0.99,0.058673469387755126
31387,0.99,0.06377551020408166
31388,1,0.07397959183673468
31389,0.99,0.07908163265306122
31390,1,0.07653061224489795
31391,1,0.08673469387755102
31392,1,0.06632653061224487
31393,1.01,0.09438775510204081
31394,1,0.0637755102040816
31395,1.01,0.10969387755102039
31396,1.01,0.07142857142857141
31397,1.01,0.06887755102040814
31398,1.01,0.09438775510204081
31399,1.04,0.10969387755102042
31400,1,0.05867346938775507
31401,1.05,0.09948979591836735
31402,1.05,0.14795918367346939
31403,1,0.125
31404,1.02,0.06122448979591834
31405,1.02,0.13520408163265307
31406,1.02,0.07397959183673468
31407,1.02,0.0637755102040816
31408,1.01,0.0561224489795918
31409,1,0.07397959183673468
31410,1.02,0.0561224489795918
31411,1.01,0.05357142857142859
31412,1.01,0.08673469387755102
31413,1,0.07908163265306122
31414,1,0.08163265306122448
31415,1,0.09183673469387756
31416,1,0.08163265306122448
31417,1.01,0.09693877551020408
31418,1,0.10459183673469385
31419,1,0.08928571428571429
31420,1.01,0.07397959183673468
31421,1,0.09438775510204081
31422,1,0.11224489795918366
31423,1.01,0.08418367346938775
31424,1.02,0.09438775510204081
31425,1,0.09948979591836732
31426,1,0.08418367346938772
31427,1,0.09693877551020405
31428,1,0.09183673469387756
31429,1,0.08673469387755102
31430,1,0.08673469387755102
31431,1,0.07397959183673468
31432,1,0.07653061224489795
31433,1,0.07142857142857141
31434,0.99,0.10459183673469385
31435,0.99,0.09183673469387751
31436,1,0.08928571428571429
31437,0.99,0.10459183673469385
31438,1,0.10714285714285712
31439,1.01,0.07653061224489795
31440,1,0.06887755102040814
31441,1.01,0.08928571428571429
31442,1.01,0.07397959183673468
31443,1,0.06887755102040814
31444,1,0.07142857142857141
31445,1,0.06632653061224487
31446,1,0.07653061224489795
31447,1,0.07397959183673468
31448,1,0.09438775510204081
31449,1,0.07142857142857141
31450,1,0.06887755102040814
31451,1,0.05357142857142859
31452,1,0.08673469387755102
31453,1,0.07653061224489795
31454,0.99,0.0637755102040816
31455,0.99,0.08418367346938775
31456,1,0.07142857142857141
31457,1,0.07908163265306122
31458,1,0.06887755102040814
31459,1,0.07397959183673468
31460,1.04,0.15051020408163268
31461,1.01,0.08418367346938775
31462,1,0.11989795918367346
31463,1.01,0.05357142857142859
31464,1.01,0.13520408163265307
31465,1.01,0.06887755102040814
31466,1.02,0.1403061224489796
31467,1.02,0.07397959183673468
31468,1.02,0.07397959183673468
31469,1.02,0.07908163265306122
31470,1.01,0.07142857142857141
31471,1.02,0.07908163265306122
31472,1.01,0.07142857142857141
31473,1.02,0.08163265306122448
31474,1.01,0.07142857142857141
31475,1.02,0.06887755102040814
31476,1.02,0.07908163265306122
31477,1.02,0.08163265306122448
31478,1.02,0.07653061224489795
31479,1.01,0.08673469387755102
31480,1.02,0.08418367346938775
31481,1.02,0.07908163265306122
31482,1.01,0.07908163265306122
31483,1.01,0.13520408163265307
31484,1.02,0.07142857142857141
31485,1.02,0.08163265306122448
31486,1.01,0.07653061224489795
31487,1.01,0.08418367346938775
31488,1.02,0.07908163265306122
31489,1.02,0.06887755102040814
31490,1.02,0.09438775510204081
31491,1.02,0.07908163265306122
31492,1.01,0.09693877551020408
31493,1,0.07653061224489795
31494,1.01,0.08418367346938775
31495,1.01,0.08673469387755102
31496,1.01,0.09948979591836735
31497,1,0.08673469387755102
31498,1,0.06632653061224487
31499,1,0.0637755102040816
31500,1,0.08673469387755102
31501,1.01,0.10204081632653061
31502,1.02,0.08163265306122448
31503,0.99,0.06632653061224487
31504,1,0.06887755102040814
31505,0.99,0.1479591836734694
31506,1.01,0.06887755102040814
31507,1,0.07653061224489795
31508,0.99,0.06632653061224487
31509,1,0.0637755102040816
31510,0.99,0.08163265306122448
31511,1.01,0.09183673469387756
31512,1.01,0.10969387755102039
31513,1.01,0.11989795918367349
31514,1,0.06632653061224487
31515,1,0.06632653061224487
31516,0.98,0.09183673469387756
31517,0.99,0.09693877551020405
31518,0.99,0.09948979591836732
31519,0.98,0.12755102040816327
31520,0.97,0.10459183673469385
31521,0.95,0.10714285714285712
31522,1,0.07142857142857141
31523,1.02,0.09183673469387756
31524,1.01,0.08418367346938775
31525,1,0.06122448979591834
31526,1.01,0.10459183673469388
41001,1.01,0.0561224489795918
41002,1.01,0.06887755102040814
41003,1.01,0.05357142857142859
41004,1.01,0.06122448979591834
41005,1.01,0.06887755102040814
41006,1.01,0.0637755102040816
41007,1.01,0.08163265306122448
41008,1.01,0.0561224489795918
41009,1.01,0.09693877551020408
41010,1.01,0.06122448979591834
41011,1,0.0637755102040816
41012,1.01,0.06122448979591834
41013,1.01,0.07142857142857141
41014,1.01,0.08673469387755102
41015,1.01,0.07142857142857141
41016,1.01,0.07397959183673468
41017,1.01,0.07142857142857141
41018,1.01,0.06887755102040814
41019,1.01,0.06632653061224487
41020,1.01,0.07908163265306122
41021,1.01,0.06887755102040814
41022,1.01,0.06887755102040814
41023,1.01,0.06122448979591834
41024,1.01,0.07142857142857141
41025,1.02,0.07142857142857141
41026,1.01,0.07397959183673468
41027,1.01,0.08163265306122448
41028,1.01,0.07653061224489795
41029,1.02,0.08418367346938775
41030,1.02,0.07908163265306122
41031,1.02,0.07653061224489795
41032,1.02,0.06887755102040814
41033,1.01,0.0637755102040816
41034,1.01,0.07908163265306122
41035,1.01,0.07397959183673468
41036,1.01,0.06632653061224487
41037,1.01,0.06887755102040814
41038,1.01,0.0637755102040816
41040,1,0.06887755102040814
41041,1.01,0.06632653061224487
41042,1.01,0.07908163265306122
41043,1.02,0.07908163265306122
41044,1.01,0.08163265306122448
41045,1.01,0.06122448979591834
41046,1.01,0.07142857142857141
41047,1.01,0.06887755102040814
41048,1.01,0.07653061224489795
41049,1.01,0.07142857142857141
41050,1.01,0.08673469387755102
41051,1,0.0637755102040816
41052,1.01,0.07397959183673468
41053,1.01,0.06887755102040814
41054,1.01,0.07653061224489795
41055,1.01,0.07397959183673468
41056,1,0.09948979591836735
41057,1.01,0.07653061224489795
41058,1.01,0.07142857142857141
41059,1,0.08418367346938775
41060,1,0.07908163265306122
41061,1,0.0637755102040816
41062,1.01,0.07397959183673468
41063,1,0.07397959183673468
41064,0.99,0.07142857142857141
41065,1,0.0637755102040816
41066,1,0.06887755102040814
41067,1,0.06887755102040814
41068,1,0.07142857142857141
41069,1,0.0637755102040816
41070,1.01,0.07142857142857141
41071,1.01,0.07908163265306122
41072,0.99,0.07397959183673468
41073,1,0.07908163265306122
41074,0.99,0.09183673469387756
41075,1,0.05357142857142859
41076,1,0.08163265306122448
41077,1,0.06632653061224487
41078,1,0.07397959183673468
41079,1.01,0.09693877551020408
41080,1,0.07397959183673468
41082,1,0.08163265306122448
41083,1,0.06632653061224487
41084,1.01,0.08673469387755102
41085,1.01,0.08673469387755102
41086,1,0.07142857142857141
41087,0.99,0.07142857142857141
41088,0.99,0.07653061224489795
41089,1.01,0.07397959183673468
41090,1.02,0.09183673469387756
41091,1.02,0.07653061224489795
41092,1.02,0.09693877551020408
41093,1.02,0.0637755102040816
41094,1.02,0.08673469387755102
41095,1.03,0.08928571428571429
41096,1.02,0.08928571428571429
41097,1.02,0.07908163265306122
41099,1.02,0.09948979591836735
41100,1.06,0.15816326530612243
41101,1.01,0.07397959183673468
41102,1.01,0.06887755102040814
41103,1.01,0.1403061224489796
41105,1.03,0.10969387755102042
41106,1.02,0.09183673469387756
41107,1.01,0.06632653061224487
41108,1.02,0.06887755102040814
41109,1.02,0.09693877551020408
41110,1.01,0.06887755102040814
41111,1.01,0.06122448979591834
41112,1.01,0.06887755102040814
41113,1.01,0.07653061224489795
41114,1.02,0.10204081632653061
41115,1.01,0.09693877551020408
41116,1.01,0.13010204081632654
41117,1.01,0.07908163265306122
41118,1.01,0.06887755102040814
41119,1.01,0.07397959183673468
41120,1.01,0.07908163265306122
41121,1.02,0.07908163265306122
41122,1.04,0.14540816326530615
41123,1.02,0.09183673469387756
41124,1,0.09693877551020408
41125,1,0.10204081632653059
41126,1.01,0.10204081632653059
41127,1,0.09693877551020408
41128,0.99,0.15051020408163268
41129,1.02,0.16326530612244897
41130,1,0.10969387755102042
41131,1.02,0.08163265306122448
41132,1.01,0.08418367346938775
41133,0.99,0.14540816326530615
41134,1.01,0.07653061224489795
41135,1.01,0.06887755102040814
41136,1.03,0.14285714285714285
41138,1.01,0.07653061224489795
41139,1.01,0.12755102040816327
41140,1.02,0.07908163265306122
41141,1.01,0.04081632653061228
41142,1.02,0.14285714285714285
41143,1,0.13520408163265307
41144,0.99,0.08418367346938775
41145,0.99,0.1326530612244898
41146,1,0.09438775510204081
41147,1,0.058673469387755126
41148,0.98,0.10459183673469385
41149,0.98,0.07397959183673468
41150,1.01,0.08928571428571429
41151,1.01,0.08163265306122448
41152,1.02,0.1403061224489796
41153,1.02,0.11989795918367349
41154,1.01,0.13010204081632654
41155,1.01,0.07653061224489795
41156,1.01,0.07653061224489795
41157,1.01,0.06122448979591834
41158,1.01,0.08418367346938775
41159,1.01,0.07908163265306122
41160,1,0.11479591836734696
41161,1.01,0.05867346938775507
41162,1.02,0.10714285714285715
41163,1.01,0.06122448979591834
41164,1.01,0.0637755102040816
41165,1.01,0.11479591836734693
41166,1.01,0.06632653061224487
41167,1.01,0.09948979591836735
41168,1.01,0.07142857142857141
41169,1.01,0.06887755102040814
41170,1.01,0.05867346938775507
51001,1,0.11224489795918366
51002,0.98,0.10714285714285712
51003,1,0.09183673469387756
51004,0.99,0.1403061224489796
51005,1.01,0.08418367346938775
51006,0.99,0.10459183673469388
51007,1,0.08418367346938775
51008,1,0.09948979591836735
51009,1.01,0.06887755102040814
51010,1.01,0.07397959183673468
51011,1,0.09438775510204081
51012,1.02,0.09948979591836735
51013,1,0.10459183673469388
51014,1.02,0.07397959183673468
51015,1.01,0.08928571428571429
51016,1.01,0.07653061224489795
51017,1.01,0.07653061224489795
51018,1.01,0.07653061224489795
51019,1.03,0.14540816326530615
51020,1.01,0.08418367346938775
51021,1,0.11479591836734693
51022,0.98,0.12755102040816327
51023,1.02,0.09183673469387756
51024,0.95,0.14540816326530615
51025,1.02,0.09438775510204081
51026,1.01,0.08418367346938775
51027,1.01,0.07653061224489795
51028,1.02,0.10204081632653061
51029,1.01,0.06632653061224487
51030,0.98,0.07397959183673473
51031,0.98,0.08673469387755099
51032,0.97,0.09693877551020405
51033,0.98,0.07653061224489795
51034,0.98,0.09693877551020405
51035,0.98,0.08673469387755102
51036,0.98,0.07653061224489795
51037,0.98,0.09183673469387751
51038,0.98,0.06632653061224493
51039,0.99,0.07397959183673468
51040,0.98,0.07142857142857141
51041,0.98,0.07142857142857147
51042,0.98,0.07397959183673468
51043,0.98,0.061224489795918394
51044,0.99,0.09693877551020408
51045,0.99,0.07908163265306122
51046,0.98,0.10714285714285712
51047,0.99,0.07142857142857141
51048,0.99,0.08163265306122448
51049,1,0.07908163265306122
51050,1,0.06632653061224487
51051,1.01,0.07653061224489795
51052,1,0.07653061224489795
51053,1,0.07653061224489795
51054,1.01,0.07653061224489795
51056,0.99,0.07397959183673468
51057,0.99,0.061224489795918394
51058,0.99,0.06887755102040814
51059,0.99,0.07397959183673468
51060,1,0.07142857142857141
51061,1,0.07653061224489795
51062,1,0.07397959183673468
51063,0.99,0.06887755102040814
51065,1,0.061224489795918394
51066,1,0.07142857142857141
51067,1,0.07142857142857141
51068,1,0.07397959183673468
51070,0.97,0.07142857142857147
51071,0.96,0.07908163265306122
51072,0.98,0.06377551020408166
51073,0.99,0.05357142857142859
51074,0.97,0.07908163265306122
51075,0.98,0.07653061224489795
51076,0.97,0.08928571428571426
51077,0.97,0.08673469387755099
51078,0.98,0.06377551020408166
51079,0.97,0.08418367346938775
51080,0.97,0.07908163265306122
51081,0.98,0.06632653061224493
51082,0.98,0.07908163265306122
51083,0.98,0.07397959183673473
51084,0.99,0.061224489795918394
51085,0.99,0.06377551020408166
51086,0.99,0.06377551020408166
51088,0.98,0.0688775510204082
51089,0.98,0.061224489795918394
51090,0.99,0.06887755102040814
51091,0.98,0.0688775510204082
51092,0.99,0.06887755102040814
51093,0.98,0.058673469387755126
51094,0.99,0.07653061224489795
51095,0.99,0.06632653061224493
51096,0.98,0.0688775510204082
51097,0.99,0.0688775510204082
51098,0.98,0.06632653061224493
51099,0.97,0.08928571428571426
51100,0.98,0.09693877551020405
51101,0.96,0.08163265306122448
51102,0.98,0.07653061224489795
51103,0.98,0.06377551020408166
51104,0.98,0.07142857142857141
51105,0.97,0.08928571428571426
51107,0.97,0.09183673469387751
51108,0.98,0.07653061224489797
51109,0.98,0.07142857142857147
51110,1.01,0.07397959183673468
51112,1.01,0.08418367346938775
51113,1.01,0.07142857142857141
51114,1,0.06887755102040814
51115,1,0.07908163265306122
51116,1,0.08163265306122448
51117,1,0.08418367346938775
51118,1,0.10204081632653061
51119,1,0.09438775510204081
51121,1,0.08163265306122448
51122,1.01,0.08928571428571429
51123,1.01,0.11479591836734696
51124,1,0.07397959183673468
51125,1.01,0.08928571428571429
51127,0.99,0.08418367346938775
51128,1,0.07142857142857141
51129,1.01,0.07653061224489795
51130,1,0.07908163265306122
51131,1,0.08163265306122448
51132,1,0.07397959183673468
51133,1.01,0.07908163265306122
51134,1,0.07142857142857141
51135,1,0.08418367346938775
51136,1,0.0637755102040816
51137,1,0.06632653061224487
51138,1,0.06887755102040814
51139,1,0.08673469387755102
51140,1,0.07653061224489795
51141,1,0.06632653061224487
51142,1.01,0.09948979591836735
51143,1.01,0.0637755102040816
51144,1.01,0.06887755102040814
51145,1.02,0.10204081632653061
51146,1.02,0.11479591836734696
51147,1.02,0.09948979591836735
51148,1.01,0.06887755102040814
51149,1.02,0.09438775510204081
51150,1.02,0.08928571428571429
51152,1.02,0.08673469387755102
51153,1.02,0.09693877551020408
51154,1.02,0.09693877551020408
51155,1.02,0.08928571428571429
51156,1.02,0.08673469387755102
51157,1.01,0.08673469387755102
51158,1.01,0.09693877551020408
51159,1.01,0.07653061224489795
51160,1.02,0.08928571428571429
51161,1.02,0.08163265306122448
51162,1.02,0.07397959183673468
51163,1.02,0.09693877551020408
51164,1.01,0.10714285714285712
51165,0.99,0.08928571428571429
51166,1.01,0.08673469387755102
51168,1.01,0.06887755102040814
51169,1.01,0.07397959183673468
51170,1.01,0.07397959183673468
51171,1.01,0.07908163265306122
51172,1.01,0.07397959183673468
51173,1.01,0.08673469387755102
51174,1.02,0.09183673469387756
51175,1,0.10204081632653061
51176,1,0.07653061224489795
51177,1,0.08163265306122448
51178,1,0.07397959183673468
51179,1.01,0.07908163265306122
51180,1.01,0.07397959183673468
51181,1.01,0.08418367346938775
51182,1.01,0.06632653061224487
51183,1,0.09183673469387756
51184,1,0.08163265306122448
51185,1.01,0.0561224489795918
51186,1.01,0.09693877551020408
51187,1,0.07653061224489795
51188,1,0.08418367346938775
51189,1.01,0.07142857142857141
51190,1.02,0.10459183673469388
