SA2_code,y.myeloma.male,sd.myeloma.male,y.myeloma.female,sd.myeloma.female,y.myeloma.persons,sd.myeloma.persons
21150,1,0.08163265306122448,1,0.09948979591836735,0.98,0.06887755102040814
21151,1,0.07908163265306122,1,0.08928571428571429,0.98,0.07653061224489795
21152,0.99,0.09693877551020405,1,0.08418367346938775,0.98,0.07653061224489795
21153,1,0.07142857142857141,1,0.07653061224489795,0.99,0.06887755102040814
21154,1,0.08673469387755102,1.01,0.10204081632653061,1,0.07908163265306122
21155,1,0.08163265306122448,1.01,0.09438775510204081,0.99,0.07908163265306122
21156,1,0.08163265306122448,0.99,0.09693877551020405,1,0.08418367346938775
21157,1.03,0.09183673469387756,0.99,0.08928571428571426,1.01,0.08673469387755102
21158,1.02,0.08673469387755102,0.99,0.09693877551020408,0.99,0.07142857142857141
21159,1.02,0.08928571428571429,0.99,0.08928571428571429,1,0.07908163265306122
21160,1.02,0.09693877551020408,0.98,0.09183673469387751,1,0.09183673469387756
21161,0.99,0.07908163265306122,0.98,0.08163265306122446,0.97,0.0688775510204082
21162,1.01,0.09183673469387756,1,0.10204081632653059,0.98,0.08163265306122448
21163,1,0.09693877551020405,0.98,0.08928571428571426,0.96,0.076530612244898
21164,1,0.08673469387755102,0.99,0.08418367346938775,0.99,0.07142857142857141
21165,1,0.07397959183673468,0.99,0.08928571428571429,0.98,0.06377551020408166
21166,1.01,0.07908163265306122,1,0.09693877551020405,1,0.07397959183673468
21167,1,0.09183673469387756,0.99,0.08673469387755102,0.98,0.07397959183673468
21168,0.99,0.10459183673469385,0.98,0.10969387755102039,0.94,0.09183673469387751
21169,0.99,0.10459183673469385,1.01,0.11734693877551022,0.97,0.08928571428571429
21170,0.99,0.07908163265306122,0.98,0.08928571428571426,0.95,0.06632653061224493
21171,0.99,0.10714285714285712,1.01,0.10969387755102042,0.97,0.08673469387755102
21172,0.98,0.09183673469387756,1.01,0.09183673469387756,0.97,0.07653061224489795
21173,0.99,0.12244897959183673,0.99,0.1403061224489796,0.96,0.10204081632653059
21174,1,0.10204081632653061,1,0.09948979591836735,0.98,0.07653061224489795
21175,1.01,0.07653061224489795,0.98,0.08163265306122448,0.97,0.06887755102040814
21176,1.01,0.09693877551020408,0.99,0.10204081632653059,0.97,0.07397959183673468
21177,0.98,0.07142857142857147,1,0.08418367346938775,0.95,0.06377551020408166
21178,0.97,0.09693877551020405,0.99,0.10714285714285712,0.94,0.08673469387755099
21179,0.99,0.08163265306122448,1,0.09183673469387756,0.96,0.07908163265306122
21180,1,0.11479591836734696,0.98,0.10459183673469385,0.98,0.08928571428571429
21181,1,0.10969387755102042,0.98,0.11224489795918366,0.96,0.08928571428571429
21182,0.99,0.09183673469387756,0.99,0.10204081632653059,0.97,0.07908163265306122
21183,0.99,0.10969387755102039,1,0.12244897959183673,0.96,0.09948979591836732
21184,0.99,0.09948979591836732,1,0.10714285714285712,0.95,0.08673469387755099
21185,0.99,0.08673469387755102,1,0.09438775510204081,0.97,0.08163265306122448
21186,0.98,0.11224489795918366,1,0.13010204081632654,0.94,0.10714285714285712
21187,0.99,0.09438775510204081,1,0.11224489795918366,0.95,0.09183673469387751
21188,0.98,0.09693877551020405,0.99,0.09438775510204078,0.95,0.08163265306122451
21189,0.98,0.10714285714285712,1.01,0.11734693877551022,0.95,0.08928571428571426
21190,0.99,0.10714285714285712,1.01,0.13775510204081634,0.95,0.09948979591836732
21191,0.99,0.08163265306122448,0.99,0.08418367346938775,0.96,0.07142857142857147
21193,0.98,0.10714285714285712,1,0.1326530612244898,0.95,0.09438775510204078
21194,0.99,0.07908163265306122,0.99,0.08418367346938775,0.96,0.0688775510204082
21195,0.99,0.07397959183673468,1,0.08418367346938775,0.97,0.06632653061224493
21196,1,0.10714285714285712,0.99,0.09693877551020405,1,0.08418367346938775
21197,1,0.08163265306122448,1,0.10204081632653061,0.99,0.07908163265306122
21198,1.02,0.10459183673469388,1.01,0.09693877551020408,1.04,0.09183673469387756
21199,1.01,0.08928571428571429,1.01,0.09183673469387756,1.03,0.08163265306122448
21200,1.01,0.07397959183673468,1,0.07653061224489795,1.01,0.0637755102040816
21201,1,0.09693877551020408,1,0.10459183673469388,1.02,0.08418367346938775
21202,1.02,0.09438775510204081,1,0.09948979591836732,1,0.08673469387755102
21203,1.01,0.08163265306122448,0.99,0.08928571428571426,1,0.07653061224489795
21204,0.99,0.10204081632653059,0.99,0.10459183673469385,0.98,0.08163265306122448
21205,1.01,0.09183673469387756,1,0.09693877551020405,1.01,0.08418367346938775
21206,1.03,0.08673469387755102,0.99,0.08418367346938772,1.03,0.07397959183673468
21207,1.01,0.09948979591836735,1.01,0.10459183673469388,1.03,0.07908163265306122
21208,1.02,0.08928571428571429,1.02,0.09183673469387756,1.05,0.08418367346938775
21209,1,0.08163265306122448,1,0.09693877551020408,0.99,0.07908163265306122
21210,1,0.10204081632653059,1,0.11479591836734693,0.99,0.09183673469387751
21211,1,0.08673469387755102,1,0.09438775510204081,1,0.07142857142857141
21212,1,0.07142857142857141,1,0.07653061224489795,0.99,0.06377551020408166
21213,1,0.07653061224489795,1,0.07653061224489795,0.99,0.06632653061224493
21214,0.98,0.08673469387755099,1,0.11224489795918369,0.98,0.08928571428571426
21215,0.99,0.09438775510204081,1,0.09693877551020408,0.98,0.08928571428571429
21216,1,0.08673469387755102,0.99,0.10204081632653059,1.01,0.08928571428571429
21217,1,0.10204081632653061,1,0.10459183673469385,1.01,0.08418367346938775
21218,1.01,0.07653061224489795,1,0.08928571428571429,1.01,0.07653061224489795
21219,1.01,0.07653061224489795,1,0.09183673469387756,1.01,0.08928571428571429
21220,1,0.09948979591836735,1,0.10204081632653061,1,0.09438775510204081
21221,1,0.08163265306122448,1,0.10204081632653061,1.01,0.08418367346938775
21222,1.01,0.10204081632653061,1,0.09438775510204081,1.01,0.07908163265306122
21223,1.01,0.08928571428571429,1,0.08673469387755102,1.02,0.07653061224489795
21224,1.01,0.08673469387755102,1,0.09693877551020408,1,0.07908163265306122
21225,1,0.08928571428571429,1,0.09183673469387756,1,0.07653061224489795
21226,1.02,0.09948979591836735,1.01,0.09693877551020408,1.04,0.09948979591836735
21228,1.01,0.07397959183673468,1.01,0.08418367346938775,1.03,0.06632653061224487
21229,1.03,0.08928571428571429,1.02,0.09693877551020408,1.05,0.09948979591836735
21230,1.03,0.10204081632653061,1.01,0.10969387755102042,1.07,0.10459183673469388
21231,1.02,0.08673469387755102,1,0.09693877551020408,1.04,0.08928571428571429
21232,1.02,0.08418367346938775,0.99,0.10204081632653059,0.99,0.08163265306122448
21233,1.02,0.10714285714285715,1,0.10204081632653059,1.01,0.09693877551020408
21234,1.01,0.09693877551020408,1,0.10969387755102039,1,0.09693877551020408
21235,1.02,0.07908163265306122,1,0.08418367346938775,1,0.08418367346938775
21236,1.02,0.08673469387755102,1,0.09183673469387756,1.03,0.08673469387755102
21237,1.02,0.09183673469387756,1.01,0.08928571428571429,1.04,0.08418367346938775
21238,1.01,0.07397959183673468,1,0.08418367346938775,1.02,0.06632653061224487
21239,1.02,0.08673469387755102,0.98,0.10459183673469385,1.01,0.07908163265306122
21240,1.01,0.09183673469387756,1,0.09948979591836735,1,0.08418367346938775
21241,1.01,0.08163265306122448,1,0.09183673469387756,1,0.07653061224489795
21242,1.01,0.10459183673469388,1.01,0.09438775510204081,1.03,0.10204081632653061
21243,1.01,0.07653061224489795,1.02,0.09183673469387756,1.02,0.07142857142857141
21244,1.01,0.08163265306122448,1,0.09183673469387756,1,0.07653061224489795
21245,1.01,0.09183673469387756,1.01,0.09948979591836735,1.02,0.07908163265306122
21246,1.01,0.07908163265306122,1,0.08673469387755102,1.01,0.06887755102040814
21247,1.01,0.10204081632653061,1.01,0.11734693877551022,1.01,0.09948979591836735
21248,1.02,0.09948979591836735,1,0.10459183673469388,1.02,0.08673469387755102
21249,1.01,0.08163265306122448,1.02,0.10459183673469388,1.02,0.08928571428571429
21250,1.03,0.11479591836734696,1,0.12244897959183673,1.03,0.09438775510204081
21251,1,0.08673469387755102,1,0.10459183673469388,0.99,0.08163265306122448
21252,1,0.07653061224489795,0.99,0.08418367346938775,0.98,0.07142857142857141
21253,1.01,0.08418367346938775,1,0.09948979591836735,0.99,0.07908163265306122
21254,1,0.07397959183673468,1,0.08418367346938775,0.99,0.07142857142857141
21255,1,0.08163265306122448,1,0.08673469387755102,1,0.08163265306122448
21256,1.01,0.10459183673469388,1.01,0.11224489795918369,1,0.10459183673469388
21257,0.99,0.10714285714285712,1.01,0.13520408163265307,0.99,0.09438775510204081
21258,1,0.09183673469387751,1,0.09183673469387756,0.99,0.07653061224489795
21259,1,0.08418367346938775,0.99,0.09693877551020405,0.98,0.08163265306122448
21260,0.99,0.07908163265306122,1,0.09948979591836732,0.98,0.07397959183673468
21261,1,0.08418367346938775,0.99,0.07908163265306122,0.98,0.06632653061224493
21262,1,0.07397959183673468,0.99,0.08163265306122448,0.98,0.06632653061224493
21263,0.98,0.08928571428571426,0.99,0.10714285714285712,0.97,0.076530612244898
21264,0.99,0.07397959183673468,0.99,0.08673469387755102,0.96,0.0688775510204082
21265,1,0.08673469387755102,0.99,0.09948979591836732,0.97,0.07653061224489795
21266,0.99,0.08163265306122448,0.99,0.08673469387755102,0.98,0.0688775510204082
21267,0.99,0.08928571428571426,0.99,0.09948979591836732,0.96,0.076530612244898
21268,1.01,0.11479591836734693,0.98,0.12244897959183673,0.97,0.08673469387755099
21269,1.01,0.08673469387755102,0.98,0.09183673469387751,0.98,0.07653061224489795
21270,0.99,0.11224489795918366,1,0.10459183673469385,0.97,0.07653061224489795
21271,1.01,0.09948979591836735,1,0.10459183673469385,0.99,0.09438775510204081
21272,1.01,0.08928571428571429,0.98,0.09948979591836732,0.98,0.08418367346938775
21273,1,0.07142857142857141,0.99,0.09183673469387751,0.98,0.07653061224489795
21274,0.99,0.09438775510204078,1.01,0.10204081632653061,0.99,0.08163265306122448
21275,0.99,0.07908163265306122,0.99,0.09183673469387756,0.97,0.076530612244898
21276,1,0.09183673469387756,1.01,0.10459183673469388,1,0.08418367346938775
21277,0.99,0.07908163265306122,1,0.09438775510204081,0.97,0.07397959183673468
21278,1,0.08418367346938775,1.01,0.09183673469387756,0.99,0.07908163265306122
21279,1,0.09438775510204081,1.01,0.10459183673469388,1,0.09183673469387756
21280,1,0.09183673469387756,1,0.09438775510204081,0.97,0.08418367346938772
21281,1,0.08928571428571429,1,0.09948979591836732,0.97,0.07653061224489795
21282,1,0.07908163265306122,1.01,0.08163265306122448,0.99,0.06632653061224487
21283,1,0.08928571428571429,1.02,0.10204081632653061,0.99,0.08418367346938775
21284,1,0.10459183673469388,1.01,0.1173469387755102,0.99,0.09693877551020408
21285,1.01,0.08928571428571429,1.01,0.09693877551020408,1,0.07653061224489795
21286,0.99,0.07653061224489795,1.01,0.09438775510204081,0.99,0.07397959183673468
21287,0.99,0.08163265306122448,0.99,0.08673469387755102,0.98,0.06887755102040814
21288,0.99,0.09948979591836735,1,0.10459183673469385,0.99,0.07653061224489795
21289,0.99,0.07397959183673468,1,0.07653061224489795,0.99,0.05612244897959186
21290,0.99,0.08163265306122448,0.99,0.08163265306122448,0.97,0.058673469387755126
21291,0.99,0.10714285714285715,0.98,0.11224489795918366,0.97,0.08928571428571426
21292,0.99,0.11734693877551022,0.99,0.10969387755102039,0.97,0.08163265306122448
21293,0.99,0.09438775510204078,0.99,0.11224489795918366,0.99,0.08163265306122448
21294,0.98,0.08673469387755099,1,0.10459183673469385,0.98,0.07653061224489795
21295,0.99,0.09693877551020405,1.01,0.10714285714285715,0.99,0.08673469387755102
21296,0.99,0.09183673469387751,1.01,0.08418367346938775,1,0.07653061224489795
21297,0.99,0.08418367346938775,1.01,0.08928571428571429,1,0.07908163265306122
21298,0.98,0.08163265306122446,1,0.10969387755102042,1,0.07908163265306122
21299,1,0.07397959183673468,1,0.08673469387755102,1,0.07397959183673468
21300,0.99,0.10204081632653059,1,0.10204081632653061,0.99,0.08418367346938775
21301,0.99,0.08163265306122448,0.99,0.09438775510204078,0.98,0.07397959183673468
21302,0.98,0.08928571428571426,1,0.08928571428571429,0.98,0.07908163265306122
21303,0.98,0.07653061224489795,0.99,0.09693877551020405,0.97,0.07142857142857141
21304,0.98,0.08418367346938772,1,0.09183673469387756,0.98,0.07142857142857141
21305,0.98,0.08928571428571426,1,0.09693877551020408,0.99,0.08163265306122448
21306,0.98,0.08673469387755099,0.99,0.09693877551020405,0.98,0.07908163265306122
21307,0.98,0.09948979591836732,1.01,0.125,1,0.10459183673469388
21308,0.98,0.10459183673469388,0.99,0.11224489795918366,0.97,0.08418367346938772
21309,1.01,0.08928571428571429,0.99,0.09183673469387751,0.97,0.07142857142857141
21310,1,0.08928571428571429,0.99,0.09693877551020405,0.95,0.07653061224489797
21311,0.98,0.06377551020408166,1.01,0.07653061224489795,0.98,0.058673469387755126
21312,0.99,0.08418367346938772,1,0.08928571428571429,0.98,0.06887755102040814
21313,0.99,0.08418367346938775,0.98,0.08928571428571426,0.95,0.07142857142857144
21314,0.99,0.07908163265306122,0.99,0.07908163265306122,0.96,0.07142857142857147
21315,0.98,0.07653061224489795,0.99,0.09693877551020405,0.97,0.07142857142857147
21316,0.99,0.08163265306122446,1,0.09948979591836732,0.97,0.07653061224489795
21317,0.99,0.08418367346938775,1,0.09183673469387751,0.97,0.07397959183673473
21318,1,0.10969387755102042,0.99,0.08928571428571426,0.96,0.076530612244898
21319,1,0.07653061224489795,0.99,0.09693877551020405,0.97,0.06632653061224493
21320,1.01,0.08673469387755102,0.98,0.08928571428571426,0.97,0.0688775510204082
21321,1,0.07653061224489795,1.01,0.09438775510204081,1,0.08163265306122448
21322,1.01,0.07653061224489795,1,0.08418367346938775,0.99,0.07142857142857141
21323,1.01,0.07908163265306122,0.99,0.09693877551020405,0.98,0.07397959183673468
21324,1.01,0.09183673469387756,0.98,0.10459183673469385,0.97,0.07142857142857147
21325,0.99,0.0688775510204082,1,0.08418367346938775,0.97,0.061224489795918394
21326,1.02,0.08418367346938775,0.99,0.08163265306122448,0.98,0.07142857142857141
21327,1,0.09948979591836735,1.01,0.10969387755102042,1.01,0.09693877551020408
21328,1.01,0.09438775510204081,1.01,0.10714285714285715,1.03,0.08928571428571429
21329,1,0.10714285714285715,1.01,0.11989795918367346,1.02,0.10459183673469388
21330,1,0.08163265306122448,1,0.08673469387755102,1.01,0.06887755102040814
21331,1.02,0.08418367346938775,1,0.09438775510204081,1.02,0.07397959183673468
21332,1.02,0.08163265306122448,1.01,0.10204081632653061,1.03,0.07653061224489795
21333,1.01,0.08673469387755102,1,0.10459183673469385,1.02,0.07908163265306122
21334,1.01,0.09948979591836735,1.02,0.11989795918367349,1.04,0.09693877551020408
21335,1.01,0.09183673469387756,1.02,0.11224489795918369,1.03,0.08418367346938775
21336,1.01,0.08928571428571429,1.02,0.11479591836734696,1.03,0.08673469387755102
21337,1.02,0.08163265306122448,1.01,0.09948979591836735,1.03,0.08418367346938775
21338,1.01,0.08673469387755102,1.02,0.09693877551020408,1.03,0.08163265306122448
21339,1.02,0.10204081632653061,1,0.11479591836734693,1,0.08163265306122448
21340,1.02,0.08418367346938775,1,0.08163265306122448,1.01,0.0637755102040816
21341,1,0.09693877551020408,1.01,0.11224489795918366,1.02,0.10459183673469388
21342,1,0.11479591836734693,1.02,0.1326530612244898,1.02,0.10204081632653061
21343,1,0.08163265306122448,1.02,0.09693877551020408,1.02,0.08163265306122448
21344,0.99,0.10714285714285712,1.02,0.11224489795918369,1.01,0.09693877551020408
21345,1.01,0.13520408163265307,1.01,0.15816326530612249,1.03,0.1403061224489796
21346,1,0.125,1,0.12244897959183676,1.02,0.12244897959183676
21347,1.01,0.08418367346938775,1.02,0.10969387755102042,1.04,0.09693877551020408
21348,1.01,0.08163265306122448,1.01,0.09948979591836735,1.03,0.08928571428571429
21349,1.03,0.08418367346938775,1.02,0.09183673469387756,1.05,0.09183673469387756
21350,1.01,0.11224489795918369,1.02,0.1326530612244898,1.03,0.11734693877551022
21351,1.01,0.08163265306122448,1.02,0.09183673469387756,1.03,0.09438775510204081
21352,1,0.08163265306122448,1.01,0.09948979591836735,1.02,0.09438775510204081
21353,1,0.09438775510204081,1,0.10714285714285712,0.99,0.08928571428571429
21354,1.01,0.09183673469387756,1,0.09183673469387756,1.01,0.07397959183673468
21355,1.01,0.08163265306122448,0.99,0.08418367346938775,0.99,0.06887755102040814
21356,1,0.08418367346938775,0.99,0.08928571428571426,0.98,0.07653061224489795
21357,1.01,0.08673469387755102,1,0.08928571428571429,0.99,0.07142857142857141
21358,1,0.11989795918367346,1,0.13010204081632654,0.99,0.10459183673469385
21359,1.01,0.08673469387755102,1,0.08418367346938775,1,0.07142857142857141
21360,1.02,0.09948979591836735,1,0.10969387755102039,1.01,0.07908163265306122
21361,1.02,0.09183673469387756,1,0.09438775510204081,1.02,0.08163265306122448
21362,1.02,0.10969387755102042,1.01,0.12244897959183676,1.02,0.10714285714285715
21363,1,0.08418367346938775,1,0.08418367346938775,1.02,0.07653061224489795
21364,1.02,0.10459183673469388,1,0.10714285714285712,1.02,0.09693877551020408
21365,1.01,0.08928571428571429,1,0.09693877551020408,1,0.07397959183673468
21366,1.01,0.09948979591836735,1,0.10459183673469388,1.01,0.08928571428571429
21367,1.02,0.09438775510204081,1,0.10204081632653061,1.01,0.08673469387755102
21368,1.03,0.12500000000000003,0.99,0.10714285714285712,1.02,0.09693877551020408
21369,1.01,0.08673469387755102,1.01,0.10969387755102042,1.01,0.08418367346938775
21370,0.98,0.09438775510204078,1,0.09948979591836732,0.98,0.07908163265306122
21371,0.97,0.11479591836734693,0.99,0.1173469387755102,0.97,0.09438775510204081
21372,0.97,0.10969387755102039,1,0.11224489795918369,0.98,0.09183673469387756
21373,0.96,0.09948979591836732,0.98,0.09693877551020405,0.95,0.08418367346938778
21374,0.98,0.08163265306122446,1,0.08673469387755102,0.97,0.0688775510204082
21375,0.98,0.10459183673469385,1.01,0.12244897959183676,0.99,0.09183673469387756
21376,0.98,0.08418367346938772,1,0.09948979591836735,0.98,0.08163265306122448
21377,0.97,0.1403061224489796,0.97,0.13520408163265307,0.94,0.10714285714285712
21378,0.96,0.10969387755102039,0.97,0.10969387755102039,0.94,0.08418367346938778
21379,0.99,0.13010204081632654,0.99,0.1326530612244898,0.96,0.11224489795918366
21380,0.97,0.11224489795918366,0.96,0.12755102040816327,0.95,0.09693877551020405
21381,0.94,0.10204081632653059,0.96,0.13010204081632654,0.93,0.10204081632653059
21382,0.98,0.12244897959183673,0.96,0.10714285714285712,0.93,0.09438775510204085
21383,0.96,0.14285714285714288,0.97,0.16071428571428573,0.92,0.11989795918367346
21384,0.95,0.12244897959183673,0.96,0.12755102040816327,0.92,0.0969387755102041
21385,0.97,0.08418367346938772,0.97,0.08928571428571426,0.95,0.07653061224489797
21386,1.01,0.12244897959183673,1.01,0.1607142857142857,1.02,0.11989795918367346
21387,1.02,0.08928571428571429,1,0.08928571428571429,1.01,0.07908163265306122
21388,1.09,0.19132653061224492,0.97,0.18112244897959187,1.05,0.17091836734693877
21389,1.03,0.10459183673469388,1,0.10714285714285715,1.03,0.08928571428571429
21390,1.02,0.10204081632653061,1.01,0.09693877551020408,1.03,0.08928571428571429
21391,1.02,0.08928571428571429,1,0.09438775510204081,1.02,0.08163265306122448
21392,1.02,0.09183673469387756,1,0.09693877551020408,1.01,0.08418367346938775
21393,1.02,0.09183673469387756,1.01,0.09693877551020408,1.02,0.08163265306122448
21394,1.02,0.08928571428571429,1.01,0.10969387755102042,1.03,0.08418367346938775
21395,0.99,0.08928571428571429,1.01,0.11989795918367346,1.02,0.09693877551020408
21396,1,0.10969387755102039,1.02,0.14540816326530612,1,0.09948979591836735
21397,0.99,0.10459183673469385,1.03,0.11479591836734696,1.01,0.09948979591836735
21398,1.01,0.06122448979591834,1.01,0.06887755102040814,1.02,0.06632653061224487
21399,1,0.10459183673469385,1.01,0.1403061224489796,1.02,0.09948979591836735
21400,1.01,0.08928571428571429,1.01,0.09183673469387756,1.02,0.08418367346938775
21401,1,0.08418367346938775,1,0.10204081632653059,1.01,0.08163265306122448
21402,1.01,0.1658163265306123,1,0.18877551020408162,0.99,0.17091836734693877
21403,1,0.13010204081632654,1.03,0.15051020408163263,1.02,0.12244897959183676
21404,0.99,0.10969387755102039,0.99,0.11479591836734693,0.99,0.1173469387755102
21405,1,0.08163265306122448,1.01,0.08418367346938775,1.01,0.07908163265306122
21406,1.02,0.09948979591836735,0.98,0.09438775510204078,1,0.07397959183673468
21407,1.02,0.09693877551020408,0.99,0.10204081632653059,1,0.08928571428571429
21408,1.01,0.08673469387755102,0.99,0.09438775510204081,1,0.07653061224489795
21409,1.02,0.09183673469387756,0.99,0.09438775510204078,0.99,0.08163265306122448
21410,1,0.08928571428571429,0.99,0.09438775510204081,0.98,0.07908163265306122
21411,1,0.11479591836734696,1,0.125,0.99,0.09948979591836735
21412,1.01,0.07397959183673468,1,0.08928571428571429,1,0.06887755102040814
21413,1.01,0.07908163265306122,0.98,0.08163265306122448,0.99,0.07142857142857141
21414,1.01,0.14285714285714288,1,0.13520408163265307,1.01,0.11989795918367346
21415,0.99,0.11224489795918366,0.99,0.14285714285714288,0.96,0.09948979591836732
21416,0.99,0.09438775510204081,0.98,0.11479591836734693,0.97,0.08928571428571426
21417,1,0.09183673469387756,1,0.12755102040816327,0.97,0.09183673469387751
21418,1.01,0.07908163265306122,0.99,0.09183673469387751,0.99,0.07142857142857141
21419,1,0.07908163265306122,0.99,0.09183673469387756,0.99,0.06887755102040814
21420,1.04,0.10969387755102042,1.01,0.11224489795918369,1.05,0.09183673469387756
21421,1,0.13520408163265307,1.02,0.1760204081632653,1.04,0.16326530612244897
21422,1.01,0.15561224489795922,1.04,0.21938775510204084,1.05,0.16581632653061223
21423,1.02,0.08928571428571429,1,0.09693877551020408,1.03,0.08163265306122448
21424,1.02,0.15816326530612246,0.99,0.13775510204081634,1.02,0.1403061224489796
21425,1.01,0.1403061224489796,1,0.1836734693877551,0.98,0.15561224489795922
21426,1.01,0.08928571428571429,0.99,0.10969387755102039,1.01,0.09183673469387756
21427,1.02,0.09693877551020408,0.99,0.09183673469387756,1.01,0.07908163265306122
21428,1.01,0.10459183673469388,0.99,0.10969387755102039,1,0.09693877551020408
21429,1.03,0.09693877551020408,1,0.09948979591836732,1.02,0.08673469387755102
21430,1.04,0.10459183673469388,1,0.1173469387755102,1.04,0.09948979591836735
21431,1.01,0.12755102040816327,0.99,0.1403061224489796,1.02,0.125
21432,1.03,0.11224489795918369,0.99,0.13775510204081634,1.02,0.12244897959183676
21433,1.02,0.11224489795918369,1,0.13010204081632654,1.03,0.12244897959183676
31001,0.98,0.08673469387755102,0.97,0.1173469387755102,0.92,0.10204081632653064
31002,1,0.08163265306122448,0.99,0.09693877551020408,0.95,0.08418367346938778
31003,0.97,0.09948979591836732,0.98,0.12244897959183673,0.93,0.10204081632653064
31004,0.99,0.08418367346938775,0.99,0.09948979591836732,0.94,0.08928571428571432
31005,0.99,0.1760204081632653,0.98,0.19387755102040813,0.95,0.16581632653061226
31006,0.98,0.1173469387755102,0.96,0.13010204081632654,0.92,0.1224489795918367
31007,0.98,0.1173469387755102,0.97,0.14285714285714288,0.92,0.11989795918367349
31008,0.97,0.10969387755102039,0.97,0.1479591836734694,0.92,0.12244897959183676
31009,1.01,0.10714285714285715,0.99,0.09438775510204081,0.97,0.09948979591836732
31010,1.02,0.15561224489795916,0.99,0.15561224489795922,0.97,0.1326530612244898
31011,1,0.07397959183673468,0.99,0.08163265306122448,0.96,0.07653061224489797
31012,0.99,0.10459183673469388,0.97,0.10969387755102039,0.93,0.09438775510204085
31013,1,0.10969387755102039,0.98,0.10714285714285712,0.95,0.09948979591836732
31014,1.02,0.13520408163265307,0.99,0.15816326530612249,0.96,0.13520408163265307
31015,1.02,0.1275510204081633,1,0.15816326530612243,0.96,0.10459183673469385
31016,1.01,0.09693877551020408,0.99,0.11479591836734693,0.95,0.09183673469387758
31017,1.01,0.10459183673469385,1.01,0.1326530612244898,0.97,0.08928571428571426
31018,1,0.07908163265306122,1,0.10714285714285715,0.95,0.07653061224489797
31019,1,0.11989795918367346,1,0.13775510204081634,0.95,0.11224489795918366
31020,1.02,0.11224489795918369,0.98,0.12755102040816327,0.95,0.11479591836734693
31021,1.02,0.09693877551020408,0.99,0.12244897959183673,0.97,0.09948979591836732
31022,1.01,0.08418367346938775,0.99,0.08928571428571429,1,0.08418367346938775
31023,1,0.08673469387755102,0.98,0.09948979591836732,0.98,0.08163265306122448
31024,1,0.10204081632653061,0.98,0.10204081632653059,1,0.08673469387755102
31025,0.98,0.08163265306122448,0.99,0.09693877551020405,0.95,0.08418367346938778
31026,0.99,0.08418367346938775,0.98,0.09693877551020405,0.96,0.07653061224489797
31027,0.98,0.08163265306122448,0.98,0.08928571428571426,0.96,0.0739795918367347
31028,0.99,0.09183673469387751,0.98,0.10204081632653059,0.97,0.08163265306122451
31029,0.99,0.09438775510204078,0.98,0.1173469387755102,0.95,0.08418367346938778
31030,1,0.09183673469387756,0.97,0.08928571428571426,0.98,0.07908163265306122
31031,0.99,0.08163265306122448,0.98,0.08673469387755102,0.97,0.07142857142857147
31032,0.98,0.08418367346938772,0.99,0.10459183673469388,0.97,0.08163265306122446
31033,0.98,0.08928571428571426,0.99,0.08928571428571426,0.96,0.07653061224489797
31034,0.99,0.09693877551020405,0.98,0.10204081632653059,0.98,0.07908163265306122
31035,1,0.09438775510204081,0.98,0.08673469387755099,0.99,0.08418367346938775
31036,1,0.09693877551020408,1,0.10204081632653061,1.01,0.09438775510204081
31037,1,0.125,1,0.13520408163265307,1.01,0.12755102040816327
31038,1.01,0.09183673469387756,0.99,0.10459183673469385,1,0.08928571428571429
31039,1,0.10459183673469388,0.98,0.09693877551020405,1,0.10714285714285712
31040,1.02,0.08928571428571429,1,0.10204081632653061,1.01,0.08163265306122448
31041,1.02,0.09948979591836735,0.99,0.11224489795918366,1.02,0.11479591836734696
31042,1.01,0.10204081632653061,0.99,0.125,1.02,0.11224489795918369
31043,1.02,0.11479591836734696,0.99,0.1173469387755102,1.01,0.10204081632653061
31044,1.01,0.09438775510204081,1,0.1173469387755102,1.01,0.09948979591836735
31045,1.01,0.09438775510204081,0.98,0.10204081632653059,1,0.09183673469387756
31046,1.01,0.09948979591836735,0.97,0.09948979591836732,0.99,0.08418367346938775
31047,1,0.09183673469387751,1.01,0.09693877551020408,0.97,0.07397959183673473
31048,1,0.10204081632653059,1.01,0.1352040816326531,0.97,0.09438775510204078
31049,0.99,0.09438775510204078,1,0.10714285714285715,0.95,0.07908163265306124
31050,1,0.09183673469387751,1,0.09693877551020408,0.96,0.07908163265306124
31051,0.99,0.07908163265306122,1,0.08673469387755102,0.95,0.0739795918367347
31052,1,0.09438775510204081,0.99,0.10459183673469385,0.97,0.07397959183673473
31053,1.02,0.10204081632653061,1,0.09948979591836735,0.97,0.07908163265306122
31054,1.01,0.11479591836734693,0.99,0.11224489795918366,0.97,0.08673469387755099
31055,1,0.09438775510204081,0.99,0.09948979591836732,0.96,0.08418367346938778
31056,1,0.10459183673469385,0.99,0.09693877551020405,0.96,0.07653061224489797
31057,1,0.09693877551020408,0.99,0.10969387755102039,0.96,0.08673469387755099
31058,1.01,0.09183673469387756,0.99,0.09438775510204078,0.97,0.07908163265306122
31059,1,0.09438775510204081,1,0.10969387755102042,0.97,0.07397959183673468
31060,1,0.07653061224489795,0.99,0.08418367346938775,0.97,0.07397959183673473
31061,0.99,0.10969387755102039,0.99,0.10714285714285712,0.97,0.09438775510204078
31062,1,0.09438775510204078,1,0.09693877551020408,0.96,0.07653061224489797
