SA2_code,y.thyroid.male,sd.thyroid.male,y.thyroid.female,sd.thyroid.female,y.thyroid.persons,sd.thyroid.persons
11181,1,0.04846938775510205,0.99,0.14540816326530615,1,0.040816326530612256
11182,1,0.08673469387755102,0.96,0.2780612244897959,0.99,0.09183673469387751
11183,1,0.043367346938775524,1.01,0.1479591836734694,1,0.040816326530612256
11184,1,0.06887755102040814,1.04,0.2576530612244897,1,0.06632653061224493
11185,1,0.04591836734693879,1.03,0.15816326530612243,1,0.04591836734693879
11186,1,0.08163265306122448,1.02,0.2627551020408163,1.01,0.07653061224489795
11187,1,0.04846938775510205,1,0.15306122448979595,1,0.043367346938775524
11188,1,0.058673469387755126,0.99,0.19132653061224486,1,0.05357142857142859
11189,1,0.04591836734693879,0.99,0.14540816326530615,1,0.04591836734693879
11190,1,0.061224489795918394,0.98,0.1658163265306123,1,0.05612244897959186
11191,1,0.08163265306122448,0.98,0.22959183673469385,1,0.07397959183673468
11192,1,0.04591836734693879,0.99,0.1479591836734694,1,0.03826530612244899
11193,1,0.05612244897959186,0.99,0.16326530612244902,1,0.05102040816326532
11194,1,0.043367346938775524,0.99,0.1607142857142857,1,0.03826530612244899
11195,1,0.11224489795918366,1.04,0.43367346938775514,1,0.08673469387755102
11196,1,0.05102040816326532,1.01,0.18112244897959184,1,0.040816326530612256
11197,1,0.09948979591836735,0.99,0.25255102040816324,1,0.09438775510204081
11198,1,0.04591836734693879,1.02,0.19387755102040816,1,0.043367346938775524
11199,1,0.11989795918367346,0.98,0.326530612244898,0.99,0.09948979591836732
11200,1,0.061224489795918394,1.02,0.2372448979591837,1,0.05102040816326532
11201,1,0.061224489795918394,1,0.23214285714285715,1,0.05612244897959186
11202,0.99,0.0739795918367347,0.99,0.22959183673469385,1,0.07653061224489795
11203,0.99,0.07653061224489795,0.96,0.21683673469387754,1,0.07142857142857141
11204,0.99,0.07397959183673473,1,0.22448979591836735,1,0.07142857142857141
11205,1,0.043367346938775524,0.99,0.16836734693877556,1,0.040816326530612256
11206,1,0.06887755102040814,0.98,0.18877551020408162,1,0.06887755102040814
11207,1,0.1173469387755102,1,0.27295918367346933,1,0.10204081632653061
11208,1,0.058673469387755126,1.03,0.18112244897959184,1.01,0.05867346938775507
11209,1,0.05612244897959186,1.02,0.18877551020408162,1,0.04846938775510205
11210,1,0.0637755102040816,1,0.1760204081632653,1,0.0637755102040816
11211,1,0.08418367346938775,1,0.21938775510204084,1,0.08163265306122448
11212,0.99,0.10714285714285712,1.02,0.3086734693877551,0.99,0.10204081632653059
11213,1,0.07142857142857141,1.01,0.20153061224489793,1.01,0.07908163265306122
11214,1,0.06632653061224487,1.04,0.27806122448979587,1,0.06632653061224487
11215,1,0.0637755102040816,1.07,0.19642857142857142,1,0.05357142857142859
11216,0.99,0.09183673469387756,1.07,0.28571428571428575,1,0.09183673469387756
11217,1,0.058673469387755126,1.04,0.21173469387755103,1,0.05867346938775507
11218,1,0.05102040816326532,1.02,0.15051020408163268,1,0.04846938775510205
11219,1,0.06632653061224487,1.07,0.22959183673469388,1,0.061224489795918394
11220,1,0.08928571428571429,1.05,0.2423469387755102,1,0.07653061224489795
11221,1,0.058673469387755126,1.02,0.1989795918367347,1,0.05102040816326532
11222,1,0.06632653061224487,0.99,0.1989795918367347,1.01,0.06122448979591834
11223,1,0.05612244897959186,1.05,0.2142857142857143,1,0.05612244897959186
11224,1,0.05612244897959186,1.02,0.1913265306122449,1,0.0561224489795918
11225,1,0.05612244897959186,1,0.17091836734693877,1,0.05867346938775507
11226,1,0.05612244897959186,1.03,0.19387755102040816,1,0.05357142857142859
11227,1,0.06632653061224487,1.03,0.22193877551020408,1,0.06122448979591834
11228,1,0.0688775510204082,1.05,0.1989795918367347,1.01,0.06887755102040814
11229,1,0.07653061224489795,1.01,0.24234693877551022,1,0.07142857142857141
11230,1,0.07653061224489795,1,0.23469387755102042,1,0.07142857142857141
11231,1,0.058673469387755126,1.05,0.20408163265306123,1,0.05867346938775507
11232,1,0.08418367346938775,0.97,0.24234693877551022,1,0.08418367346938775
11233,1,0.058673469387755126,1.01,0.1760204081632653,1,0.0637755102040816
11234,1,0.06887755102040814,1,0.1785714285714286,1,0.06887755102040814
11235,1,0.06887755102040814,0.99,0.2372448979591837,1,0.06632653061224487
11236,1,0.10459183673469388,1.01,0.21683673469387754,1,0.07653061224489795
11237,1,0.07142857142857141,1.05,0.25,1,0.05612244897959186
11238,1,0.07142857142857141,1.04,0.20408163265306123,1,0.05612244897959186
11239,1,0.07142857142857141,0.99,0.20918367346938774,1,0.06377551020408166
11240,1,0.08163265306122448,1.06,0.21683673469387757,1,0.0637755102040816
11241,1,0.07142857142857141,1,0.19642857142857142,1,0.05867346938775507
11242,1,0.10204081632653061,0.99,0.22704081632653064,1,0.07397959183673468
11243,1,0.06887755102040814,1.01,0.1836734693877551,1,0.05612244897959186
11244,1,0.09183673469387756,1.06,0.37244897959183676,1.01,0.08673469387755102
11245,1,0.05612244897959186,1,0.2066326530612245,1,0.04846938775510205
11246,1,0.08163265306122448,1.04,0.2551020408163265,1,0.07653061224489795
11247,1,0.05102040816326532,0.98,0.22704081632653064,1,0.043367346938775524
11248,1,0.07908163265306122,1.03,0.29336734693877553,1,0.07653061224489795
11249,1,0.0561224489795918,1.03,0.1836734693877551,1,0.04591836734693879
11250,1,0.07653061224489795,0.99,0.27806122448979587,1,0.0637755102040816
11251,1,0.10459183673469388,0.99,0.2678571428571428,1,0.09693877551020408
11252,1,0.05102040816326532,1,0.1760204081632653,1,0.040816326530612256
11253,1,0.06887755102040814,0.99,0.1964285714285714,1,0.05612244897959186
11254,1,0.06632653061224487,1.04,0.1989795918367347,1,0.04846938775510205
11255,1,0.08418367346938775,1.02,0.28571428571428575,1,0.061224489795918394
11256,1,0.09693877551020405,0.95,0.23979591836734693,0.99,0.09183673469387751
11257,1,0.04846938775510205,1.01,0.1530612244897959,1,0.040816326530612256
11258,1,0.07908163265306122,0.96,0.2193877551020408,1,0.06887755102040814
11259,1,0.05102040816326532,1.01,0.20918367346938774,1,0.043367346938775524
11260,1,0.05357142857142859,1,0.18877551020408162,1,0.04591836734693879
11261,1,0.1173469387755102,1.06,0.36479591836734687,1,0.09438775510204081
11262,1,0.05357142857142859,1.01,0.1607142857142857,1,0.04591836734693879
11263,1,0.058673469387755126,0.99,0.16326530612244897,1,0.05102040816326532
11264,1,0.058673469387755126,1,0.17602040816326534,1,0.05102040816326532
11265,1,0.061224489795918394,0.97,0.17346938775510207,1,0.05357142857142859
11266,1,0.05357142857142859,0.99,0.1887755102040816,1,0.04846938775510205
11267,1,0.07653061224489795,0.96,0.19897959183673466,1,0.06632653061224487
11268,1,0.07653061224489795,0.99,0.22959183673469388,1,0.06887755102040814
11269,1,0.07653061224489795,1.04,0.33418367346938777,1,0.06632653061224487
11270,1,0.06632653061224493,1.01,0.20663265306122447,1,0.06632653061224487
11271,1,0.04591836734693879,0.99,0.15306122448979595,1,0.03826530612244899
11272,1,0.05357142857142859,1.03,0.2372448979591837,1,0.05357142857142859
11273,1,0.06632653061224487,1.04,0.21683673469387757,1,0.06632653061224487
11274,1,0.06632653061224487,1.07,0.24489795918367346,1,0.06377551020408166
11275,1,0.04846938775510205,1.01,0.1836734693877551,1,0.043367346938775524
11276,1,0.0688775510204082,1.02,0.1913265306122449,1,0.0637755102040816
11277,1,0.06887755102040814,1.06,0.27806122448979587,1,0.06632653061224487
11278,1,0.06632653061224487,1.03,0.27040816326530615,1,0.06377551020408166
11279,0.99,0.06377551020408166,1.01,0.2142857142857143,1,0.06632653061224487
11280,1,0.06377551020408166,1.01,0.1989795918367347,1,0.0637755102040816
11281,1,0.04846938775510205,1.03,0.20918367346938777,1,0.04846938775510205
11282,1,0.09438775510204081,1,0.3086734693877551,1,0.09948979591836735
11283,1,0.058673469387755126,1.03,0.20408163265306123,1,0.05612244897959186
11284,1,0.0637755102040816,0.99,0.23214285714285712,1,0.05612244897959186
11285,1,0.05612244897959186,1.02,0.2040816326530612,1,0.05357142857142859
11286,1,0.05357142857142859,0.99,0.19387755102040818,1,0.05102040816326532
11287,1,0.06887755102040814,1.03,0.25255102040816324,1,0.06632653061224487
11288,1,0.043367346938775524,1.02,0.20153061224489793,1,0.03826530612244899
11289,1,0.04591836734693879,0.97,0.16581632653061226,1,0.043367346938775524
11290,1,0.058673469387755126,0.97,0.20153061224489793,0.99,0.04846938775510205
11291,1,0.05612244897959186,0.99,0.211734693877551,0.99,0.05357142857142859
11292,1,0.05357142857142859,0.94,0.16836734693877553,1,0.05102040816326532
11293,1,0.061224489795918394,0.96,0.16836734693877553,1,0.04846938775510205
11294,1,0.05612244897959186,0.96,0.17346938775510207,1,0.05357142857142859
11295,1,0.058673469387755126,0.97,0.1658163265306123,1,0.05102040816326532
11296,1,0.05357142857142859,0.98,0.21683673469387757,1,0.04846938775510205
11297,1,0.043367346938775524,0.96,0.13010204081632654,1,0.03826530612244899
11298,1,0.06887755102040814,0.96,0.21428571428571427,1,0.05612244897959186
11299,1,0.05102040816326532,0.98,0.1479591836734694,1,0.04846938775510205
11300,1,0.05102040816326532,0.98,0.16326530612244902,1,0.043367346938775524
11301,1,0.05357142857142859,0.97,0.21428571428571427,1,0.04846938775510205
11302,1,0.05612244897959186,1,0.20153061224489793,1,0.04846938775510205
11303,1,0.05357142857142859,1,0.18367346938775508,1,0.04846938775510205
11304,1,0.05612244897959186,1.01,0.1683673469387755,1,0.05102040816326532
11305,1,0.06632653061224493,0.97,0.18877551020408168,1,0.05357142857142859
11306,1,0.06377551020408166,0.96,0.20918367346938774,1,0.05357142857142859
11307,1,0.05612244897959186,0.99,0.1760204081632653,1,0.05102040816326532
11308,1,0.05102040816326532,1,0.1785714285714286,1,0.040816326530612256
11309,1,0.05357142857142859,0.99,0.18622448979591838,1,0.04846938775510205
11310,1,0.061224489795918394,1.02,0.1913265306122449,1,0.05357142857142859
11311,1,0.058673469387755126,1.02,0.20918367346938774,1,0.04591836734693879
11312,1,0.043367346938775524,1,0.14540816326530615,1,0.03826530612244899
11313,1,0.061224489795918394,1.02,0.2372448979591837,1,0.058673469387755126
11314,1,0.058673469387755126,1,0.18622448979591838,1,0.05357142857142859
11315,1,0.06377551020408166,0.97,0.16326530612244902,0.99,0.05612244897959186
11316,1,0.058673469387755126,0.99,0.1760204081632653,1,0.05357142857142859
11317,1,0.061224489795918394,1.02,0.23979591836734693,1,0.058673469387755126
11318,1,0.04591836734693879,0.99,0.16326530612244902,1,0.043367346938775524
11319,1,0.05612244897959186,0.97,0.17602040816326534,1,0.05102040816326532
11320,1,0.07908163265306122,0.98,0.22704081632653061,0.99,0.0688775510204082
11321,1,0.06632653061224487,0.97,0.18112244897959187,0.99,0.05612244897959186
11322,1,0.05612244897959186,1,0.16836734693877553,0.99,0.04846938775510205
11323,1,0.06632653061224487,1.02,0.1989795918367347,0.99,0.05357142857142859
11325,1,0.06122448979591834,0.98,0.1964285714285714,0.99,0.05357142857142859
11326,1,0.058673469387755126,0.96,0.17602040816326534,0.99,0.04846938775510205
11327,1,0.07397959183673468,0.96,0.20663265306122447,0.99,0.058673469387755126
11328,1,0.05357142857142859,1,0.1785714285714286,0.99,0.04846938775510205
11329,1,0.06122448979591834,0.98,0.20153061224489793,1,0.06887755102040814
11330,1,0.06122448979591834,1.01,0.19642857142857142,0.99,0.05357142857142859
11331,1,0.06887755102040814,0.98,0.24234693877551022,0.99,0.058673469387755126
11332,1,0.05612244897959186,0.99,0.17346938775510204,0.99,0.04846938775510205
11333,1,0.07142857142857141,0.96,0.18367346938775514,1,0.05612244897959186
11334,1,0.06632653061224487,0.97,0.1658163265306123,0.99,0.061224489795918394
11335,1,0.05102040816326532,1,0.16581632653061223,0.99,0.04846938775510205
11336,1,0.06632653061224487,1,0.22704081632653061,0.99,0.061224489795918394
11337,1,0.06122448979591834,0.97,0.17346938775510207,1,0.061224489795918394
11338,1,0.06122448979591834,0.99,0.18112244897959184,0.99,0.05357142857142859
11339,1,0.07397959183673468,0.96,0.21683673469387754,0.99,0.061224489795918394
11340,1,0.08418367346938775,0.97,0.22959183673469388,0.99,0.061224489795918394
11341,1,0.07397959183673468,0.96,0.19387755102040818,0.99,0.058673469387755126
11343,1,0.06632653061224487,0.95,0.15306122448979592,0.99,0.05357142857142859
11344,1,0.08418367346938775,0.98,0.19897959183673466,0.99,0.07908163265306122
11345,1,0.05357142857142859,0.98,0.1403061224489796,0.99,0.04846938775510205
11346,1,0.08673469387755102,0.98,0.2755102040816327,1,0.07142857142857141
11347,1,0.07908163265306122,0.94,0.20918367346938774,0.99,0.06377551020408166
11348,1,0.07653061224489795,0.98,0.1887755102040816,0.99,0.06377551020408166
11349,1,0.061224489795918394,0.99,0.1658163265306123,0.99,0.05102040816326532
11350,1,0.08163265306122448,0.94,0.2346938775510204,0.99,0.0688775510204082
11351,1,0.06887755102040814,0.95,0.19897959183673466,0.99,0.058673469387755126
11352,1,0.08673469387755102,0.95,0.16836734693877553,0.99,0.061224489795918394
11353,1,0.05357142857142859,1.04,0.18112244897959184,1,0.04846938775510205
11354,1,0.05102040816326532,0.98,0.15816326530612249,1,0.04591836734693879
11355,1,0.05612244897959186,1,0.1836734693877551,1,0.05102040816326532
11356,1,0.058673469387755126,1,0.1989795918367347,1,0.05102040816326532
11357,1,0.05357142857142859,0.99,0.163265306122449,0.99,0.05102040816326532
11358,1,0.06632653061224493,1.01,0.22193877551020408,1,0.058673469387755126
11359,1,0.058673469387755126,1,0.2066326530612245,1,0.05357142857142859
11360,1,0.06887755102040814,1.01,0.19897959183673466,1,0.05612244897959186
11361,1,0.061224489795918394,1.03,0.1989795918367347,1,0.05102040816326532
11362,1,0.05357142857142859,0.96,0.18112244897959187,0.99,0.05102040816326532
11363,1,0.061224489795918394,0.96,0.20153061224489793,0.99,0.058673469387755126
11364,1,0.04846938775510205,0.95,0.15051020408163265,0.99,0.04591836734693879
11365,1,0.058673469387755126,0.98,0.1964285714285714,1,0.061224489795918394
11366,1,0.05357142857142859,1.01,0.20918367346938777,1,0.05612244897959186
11367,1,0.05357142857142859,0.98,0.18112244897959184,1,0.05357142857142859
11368,1,0.05102040816326532,0.99,0.18112244897959184,0.99,0.05102040816326532
11369,1,0.06122448979591834,1.02,0.22448979591836735,0.99,0.05612244897959186
11370,1,0.05357142857142859,1,0.18877551020408162,0.99,0.04846938775510205
11371,1,0.07397959183673468,1.01,0.17857142857142858,0.99,0.061224489795918394
11372,1,0.06632653061224487,1,0.21683673469387754,0.99,0.06377551020408166
11373,1,0.05612244897959186,1.02,0.2066326530612245,1,0.05612244897959186
11374,1,0.061224489795918394,0.99,0.1964285714285714,1,0.05612244897959186
11375,1,0.05102040816326532,0.97,0.163265306122449,1,0.04846938775510205
11376,1,0.058673469387755126,1.01,0.20408163265306123,1,0.05612244897959186
11377,1,0.061224489795918394,1.01,0.20153061224489796,0.99,0.05357142857142859
11378,1,0.06377551020408166,1.01,0.23214285714285715,1,0.06122448979591834
11379,1,0.061224489795918394,1.02,0.21938775510204084,1,0.058673469387755126
11380,1,0.06632653061224487,0.96,0.16071428571428573,1,0.058673469387755126
11381,1,0.0637755102040816,0.98,0.19132653061224486,1,0.061224489795918394
11382,1,0.07653061224489795,1,0.19897959183673466,1,0.06632653061224487
11383,1,0.07142857142857141,1.01,0.2448979591836735,1,0.061224489795918394
11384,1,0.07142857142857141,0.98,0.2040816326530612,1,0.06122448979591834
11385,0.99,0.09693877551020405,0.96,0.2627551020408163,0.99,0.09693877551020405
11386,1,0.06377551020408166,0.96,0.21173469387755103,0.99,0.06377551020408166
11387,0.99,0.14285714285714288,0.97,0.23214285714285715,0.99,0.09438775510204078
11388,1,0.06377551020408166,1.01,0.2551020408163265,0.99,0.05357142857142859
11389,1,0.08418367346938775,0.99,0.24744897959183673,0.99,0.07397959183673468
11390,1,0.05612244897959186,0.96,0.19132653061224486,0.99,0.058673469387755126
11391,1,0.06377551020408166,1,0.2040816326530612,1,0.061224489795918394
11392,1,0.06377551020408166,0.99,0.22193877551020408,0.99,0.05612244897959186
11393,1,0.058673469387755126,0.98,0.163265306122449,1,0.058673469387755126
11394,1,0.05612244897959186,0.97,0.15561224489795922,0.99,0.05357142857142859
11395,1,0.06632653061224493,0.98,0.20918367346938774,0.99,0.061224489795918394
11396,1,0.05867346938775507,0.95,0.20153061224489793,1,0.05612244897959186
11397,1,0.05102040816326532,0.98,0.15561224489795922,1,0.05102040816326532
11398,1,0.07142857142857141,0.96,0.20918367346938774,0.99,0.058673469387755126
11399,1,0.06887755102040814,0.97,0.1785714285714286,0.99,0.061224489795918394
11400,1,0.07142857142857141,0.98,0.1862244897959184,0.99,0.06377551020408166
11401,1,0.08418367346938775,0.99,0.20153061224489793,0.99,0.061224489795918394
11402,1,0.07397959183673468,0.97,0.22193877551020405,0.99,0.06377551020408166
11403,1,0.05612244897959186,0.96,0.17602040816326534,1,0.04846938775510205
11404,1,0.08163265306122448,0.97,0.2653061224489796,1,0.07397959183673468
11405,1,0.0637755102040816,0.94,0.18112244897959187,1,0.05867346938775507
11406,1,0.058673469387755126,0.98,0.1964285714285714,1,0.05357142857142859
11407,1,0.061224489795918394,1.01,0.19642857142857142,1,0.05102040816326532
11408,1,0.058673469387755126,0.99,0.17857142857142858,0.99,0.04846938775510205
11409,1,0.061224489795918394,0.97,0.2040816326530612,1,0.05612244897959186
11410,1,0.06632653061224487,1.03,0.21683673469387757,1,0.05357142857142859
11411,1,0.04846938775510205,0.98,0.17857142857142858,1,0.043367346938775524
11412,1,0.061224489795918394,0.99,0.2040816326530612,1,0.05612244897959186
11413,1,0.08163265306122448,0.95,0.17602040816326534,0.99,0.061224489795918394
11414,1,0.07908163265306122,0.99,0.18112244897959187,0.99,0.058673469387755126
11415,1,0.13775510204081634,0.99,0.28826530612244894,0.99,0.09693877551020405
11416,1,0.08673469387755102,0.97,0.21683673469387757,0.99,0.0688775510204082
11417,1,0.09693877551020405,0.95,0.20153061224489793,0.99,0.07653061224489795
11418,1,0.08418367346938775,0.98,0.1709183673469388,1.01,0.06887755102040814
11419,1,0.09438775510204078,1,0.24744897959183676,1,0.07142857142857141
11420,1,0.1275510204081633,0.95,0.24744897959183673,1,0.11224489795918366
11421,1,0.09183673469387756,0.96,0.2346938775510204,1,0.08673469387755102
11422,1,0.11479591836734696,0.99,0.2806122448979592,0.99,0.09948979591836732
11423,1,0.10969387755102042,0.96,0.21173469387755103,1,0.08928571428571429
11424,1,0.08163265306122448,1,0.1887755102040816,1,0.05867346938775507
11425,1,0.08418367346938775,1,0.18622448979591832,1,0.05867346938775507
11426,1,0.09183673469387756,1.02,0.2142857142857143,1,0.0637755102040816
11427,1,0.06632653061224493,0.98,0.2040816326530612,1,0.05357142857142859
11428,1,0.0637755102040816,0.98,0.16326530612244902,1,0.04846938775510205
11429,1,0.08163265306122448,0.96,0.19132653061224492,1,0.06887755102040814
11430,1,0.07653061224489795,0.96,0.17346938775510207,1,0.05867346938775507
11431,1.01,0.10969387755102042,1.03,0.22448979591836735,1,0.08163265306122448
11432,1,0.06887755102040814,0.98,0.18622448979591838,1,0.05357142857142859
11433,1,0.05612244897959186,1.01,0.19132653061224486,1,0.05102040816326532
11434,1,0.06632653061224487,1,0.1989795918367347,1,0.06632653061224487
11435,1,0.05102040816326532,1.02,0.18877551020408162,1,0.04846938775510205
11436,1,0.05867346938775507,0.99,0.2372448979591837,1,0.058673469387755126
11437,1,0.05612244897959186,1.01,0.18622448979591838,1,0.05102040816326532
11438,1,0.058673469387755126,1.04,0.24744897959183673,1,0.05612244897959186
11440,1,0.05357142857142859,1.01,0.1913265306122449,1,0.04591836734693879
11441,1,0.05612244897959186,1.02,0.1836734693877551,1,0.05612244897959186
11442,1,0.07397959183673468,1.03,0.2142857142857143,1,0.07142857142857141
11443,1,0.06887755102040814,1.08,0.2602040816326531,1,0.06122448979591834
11444,1,0.0637755102040816,0.99,0.1658163265306123,1,0.058673469387755126
11445,1,0.06122448979591834,0.99,0.2372448979591837,1,0.05357142857142859
11446,1,0.043367346938775524,1.01,0.1658163265306123,1,0.040816326530612256
11447,1,0.05357142857142859,1.01,0.18622448979591838,1,0.04591836734693879
11448,1,0.04591836734693879,0.98,0.1556122448979592,1,0.043367346938775524
11449,1,0.058673469387755126,0.99,0.20153061224489793,1,0.05102040816326532
11450,1,0.06887755102040814,0.99,0.22704081632653061,1,0.05612244897959186
11451,1,0.05102040816326532,0.99,0.16836734693877556,1,0.043367346938775524
11452,1,0.06632653061224493,0.99,0.2040816326530612,1,0.05612244897959186
11453,1,0.061224489795918394,0.95,0.19897959183673466,1,0.05357142857142859
11454,1,0.05102040816326532,0.98,0.1836734693877551,1,0.043367346938775524
11455,1,0.06632653061224493,0.98,0.17602040816326534,1,0.05612244897959186
11456,1,0.040816326530612256,0.99,0.13775510204081634,1,0.03316326530612248
11457,1,0.06632653061224487,0.97,0.17857142857142858,1,0.06122448979591834
11458,1,0.04846938775510205,0.97,0.15306122448979592,1,0.04591836734693879
11459,1,0.05612244897959186,1.01,0.1683673469387755,1,0.043367346938775524
11460,1,0.07653061224489795,1.04,0.22448979591836737,1,0.0637755102040816
11461,1,0.06632653061224487,0.99,0.18877551020408162,1,0.05357142857142859
11462,1,0.058673469387755126,0.99,0.19897959183673466,1,0.05357142857142859
11463,1,0.04846938775510205,1.02,0.15561224489795922,1,0.040816326530612256
11464,1,0.058673469387755126,1,0.17857142857142858,1,0.05612244897959186
11465,1,0.061224489795918394,1.02,0.1836734693877551,1,0.05357142857142859
11466,1,0.06632653061224487,1.04,0.30357142857142855,1,0.061224489795918394
11467,1,0.05357142857142859,0.99,0.2066326530612245,1,0.05102040816326532
11468,1,0.05102040816326532,1,0.23214285714285718,1,0.04591836734693879
11469,1,0.061224489795918394,1,0.17857142857142858,1,0.05357142857142859
11470,1,0.06887755102040814,1.05,0.23724489795918366,1,0.0637755102040816
11471,1,0.04591836734693879,1,0.15306122448979595,1,0.043367346938775524
11472,1,0.05102040816326532,0.98,0.201530612244898,1,0.04846938775510205
11473,1,0.0561224489795918,0.99,0.22448979591836735,1,0.04591836734693879
11474,1,0.05612244897959186,0.96,0.18112244897959182,1,0.04591836734693879
11475,1,0.0637755102040816,0.98,0.20663265306122447,1,0.058673469387755126
11476,1,0.05102040816326532,0.99,0.15816326530612249,1,0.043367346938775524
11477,1,0.05612244897959186,1.02,0.23469387755102045,1,0.05102040816326532
11478,1,0.061224489795918394,1.03,0.2729591836734694,1,0.05612244897959186
11479,1,0.058673469387755126,1,0.20408163265306123,1,0.05357142857142859
11480,1,0.05612244897959186,0.98,0.16581632653061223,0.99,0.04846938775510205
11481,1,0.04846938775510205,1.01,0.26275510204081626,0.99,0.05357142857142859
11482,1,0.04591836734693879,1.01,0.18622448979591832,1,0.043367346938775524
11483,1,0.04846938775510205,0.97,0.18112244897959187,0.99,0.05102040816326532
11484,1,0.05102040816326532,1.01,0.1760204081632653,0.99,0.04846938775510205
11485,1,0.05357142857142859,1.07,0.2295918367346939,1,0.05102040816326532
11486,1,0.058673469387755126,0.99,0.20663265306122447,1,0.05357142857142859
11487,1,0.06632653061224487,0.99,0.21428571428571427,1,0.058673469387755126
11488,1,0.05102040816326532,1,0.18622448979591838,1,0.04591836734693879
11489,1,0.05612244897959186,1,0.22448979591836737,1,0.04846938775510205
11490,1,0.06377551020408166,1,0.1760204081632653,1,0.05102040816326532
11491,1,0.05612244897959186,1.03,0.20408163265306123,1,0.04846938775510205
11492,1,0.05102040816326532,1,0.23979591836734696,1,0.043367346938775524
11493,1,0.061224489795918394,1,0.1989795918367347,1,0.05102040816326532
11494,1,0.061224489795918394,1.01,0.17091836734693877,1,0.05612244897959186
11495,1,0.05612244897959186,0.99,0.20153061224489793,1,0.05102040816326532
11496,1,0.05102040816326532,0.97,0.17602040816326534,1,0.04846938775510205
11497,1,0.05612244897959186,1.03,0.18622448979591838,0.99,0.04591836734693879
11498,1,0.07908163265306122,1.03,0.19642857142857142,1,0.06632653061224487
11499,1,0.09438775510204081,0.97,0.24234693877551022,1,0.07653061224489795
11500,1,0.04846938775510205,1.03,0.2066326530612245,1,0.04591836734693879
11501,1,0.061224489795918394,0.97,0.1709183673469388,0.99,0.05102040816326532
11502,1,0.06632653061224493,1.03,0.21683673469387757,1,0.04846938775510205
11503,1,0.06887755102040814,1.01,0.25255102040816324,1,0.058673469387755126
11504,1,0.05612244897959186,0.96,0.15816326530612249,1,0.05102040816326532
11505,1,0.04591836734693879,0.99,0.1709183673469388,1,0.043367346938775524
11506,1,0.04591836734693879,1,0.14540816326530615,1,0.043367346938775524
11507,1,0.05357142857142859,0.96,0.16836734693877556,1,0.04846938775510205
11508,1,0.058673469387755126,1.01,0.2142857142857143,1,0.05357142857142859
11509,1,0.05357142857142859,0.99,0.1760204081632653,1,0.043367346938775524
11510,1,0.04846938775510205,0.98,0.19387755102040813,1,0.040816326530612256
11511,1,0.05357142857142859,1,0.17091836734693877,1,0.05357142857142859
11512,1,0.05612244897959186,1.01,0.16581632653061223,1,0.04591836734693879
11513,1,0.05357142857142859,0.97,0.1989795918367347,1,0.043367346938775524
11514,1,0.061224489795918394,1,0.22193877551020408,1,0.05612244897959186
11515,1,0.0637755102040816,0.99,0.19387755102040813,0.99,0.05102040816326532
11516,1,0.061224489795918394,0.99,0.19132653061224486,0.99,0.04846938775510205
11517,1,0.05357142857142859,1.01,0.17857142857142858,1,0.05102040816326532
11518,1,0.05357142857142859,0.99,0.18367346938775514,1,0.04846938775510205
11519,1,0.05102040816326532,1,0.1760204081632653,0.99,0.043367346938775524
11520,1,0.058673469387755126,1,0.1913265306122449,1,0.05102040816326532
11521,1,0.058673469387755126,0.99,0.19132653061224486,1,0.05102040816326532
11522,1,0.05357142857142859,0.99,0.17346938775510204,1,0.05102040816326532
11523,1,0.05357142857142859,0.99,0.16836734693877556,1,0.04591836734693879
11524,1,0.05102040816326532,1,0.17857142857142858,1,0.04846938775510205
11525,1,0.04846938775510205,1.01,0.17857142857142858,1,0.04591836734693879
11526,1,0.04846938775510205,1,0.17091836734693877,1,0.04591836734693879
11527,1,0.07397959183673468,0.92,0.22448979591836732,1,0.07397959183673468
11528,1,0.08163265306122448,0.96,0.23469387755102045,1,0.07908163265306122
11529,1,0.06632653061224493,0.96,0.21428571428571427,1,0.058673469387755126
11530,1,0.07397959183673473,1.02,0.22959183673469388,1,0.07397959183673468
11531,1,0.061224489795918394,0.98,0.211734693877551,1,0.0637755102040816
11532,1,0.06377551020408166,1,0.2040816326530612,1,0.0637755102040816
11533,1,0.058673469387755126,0.98,0.25000000000000006,1,0.061224489795918394
11534,0.99,0.10714285714285712,0.95,0.2831632653061224,1,0.09693877551020408
11535,1,0.058673469387755126,0.97,0.1760204081632653,1,0.05102040816326532
11536,0.99,0.0688775510204082,0.97,0.2040816326530612,1,0.06887755102040814
11537,1,0.05612244897959186,0.97,0.19387755102040813,1,0.05612244897959186
11538,0.99,0.058673469387755126,0.97,0.1913265306122449,1,0.058673469387755126
21001,1,0.06122448979591834,0.94,0.18367346938775514,1,0.05357142857142859
21002,1,0.06377551020408166,1.01,0.19897959183673466,1,0.058673469387755126
21003,1,0.0637755102040816,1,0.18622448979591832,1,0.05357142857142859
21004,1,0.06122448979591834,0.96,0.18112244897959187,1,0.05612244897959186
21005,1,0.06887755102040814,0.98,0.22959183673469388,1,0.0637755102040816
21006,1,0.07397959183673468,0.99,0.22448979591836735,1,0.06377551020408166
21007,1,0.05867346938775507,0.98,0.18112244897959182,1,0.05612244897959186
21008,1,0.06887755102040814,1.01,0.18622448979591838,1,0.06122448979591834
21009,1,0.04846938775510205,0.99,0.15816326530612246,1,0.043367346938775524
