SA2_code,y.colorectal.male,sd.colorectal.male,y.colorectal.female,sd.colorectal.female,y.colorectal.persons,sd.colorectal.persons
11339,0.88,0.12499999999999997,0.87,0.11734693877551017,0.86,0.10714285714285715
11340,0.88,0.1301020408163265,0.88,0.1301020408163265,0.88,0.11479591836734696
11341,0.87,0.11989795918367344,0.88,0.11224489795918366,0.84,0.09438775510204081
11343,0.85,0.09948979591836735,0.85,0.08673469387755105,0.81,0.07397959183673468
11344,1.09,0.21683673469387757,0.87,0.14285714285714285,0.98,0.15051020408163268
11345,0.97,0.1173469387755102,0.9,0.08418367346938778,0.95,0.09438775510204078
11346,0.89,0.1556122448979592,0.89,0.14030612244897958,0.89,0.12755102040816324
11347,0.88,0.14030612244897958,0.97,0.14285714285714288,0.94,0.1403061224489796
11348,0.93,0.13010204081632654,0.89,0.12499999999999997,0.89,0.10459183673469391
11349,0.88,0.10204081632653064,0.88,0.09183673469387758,0.83,0.08673469387755102
11350,0.92,0.1326530612244898,0.98,0.1326530612244898,0.97,0.12244897959183673
11351,0.88,0.10714285714285718,0.91,0.10459183673469385,0.87,0.08673469387755105
11352,1.11,0.16836734693877553,0.91,0.11224489795918366,1.02,0.11734693877551022
11353,0.96,0.10714285714285712,1.03,0.09948979591836735,1,0.10204081632653061
11354,1.05,0.10969387755102042,1.05,0.09693877551020408,1.07,0.10204081632653061
11355,0.98,0.13775510204081634,0.99,0.11224489795918366,0.98,0.11224489795918366
11356,0.96,0.12244897959183673,0.98,0.1173469387755102,0.93,0.10204081632653059
11357,0.95,0.11224489795918366,1.05,0.10204081632653061,1.01,0.09693877551020408
11358,0.97,0.12244897959183673,1.04,0.12244897959183676,1.02,0.11224489795918366
11359,0.91,0.10969387755102039,1.05,0.11734693877551022,0.99,0.10459183673469385
11360,0.92,0.13775510204081634,1.02,0.11734693877551022,0.94,0.11224489795918366
11361,1.12,0.15306122448979592,0.98,0.10204081632653059,1.04,0.10969387755102042
11362,0.93,0.10459183673469385,1,0.09948979591836735,0.96,0.09183673469387751
11363,0.83,0.10969387755102042,0.98,0.10714285714285712,0.84,0.09948979591836735
11364,0.95,0.09438775510204078,1.01,0.08418367346938775,0.96,0.08418367346938775
11365,0.97,0.1403061224489796,0.98,0.11224489795918366,0.93,0.11989795918367346
11366,1.01,0.1326530612244898,0.97,0.10459183673469385,0.97,0.10459183673469385
11367,1.03,0.13010204081632654,0.97,0.10204081632653059,1.01,0.10714285714285715
11368,0.92,0.10714285714285712,0.94,0.09948979591836732,0.89,0.08163265306122451
11369,1,0.12755102040816327,0.95,0.10204081632653059,0.96,0.10204081632653059
11370,0.95,0.1173469387755102,0.96,0.09693877551020405,0.95,0.09438775510204078
11371,0.9,0.14030612244897958,0.92,0.12755102040816327,0.87,0.10714285714285715
11372,0.98,0.14540816326530615,0.89,0.10459183673469391,0.93,0.11479591836734693
11373,0.98,0.14285714285714288,0.96,0.09948979591836732,0.97,0.10714285714285712
11374,0.87,0.10969387755102042,0.95,0.10459183673469385,0.89,0.09438775510204085
11375,0.98,0.10459183673469385,0.99,0.09438775510204081,0.98,0.09948979591836732
11376,0.92,0.10714285714285712,0.96,0.09948979591836732,0.92,0.09183673469387758
11377,0.97,0.11989795918367346,0.98,0.11479591836734693,0.95,0.10204081632653059
11378,0.92,0.1173469387755102,0.97,0.11479591836734693,0.96,0.10459183673469385
11379,0.92,0.11479591836734693,0.94,0.11224489795918366,0.91,0.10459183673469385
11380,1.05,0.14285714285714285,0.96,0.11224489795918366,1.03,0.11734693877551022
11381,0.95,0.11989795918367346,0.95,0.1173469387755102,0.93,0.10969387755102039
11382,0.88,0.1301020408163265,0.97,0.1326530612244898,0.91,0.10714285714285712
11383,0.87,0.11479591836734696,0.9,0.10459183673469385,0.85,0.10969387755102042
11384,0.92,0.13010204081632654,0.88,0.09948979591836737,0.85,0.09183673469387758
11385,0.85,0.15816326530612246,0.83,0.15051020408163263,0.79,0.10969387755102042
11386,0.91,0.11479591836734693,0.97,0.11224489795918366,0.93,0.09948979591836732
11387,0.99,0.2193877551020408,1.01,0.20918367346938777,1.03,0.15051020408163268
11388,1.09,0.12755102040816324,0.95,0.09948979591836732,1.03,0.10459183673469388
11389,0.91,0.14540816326530612,0.96,0.13520408163265307,0.91,0.11989795918367346
11390,1,0.12244897959183673,0.99,0.09948979591836735,1.02,0.10714285714285715
11391,0.95,0.12244897959183673,0.94,0.10459183673469385,0.93,0.10204081632653059
11392,0.91,0.11479591836734693,1.03,0.12500000000000003,0.97,0.1173469387755102
11393,0.92,0.11224489795918366,0.95,0.09948979591836732,0.91,0.08928571428571432
11394,1.03,0.1326530612244898,1.01,0.10204081632653061,1.04,0.10969387755102042
11395,0.97,0.11989795918367346,0.98,0.11479591836734693,0.98,0.11224489795918366
11396,0.97,0.1403061224489796,0.95,0.10459183673469385,0.93,0.10459183673469385
11397,0.94,0.10969387755102039,0.95,0.08163265306122451,0.92,0.08418367346938778
11398,0.91,0.11989795918367346,0.88,0.0969387755102041,0.88,0.09438775510204085
11399,0.88,0.12499999999999997,0.9,0.11479591836734693,0.87,0.10969387755102045
11400,0.79,0.10714285714285715,0.89,0.10969387755102039,0.8,0.09438775510204081
11401,0.94,0.1403061224489796,0.84,0.09693877551020408,0.85,0.10204081632653061
11402,0.98,0.1403061224489796,0.82,0.09438775510204081,0.87,0.09438775510204085
11403,0.95,0.11224489795918366,0.95,0.09693877551020405,0.93,0.09693877551020405
11404,1.2,0.20153061224489793,0.85,0.14285714285714285,1,0.1403061224489796
11405,0.88,0.11734693877551017,0.97,0.1173469387755102,0.92,0.10204081632653059
11406,0.86,0.11734693877551022,0.93,0.09693877551020405,0.86,0.09438775510204085
11407,0.87,0.10459183673469385,0.92,0.10459183673469385,0.89,0.09948979591836737
11408,0.87,0.0969387755102041,0.91,0.08418367346938778,0.89,0.08928571428571432
11409,0.88,0.11989795918367344,0.95,0.11224489795918366,0.91,0.10204081632653059
11410,0.84,0.10204081632653061,0.88,0.09438775510204085,0.84,0.08163265306122451
11411,0.82,0.08163265306122448,0.95,0.08928571428571426,0.87,0.07908163265306124
11412,0.9,0.11224489795918366,0.96,0.09693877551020405,0.93,0.11224489795918366
11413,0.87,0.11224489795918369,0.81,0.09693877551020408,0.79,0.08418367346938775
11414,0.85,0.1301020408163265,0.87,0.10969387755102042,0.83,0.09693877551020408
11415,1.07,0.1989795918367347,0.95,0.16326530612244902,1.04,0.1326530612244898
11416,0.99,0.15051020408163268,0.84,0.11479591836734696,0.9,0.125
11417,0.92,0.17346938775510207,0.92,0.14030612244897958,0.93,0.13775510204081634
11418,0.77,0.11224489795918369,0.83,0.10714285714285715,0.76,0.09438775510204081
11419,0.81,0.12244897959183676,0.88,0.11224489795918366,0.87,0.10459183673469388
11420,1.15,0.24744897959183673,1.1,0.19642857142857142,1.13,0.1683673469387755
11421,0.93,0.163265306122449,0.96,0.13775510204081634,0.94,0.13010204081632654
11422,0.95,0.17346938775510207,0.94,0.14285714285714288,0.88,0.12499999999999997
11423,1.08,0.1683673469387755,0.95,0.13775510204081634,1.01,0.13520408163265307
11424,0.87,0.11479591836734696,0.9,0.10969387755102039,0.89,0.10204081632653064
11425,0.88,0.12499999999999997,0.89,0.11989795918367346,0.88,0.10204081632653064
11426,0.84,0.12244897959183676,0.86,0.11989795918367344,0.81,0.08673469387755102
11427,0.86,0.11479591836734696,0.89,0.10969387755102039,0.87,0.10204081632653064
11428,0.94,0.09693877551020405,0.88,0.08928571428571432,0.92,0.09183673469387758
11429,0.86,0.12499999999999997,0.92,0.125,0.9,0.10714285714285712
11430,0.87,0.1147959183673469,0.87,0.10714285714285718,0.88,0.09183673469387758
11431,0.99,0.16071428571428573,0.96,0.14540816326530615,1.01,0.11479591836734693
11432,0.89,0.1301020408163265,0.95,0.125,0.93,0.1173469387755102
11433,1.03,0.15561224489795916,1.05,0.13010204081632656,1.07,0.12244897959183676
11434,1.07,0.1607142857142857,1.09,0.15306122448979592,1.12,0.14540816326530612
11435,1.05,0.12500000000000003,1.03,0.10459183673469388,1.02,0.10459183673469388
11436,1.18,0.1785714285714286,1.01,0.12755102040816327,1.12,0.14030612244897958
11437,1.06,0.14795918367346939,1.06,0.12244897959183676,1.1,0.11989795918367349
11438,0.97,0.11989795918367346,1.04,0.12244897959183676,0.99,0.11479591836734693
11440,0.97,0.11479591836734693,1.05,0.09948979591836735,1,0.09438775510204081
11441,0.98,0.13775510204081634,1.03,0.11734693877551022,0.99,0.10969387755102039
11442,0.96,0.1403061224489796,1.14,0.16581632653061226,1.07,0.13265306122448983
11443,0.96,0.1479591836734694,1.05,0.1352040816326531,0.99,0.12755102040816327
11444,1.03,0.1530612244897959,1.05,0.13010204081632656,1.07,0.1275510204081633
11445,0.98,0.15306122448979595,0.98,0.12755102040816327,0.99,0.13010204081632654
11446,1.03,0.11224489795918369,1.03,0.09693877551020408,1.04,0.10459183673469388
11447,1.01,0.11989795918367346,1,0.09948979591836735,1.01,0.10969387755102039
11448,1.05,0.1275510204081633,1.04,0.10204081632653061,1.07,0.10969387755102042
11449,1.07,0.1530612244897959,1.06,0.11734693877551022,1.1,0.1352040816326531
11450,1.06,0.15051020408163263,0.97,0.12244897959183673,1.01,0.13010204081632654
11451,1.02,0.11989795918367346,1.03,0.10459183673469388,1.04,0.11224489795918369
11452,1.03,0.13520408163265307,1.09,0.1275510204081633,1.11,0.12755102040816324
11453,0.99,0.1403061224489796,1.01,0.13010204081632654,1,0.125
11454,1.06,0.12244897959183676,1.01,0.09693877551020408,1.04,0.09948979591836735
11455,1.09,0.1709183673469388,1.01,0.12755102040816327,1.05,0.13010204081632656
11456,1.02,0.09183673469387756,1.03,0.07908163265306122,1.03,0.08673469387755102
11457,1.1,0.14540816326530612,1.03,0.1403061224489796,1.07,0.12500000000000003
11458,0.98,0.10714285714285712,1.05,0.10204081632653061,1.01,0.10204081632653061
11459,0.97,0.10969387755102039,1.02,0.08928571428571429,1,0.09438775510204081
11460,0.95,0.14285714285714288,0.98,0.15051020408163268,0.95,0.1326530612244898
11461,1.04,0.1530612244897959,1.02,0.11989795918367346,1.07,0.1275510204081633
11462,1.04,0.14285714285714288,1.02,0.11479591836734696,1.04,0.11224489795918369
11463,1,0.10204081632653061,1.04,0.08928571428571429,1.03,0.10459183673469388
11464,1.06,0.1326530612244898,0.97,0.10714285714285712,0.99,0.11224489795918366
11465,1.04,0.13520408163265307,1.07,0.12244897959183676,1.09,0.15306122448979592
11466,0.93,0.14285714285714288,1.09,0.1556122448979592,1,0.12244897959183673
11467,0.96,0.1173469387755102,1.1,0.1377551020408163,1.06,0.11734693877551022
11468,1,0.125,1.07,0.10969387755102042,1.05,0.11734693877551022
11469,0.96,0.13775510204081634,1.01,0.11989795918367346,0.96,0.11989795918367346
11470,1.09,0.1683673469387755,1.04,0.13775510204081637,1.13,0.14540816326530612
11471,1.07,0.10714285714285715,1.02,0.08673469387755102,1.06,0.09438775510204081
11472,0.95,0.11479591836734693,1.05,0.10714285714285715,1,0.09948979591836735
11473,0.95,0.11989795918367346,0.95,0.10204081632653059,0.9,0.10459183673469385
11474,1.01,0.10714285714285715,0.99,0.09183673469387756,0.98,0.08673469387755102
11475,0.98,0.16071428571428575,0.97,0.12755102040816327,0.96,0.1326530612244898
11476,0.83,0.09948979591836735,0.92,0.08418367346938778,0.83,0.08163265306122448
11477,0.94,0.10714285714285712,0.93,0.08928571428571432,0.92,0.10204081632653059
11478,0.94,0.12755102040816327,0.91,0.10714285714285712,0.91,0.1173469387755102
11479,1.09,0.13010204081632656,1.06,0.10714285714285715,1.11,0.10969387755102042
11480,1.11,0.14030612244897958,1.14,0.11224489795918369,1.22,0.125
11481,1.02,0.13010204081632654,1.01,0.10969387755102042,1.01,0.1173469387755102
11482,1.02,0.11224489795918369,0.97,0.08928571428571426,0.97,0.09183673469387751
11483,1.1,0.14285714285714285,1.07,0.11479591836734696,1.14,0.12499999999999997
11484,1.03,0.11479591836734693,1,0.09948979591836735,1.01,0.10459183673469388
11485,0.96,0.11989795918367346,1.01,0.09948979591836735,0.99,0.10204081632653059
11486,1.03,0.15051020408163268,1,0.11989795918367346,1,0.13010204081632654
11487,1.04,0.17091836734693877,1.03,0.1326530612244898,1.03,0.1479591836734694
11488,1,0.11989795918367346,1.02,0.09693877551020408,1.01,0.09693877551020408
11489,1.01,0.12244897959183673,0.97,0.09948979591836732,1,0.10969387755102042
11490,0.9,0.11989795918367346,0.97,0.11224489795918366,0.91,0.10459183673469385
11491,1.01,0.12755102040816327,0.95,0.09183673469387751,0.96,0.09693877551020405
11492,1.01,0.11479591836734693,0.98,0.08928571428571426,0.98,0.09693877551020405
11493,1.07,0.1352040816326531,1,0.10969387755102039,1.04,0.10459183673469388
11494,1.09,0.15051020408163265,0.97,0.11224489795918366,1,0.11734693877551022
11495,0.85,0.10714285714285715,0.9,0.0969387755102041,0.84,0.08673469387755102
11496,0.91,0.10969387755102039,0.9,0.08163265306122451,0.86,0.08418367346938778
11497,0.89,0.10204081632653059,0.88,0.07908163265306124,0.84,0.07908163265306124
11498,0.95,0.14285714285714288,0.94,0.10969387755102039,0.97,0.1173469387755102
11499,0.92,0.17602040816326534,0.94,0.13520408163265307,0.95,0.1326530612244898
11500,0.89,0.0969387755102041,0.94,0.08928571428571426,0.93,0.09948979591836732
11501,0.91,0.10969387755102039,0.94,0.10459183673469385,0.95,0.10204081632653059
11502,0.94,0.10969387755102039,0.9,0.0969387755102041,0.91,0.09438775510204085
11503,1.07,0.15051020408163265,0.9,0.11989795918367346,0.97,0.125
11504,1.09,0.1377551020408163,1,0.11479591836734693,1.06,0.10204081632653061
11505,1,0.10714285714285712,1.04,0.10204081632653061,1.03,0.10714285714285715
11506,1.03,0.11224489795918369,1.02,0.09948979591836735,1.01,0.09693877551020408
11507,1,0.11479591836734693,1.01,0.11479591836734693,0.99,0.10204081632653059
11508,1.03,0.1454081632653061,1,0.125,1.01,0.125
11509,1.01,0.1173469387755102,1,0.10204081632653059,0.98,0.10969387755102039
11510,0.95,0.09948979591836732,1.04,0.10204081632653061,0.99,0.09948979591836732
11511,1,0.12244897959183673,1.04,0.11224489795918369,1.01,0.10204081632653061
11512,0.98,0.11224489795918366,1,0.10204081632653059,0.95,0.09948979591836732
11513,1,0.1173469387755102,1.02,0.09693877551020408,0.97,0.09693877551020405
11514,0.91,0.1377551020408163,1.03,0.1326530612244898,0.94,0.12755102040816327
11515,1.06,0.1275510204081633,1.01,0.09693877551020408,1.02,0.11224489795918369
11516,1.03,0.12755102040816327,1.04,0.1275510204081633,1.03,0.12244897959183676
11517,0.95,0.125,1.04,0.11479591836734696,0.97,0.10459183673469385
11518,0.95,0.11479591836734693,1.04,0.11734693877551022,0.99,0.11479591836734693
11519,1.02,0.10714285714285715,0.98,0.09693877551020405,0.98,0.09693877551020405
11520,0.98,0.12244897959183673,1.02,0.10204081632653061,0.97,0.09948979591836732
11521,0.99,0.1403061224489796,1.01,0.11989795918367346,0.99,0.12755102040816327
11522,0.95,0.1173469387755102,1,0.1173469387755102,0.96,0.10714285714285712
11523,0.95,0.10714285714285712,1.07,0.11479591836734696,1.01,0.10204081632653061
11524,0.91,0.10969387755102039,1.05,0.09693877551020408,0.98,0.08928571428571429
11525,1.07,0.12500000000000003,1.01,0.09693877551020408,1.05,0.09948979591836735
11526,1.09,0.12500000000000003,1.01,0.10204081632653061,1.06,0.10204081632653061
11527,0.86,0.1224489795918367,0.87,0.10204081632653064,0.84,0.08928571428571429
11528,0.81,0.10969387755102042,0.85,0.11734693877551022,0.79,0.09693877551020408
11529,0.9,0.1147959183673469,0.9,0.09948979591836737,0.87,0.0969387755102041
11530,1.09,0.16581632653061223,0.94,0.125,1.07,0.1377551020408163
11531,0.95,0.11479591836734693,0.91,0.0969387755102041,0.9,0.0969387755102041
11532,0.84,0.11479591836734696,0.94,0.10969387755102039,0.88,0.09438775510204085
11533,0.9,0.1301020408163265,0.95,0.11989795918367346,0.93,0.12755102040816327
11534,0.93,0.2040816326530612,0.96,0.1785714285714286,0.96,0.15816326530612246
11535,0.86,0.11224489795918369,0.96,0.11479591836734693,0.9,0.08673469387755105
11536,0.89,0.12499999999999997,0.93,0.12244897959183673,0.91,0.10204081632653059
11537,0.9,0.12244897959183673,0.94,0.10714285714285712,0.91,0.11224489795918366
11538,0.94,0.11989795918367346,0.96,0.11224489795918366,0.96,0.10204081632653059
21001,1.06,0.15051020408163265,1.06,0.11989795918367349,1.06,0.13265306122448978
21002,1.04,0.14030612244897964,1.17,0.13775510204081634,1.14,0.1301020408163265
21003,1.08,0.1377551020408163,1.12,0.11989795918367344,1.12,0.11989795918367349
21004,1.17,0.1301020408163265,1.15,0.12755102040816324,1.23,0.11224489795918366
21005,1.12,0.16581632653061226,1.09,0.13520408163265304,1.13,0.14540816326530612
21006,1.12,0.15816326530612246,1.13,0.163265306122449,1.18,0.15816326530612249
21007,1.06,0.14030612244897964,1.08,0.1275510204081633,1.09,0.1377551020408163
21008,1.08,0.14540816326530612,1.09,0.13265306122448978,1.1,0.13265306122448978
21009,1.05,0.11989795918367349,1.03,0.09693877551020408,1.02,0.09948979591836735
21010,1.04,0.11479591836734696,1.05,0.09693877551020408,1.02,0.08928571428571429
21011,0.97,0.11479591836734693,1.05,0.11734693877551022,0.98,0.10459183673469385
21012,1.08,0.12244897959183676,1.05,0.10969387755102042,1.07,0.11734693877551022
21013,1.1,0.1352040816326531,1.1,0.11734693877551022,1.13,0.14030612244897958
21014,1.09,0.11479591836734696,1.09,0.10459183673469388,1.13,0.12499999999999997
21015,1.08,0.1377551020408163,1.01,0.10714285714285715,1.07,0.12244897959183676
21016,1.28,0.2602040816326531,1.2,0.25255102040816324,1.34,0.17857142857142858
21017,1.06,0.15051020408163265,1.09,0.11989795918367349,1.08,0.11224489795918369
21018,1.05,0.13265306122448983,0.99,0.11989795918367346,0.99,0.09693877551020408
21019,1.17,0.16071428571428573,1.03,0.13520408163265307,1.13,0.13265306122448978
21020,1.08,0.14030612244897958,1.03,0.11734693877551022,1.05,0.11989795918367349
21021,1.17,0.16071428571428573,1.06,0.1275510204081633,1.16,0.14540816326530612
21022,1.13,0.16071428571428573,1.04,0.1275510204081633,1.07,0.12244897959183676
21023,1.04,0.14795918367346936,1.01,0.13010204081632656,1.01,0.11989795918367346
21024,1.09,0.16071428571428573,1.05,0.1275510204081633,1.08,0.1377551020408163
21025,1.07,0.1607142857142857,0.95,0.12244897959183673,0.97,0.12755102040816327
21026,1.06,0.11479591836734696,1.03,0.09948979591836735,1.02,0.10969387755102039
21027,0.98,0.18367346938775514,1.12,0.20153061224489796,1.02,0.15306122448979595
21028,1.02,0.10204081632653061,1.05,0.09183673469387756,1.03,0.09183673469387756
21029,1.05,0.13010204081632656,1,0.10714285714285715,0.98,0.10459183673469385
21030,0.92,0.11989795918367344,1.02,0.11224489795918366,0.94,0.11479591836734693
21031,0.98,0.10714285714285712,1,0.10714285714285712,0.96,0.11224489795918366
21032,1.04,0.11224489795918369,1.03,0.08928571428571429,1.02,0.09438775510204081
21033,1.06,0.11989795918367349,1.02,0.09948979591836735,1.04,0.09438775510204081
21034,1.08,0.13010204081632656,1,0.11224489795918366,1,0.11224489795918366
21035,1.07,0.1275510204081633,1.01,0.08928571428571429,1.03,0.09693877551020408
21036,1.04,0.12244897959183676,0.99,0.09438775510204081,0.98,0.09693877551020405
21037,1.06,0.13775510204081637,0.98,0.12244897959183673,1.02,0.12244897959183673
21038,1.15,0.1301020408163265,1.04,0.10969387755102042,1.12,0.11224489795918369
21039,1.12,0.12499999999999997,1,0.11224489795918366,1.07,0.12500000000000003
21040,1.18,0.12755102040816327,0.96,0.10714285714285712,1.05,0.10969387755102042
21041,1.03,0.11989795918367349,1.05,0.10204081632653061,1.07,0.10204081632653061
21042,0.97,0.11224489795918366,0.98,0.10714285714285712,0.93,0.09183673469387751
21043,1.08,0.13010204081632656,1.04,0.10714285714285715,1.06,0.10459183673469388
21044,0.91,0.14795918367346939,1.03,0.15561224489795916,0.97,0.12244897959183673
21045,1.05,0.1403061224489796,1.13,0.16071428571428573,1.18,0.1403061224489796
21046,1.04,0.13775510204081634,0.97,0.12755102040816327,1,0.1173469387755102
21047,1.1,0.14540816326530612,0.96,0.10969387755102039,1.01,0.11224489795918369
21048,0.9,0.13520408163265304,0.96,0.125,0.9,0.10459183673469391
21049,0.99,0.14540816326530615,0.93,0.11224489795918366,0.89,0.11224489795918366
21050,0.93,0.10459183673469385,1.01,0.09948979591836735,0.97,0.09693877551020405
21051,1.07,0.19387755102040816,0.99,0.15816326530612243,1.02,0.1326530612244898
21052,1.03,0.18112244897959184,0.96,0.14285714285714288,0.98,0.13775510204081634
21053,1.03,0.1530612244897959,0.99,0.10714285714285712,1.01,0.11989795918367346
21054,1.03,0.11734693877551022,1.03,0.10204081632653061,1.06,0.10714285714285715
21055,0.98,0.10459183673469385,1.04,0.09438775510204081,1.01,0.09693877551020408
21056,1.08,0.1556122448979592,0.99,0.10714285714285712,1.03,0.13010204081632656
21057,1.04,0.11479591836734696,1.02,0.09693877551020408,1.04,0.11224489795918369
21058,0.97,0.10969387755102039,1.01,0.10969387755102039,0.97,0.11224489795918366
21059,0.97,0.16326530612244902,0.95,0.1403061224489796,0.89,0.1301020408163265
21060,0.98,0.09693877551020405,1,0.09438775510204081,0.98,0.09438775510204078
21061,1.03,0.14540816326530615,1.02,0.1326530612244898,1.01,0.14285714285714288
21062,1.04,0.1326530612244898,1.03,0.10714285714285715,1.07,0.1275510204081633
21063,1.18,0.21173469387755098,0.92,0.17602040816326534,1.04,0.16581632653061223
21064,1.05,0.1377551020408163,1.01,0.11224489795918369,1.09,0.1275510204081633
21065,1.01,0.13775510204081634,1.02,0.12244897959183673,1.03,0.12244897959183676
21066,1.43,0.22193877551020405,0.93,0.1785714285714286,1.23,0.1479591836734694
21067,1.05,0.10969387755102042,1.03,0.08928571428571429,1.04,0.09948979591836735
21068,1.01,0.15561224489795916,1.04,0.13520408163265307,1.03,0.14540816326530615
21069,1,0.12244897959183673,1.07,0.11479591836734696,1.05,0.11479591836734696
21070,1.04,0.11479591836734696,1,0.09693877551020408,1.03,0.10459183673469388
21071,1.11,0.16581632653061223,1.04,0.13010204081632656,1.07,0.14795918367346939
21072,1.02,0.10969387755102039,1.03,0.09948979591836735,1.04,0.11224489795918369
21073,0.97,0.1326530612244898,1,0.1326530612244898,0.97,0.1173469387755102
21074,1.04,0.12244897959183676,0.98,0.10204081632653059,1.02,0.10714285714285715
21075,1.01,0.125,1.03,0.11224489795918369,1.01,0.10969387755102042
21076,1.07,0.13010204081632656,1.04,0.11479591836734696,1.07,0.11479591836734696
21077,1.06,0.09948979591836735,1.06,0.09183673469387756,1.05,0.08928571428571429
21078,1.1,0.163265306122449,1.09,0.12244897959183676,1.08,0.12500000000000003
21079,1.11,0.14285714285714285,1.05,0.11989795918367349,1.08,0.11989795918367349
21081,1.05,0.1607142857142857,1,0.13010204081632654,1.04,0.12755102040816327
21082,1.02,0.10969387755102042,1.06,0.10204081632653061,1.04,0.09438775510204081
21084,1.06,0.1760204081632653,1.01,0.15051020408163268,0.99,0.13010204081632654
21085,1.08,0.14540816326530612,1.1,0.1377551020408163,1.16,0.14030612244897958
21086,0.92,0.13775510204081634,1.05,0.14285714285714288,0.95,0.12244897959183673
21087,1.08,0.14795918367346936,1,0.1173469387755102,1.04,0.11479591836734696
21088,0.94,0.23469387755102042,0.97,0.2193877551020408,0.95,0.1887755102040816
21089,1.12,0.14795918367346939,1.02,0.11479591836734696,1.08,0.11989795918367349
21090,1.09,0.1275510204081633,1.05,0.10969387755102042,1.08,0.11224489795918369
21091,0.82,0.16581632653061223,0.94,0.17602040816326534,0.83,0.1377551020408163
21092,1.05,0.27295918367346933,1,0.21683673469387754,1.02,0.22704081632653061
21093,1.13,0.14285714285714285,1.03,0.11734693877551022,1.11,0.09948979591836735
21094,1.02,0.11989795918367346,1.08,0.10204081632653061,1.05,0.10204081632653061
21095,1.03,0.12755102040816327,1.08,0.11224489795918369,1.03,0.11479591836734693
21096,0.93,0.1173469387755102,1.12,0.1224489795918367,1.03,0.12244897959183673
21097,1.02,0.1479591836734694,0.98,0.10714285714285712,0.96,0.10204081632653059
21098,1.03,0.1326530612244898,1.04,0.10714285714285715,1.03,0.11479591836734696
21099,1.02,0.1326530612244898,1.05,0.11479591836734696,1.04,0.12500000000000003
21100,0.94,0.11479591836734693,1.04,0.11224489795918369,0.96,0.10969387755102039
21101,1.01,0.11479591836734693,1.07,0.11224489795918369,1.05,0.10714285714285715
21102,0.98,0.125,1.09,0.11734693877551022,1.02,0.11734693877551022
21103,0.82,0.13010204081632656,1.06,0.14540816326530612,0.9,0.10969387755102039
21104,0.98,0.13520408163265307,1.03,0.13520408163265307,0.99,0.125
21105,1.02,0.1326530612244898,0.97,0.10459183673469385,0.96,0.10204081632653059
21106,1.05,0.1275510204081633,0.99,0.10969387755102039,1.02,0.10969387755102042
21107,1.05,0.11734693877551022,1.01,0.09438775510204081,1.02,0.09693877551020408
21108,1.01,0.10459183673469388,1.02,0.08928571428571429,1.01,0.08928571428571429
21109,1,0.125,1.03,0.10969387755102042,1.03,0.11224489795918369
21110,1,0.14285714285714288,0.93,0.11479591836734693,0.94,0.1173469387755102
21111,1.09,0.1352040816326531,0.98,0.10204081632653059,1.07,0.10459183673469388
21112,0.99,0.12244897959183673,0.98,0.09948979591836732,0.97,0.09948979591836732
21113,1.02,0.11479591836734696,1.06,0.10969387755102042,1.05,0.11734693877551022
21114,1.02,0.10969387755102042,1.06,0.10969387755102042,1.04,0.10204081632653061
21115,1.06,0.12500000000000003,1.01,0.10714285714285715,1.05,0.13520408163265307
21116,0.99,0.125,1.14,0.13520408163265304,1.09,0.12500000000000003
21117,1.01,0.125,0.99,0.10714285714285712,1.01,0.11479591836734693
21118,1.01,0.16581632653061223,1.01,0.13520408163265307,1.03,0.14540816326530615
21119,1.03,0.11734693877551022,1,0.11479591836734693,1.03,0.10969387755102042
21120,1.03,0.15816326530612249,1.04,0.1403061224489796,1.04,0.1530612244897959
21121,1,0.16326530612244897,1.03,0.1326530612244898,1.02,0.13775510204081634
21122,1,0.1403061224489796,1.01,0.11989795918367346,0.98,0.11989795918367346
21123,1.07,0.14285714285714285,1.01,0.11479591836734693,1.05,0.11479591836734696
21124,1.01,0.11989795918367346,1,0.09948979591836735,0.99,0.10204081632653059
21125,1.06,0.14285714285714288,1.04,0.13010204081632656,1.07,0.12244897959183676
21126,1,0.12755102040816327,1,0.10459183673469385,1,0.10459183673469385
21128,0.96,0.11989795918367346,1,0.11224489795918366,0.95,0.11224489795918366
21129,0.91,0.12755102040816327,1.05,0.13010204081632656,0.98,0.125
21130,1.03,0.15561224489795916,1.03,0.1403061224489796,1.07,0.14285714285714288
21131,1.01,0.12755102040816327,1.02,0.11734693877551022,1.02,0.11989795918367346
21132,0.98,0.13520408163265307,1.01,0.12755102040816327,1.01,0.13010204081632654
21133,0.97,0.12244897959183673,1.06,0.12244897959183676,1.03,0.10714285714285715
21134,0.92,0.11224489795918366,1.01,0.09948979591836735,0.95,0.10459183673469385
21135,1.02,0.1530612244897959,1.08,0.13265306122448978,1.1,0.14795918367346939
21136,1.08,0.1275510204081633,1.07,0.10714285714285715,1.18,0.13775510204081634
21137,1.07,0.1352040816326531,1.04,0.11734693877551022,1.11,0.11479591836734696
21138,1.02,0.1326530612244898,1.01,0.10204081632653061,1.03,0.10969387755102042
21139,1.03,0.1479591836734694,1.01,0.125,1.04,0.12244897959183676
21140,0.99,0.13010204081632654,1.01,0.10969387755102042,1,0.11989795918367346
21141,1.02,0.13010204081632654,1.02,0.11989795918367349,1.07,0.1301020408163265
