SA2_code,y.breast.female,sd.breast.female
21357,1.01,0.12755102040816327
21358,0.93,0.15306122448979592
21359,1.06,0.14795918367346936
21360,1.09,0.1709183673469388
21361,1.04,0.13775510204081634
21362,1.05,0.16326530612244902
21363,1.14,0.1377551020408163
21364,1.13,0.1785714285714286
21365,1.07,0.1352040816326531
21366,1.12,0.1556122448979592
21367,1.11,0.15306122448979592
21368,1.08,0.17346938775510204
21369,1.03,0.15051020408163268
21370,1.2,0.17091836734693883
21371,1.1,0.15816326530612246
21372,1.21,0.1887755102040816
21373,1.1,0.1683673469387755
21374,1.13,0.13520408163265304
21375,1.25,0.20153061224489796
21376,1.1,0.14540816326530612
21377,1.12,0.20153061224489796
21378,1.1,0.163265306122449
21379,1.18,0.21428571428571427
21380,1.17,0.16836734693877553
21381,1.1,0.19387755102040816
21382,1.09,0.17091836734693877
21383,1.12,0.21938775510204078
21384,1.09,0.17346938775510204
21385,1.11,0.12755102040816324
21386,1.1,0.25
21387,1.06,0.1275510204081633
21388,1.13,0.2091836734693877
21389,1.05,0.14795918367346936
21390,1.05,0.14795918367346936
21391,1.01,0.1479591836734694
21392,1.03,0.13520408163265307
21393,1.03,0.15816326530612243
21394,1.03,0.1326530612244898
21395,1.01,0.15051020408163268
21396,1.04,0.17091836734693877
21397,1.12,0.2040816326530612
21398,1.01,0.10204081632653061
21399,0.96,0.17602040816326534
21400,1,0.1173469387755102
21401,1.03,0.15051020408163263
21402,1.14,0.24744897959183673
21403,1,0.17857142857142858
21404,0.88,0.163265306122449
21405,0.95,0.13520408163265307
21406,0.97,0.13010204081632654
21407,1.01,0.14540816326530615
21408,1.02,0.13775510204081634
21409,1.01,0.16326530612244902
21410,1.02,0.1479591836734694
21411,0.96,0.15816326530612246
21412,0.99,0.10459183673469385
21413,1.02,0.10714285714285715
21414,1.05,0.19642857142857142
21415,1.18,0.25000000000000006
21416,1.15,0.20663265306122447
21417,1.09,0.1760204081632653
21418,1.04,0.13010204081632656
21419,1.06,0.1556122448979592
21420,1.03,0.1530612244897959
21421,0.88,0.2091836734693877
21422,0.91,0.2729591836734694
21423,1.02,0.125
21424,1.03,0.27295918367346933
21425,0.9,0.1964285714285714
21426,1.01,0.15051020408163268
21427,1.05,0.1326530612244898
21428,1.01,0.17091836734693877
21429,0.99,0.12755102040816327
21430,0.99,0.16071428571428575
21431,1.02,0.18622448979591832
21432,1.02,0.17602040816326534
21433,0.98,0.17857142857142855
31001,0.95,0.16071428571428575
31002,0.96,0.13010204081632654
31003,0.96,0.15051020408163268
31004,0.95,0.12244897959183673
31005,0.93,0.22448979591836735
31006,0.94,0.20918367346938774
31007,0.96,0.1887755102040816
31008,0.94,0.20918367346938774
31009,0.96,0.13010204081632654
31010,0.97,0.20918367346938774
31011,0.99,0.12755102040816327
31012,0.94,0.1479591836734694
31013,0.97,0.14285714285714288
31014,1.01,0.1760204081632653
31015,0.96,0.17602040816326534
31016,1,0.15306122448979595
31017,1.05,0.18622448979591838
31018,1.01,0.13775510204081634
31019,0.96,0.1836734693877551
31020,1.03,0.14540816326530615
31021,1.08,0.16581632653061226
31022,0.86,0.10204081632653061
31023,0.84,0.11224489795918369
31024,0.87,0.12755102040816324
31025,0.84,0.11224489795918369
31026,0.84,0.09693877551020408
31027,0.84,0.10714285714285715
31028,0.92,0.13010204081632654
31029,0.87,0.1275510204081633
31030,0.88,0.11989795918367346
31031,0.86,0.10459183673469388
31032,0.89,0.13010204081632654
31033,0.88,0.11989795918367344
31034,0.87,0.13520408163265304
31035,0.87,0.10969387755102042
31036,0.84,0.12244897959183676
31037,0.85,0.18367346938775514
31038,0.84,0.11734693877551022
31039,0.83,0.13775510204081637
31040,0.85,0.11734693877551022
31041,0.82,0.11479591836734696
31042,0.84,0.13520408163265304
31043,0.87,0.13520408163265304
31044,0.86,0.1377551020408163
31045,0.86,0.10714285714285715
31046,0.85,0.1377551020408163
31047,0.96,0.1326530612244898
31048,1.03,0.17346938775510204
31049,0.98,0.1326530612244898
31050,0.97,0.15051020408163268
31051,0.93,0.1173469387755102
31052,0.95,0.13010204081632654
31053,0.96,0.14795918367346939
31054,0.94,0.13010204081632654
31055,0.96,0.1326530612244898
31056,1,0.15816326530612249
31057,0.98,0.16071428571428575
31058,0.98,0.12755102040816327
31059,0.92,0.14285714285714285
31060,0.97,0.12755102040816327
31061,0.96,0.16071428571428573
31062,0.94,0.1301020408163265
31063,0.99,0.1403061224489796
31064,0.99,0.12755102040816327
31065,0.95,0.14285714285714285
31066,0.95,0.1556122448979592
31067,1.03,0.18112244897959184
31068,0.98,0.1479591836734694
31069,1,0.1913265306122449
31070,0.99,0.1326530612244898
31071,0.93,0.13520408163265304
31072,0.97,0.16071428571428573
31073,0.98,0.13520408163265307
31074,1.02,0.1403061224489796
31075,0.95,0.15816326530612246
31076,1.03,0.11734693877551022
31077,0.97,0.16326530612244902
31078,1.01,0.1658163265306123
31079,1.01,0.15306122448979595
31080,1,0.15306122448979595
31081,1.06,0.19387755102040813
31082,1.12,0.201530612244898
31083,1.22,0.23979591836734696
31084,1.09,0.20918367346938777
31085,1.1,0.2346938775510204
31086,0.96,0.18877551020408168
31087,0.85,0.13010204081632656
31088,0.81,0.1479591836734694
31089,0.83,0.15816326530612243
31090,0.84,0.1352040816326531
31091,0.87,0.14285714285714285
31092,1,0.20153061224489793
31093,1.03,0.21938775510204084
31094,0.83,0.12500000000000003
31095,1,0.16326530612244902
31096,0.84,0.15816326530612243
31097,0.89,0.18877551020408168
31098,0.89,0.10714285714285718
31099,0.87,0.14540816326530612
31100,0.89,0.1556122448979592
31101,0.86,0.15306122448979592
31103,0.9,0.10969387755102039
31104,0.86,0.13520408163265304
31105,0.99,0.16071428571428575
31106,1.05,0.2346938775510204
31107,0.91,0.15816326530612246
31108,0.98,0.16581632653061223
31109,1.11,0.2270408163265306
31110,0.95,0.1403061224489796
31111,1.01,0.1836734693877551
31112,0.96,0.23214285714285715
31113,1.08,0.2346938775510204
31114,1.02,0.1913265306122449
31115,0.96,0.16071428571428573
31116,1.02,0.18112244897959184
31117,1.01,0.12244897959183673
31118,1,0.15561224489795922
31119,0.88,0.14795918367346939
31120,0.9,0.14030612244897958
31121,0.83,0.14030612244897958
31122,0.83,0.14285714285714285
31123,0.92,0.1173469387755102
31124,0.85,0.17346938775510207
31125,0.81,0.1352040816326531
31126,0.95,0.13520408163265307
31127,0.94,0.14285714285714288
31128,0.96,0.15561224489795922
31129,0.92,0.15306122448979592
31130,0.93,0.12244897959183673
31131,0.89,0.1377551020408163
31132,0.94,0.15306122448979595
31133,1,0.21173469387755103
31134,0.97,0.14285714285714288
31135,1.07,0.18622448979591838
31136,0.98,0.16326530612244897
31137,0.95,0.17346938775510207
31138,1.15,0.18112244897959187
31139,1.01,0.16836734693877556
31140,1.12,0.17602040816326534
31141,1.06,0.14285714285714285
31142,1.09,0.1913265306122449
31143,1.03,0.1989795918367347
31144,1.06,0.23979591836734693
31145,1.11,0.1836734693877551
31146,1.26,0.21683673469387754
31147,1.1,0.18622448979591838
31148,1.12,0.18112244897959184
31149,1.1,0.15816326530612246
31151,1.16,0.23979591836734693
31152,1.14,0.1785714285714286
31153,1.09,0.20408163265306123
31154,1.14,0.17602040816326534
31155,1.12,0.211734693877551
31156,1.2,0.19132653061224486
31157,1.12,0.20918367346938777
31158,1.02,0.15816326530612249
31159,0.97,0.17857142857142858
31160,0.99,0.15816326530612249
31161,1,0.1760204081632653
31163,1.12,0.2857142857142857
31164,1.08,0.20153061224489796
31165,1.06,0.17857142857142858
31166,1.1,0.19642857142857142
31167,1.04,0.14795918367346939
31168,1.03,0.15051020408163268
31169,1.06,0.14540816326530612
31170,1.11,0.18877551020408168
31171,1.01,0.1403061224489796
31172,1.03,0.13010204081632654
31173,0.96,0.21683673469387754
31174,0.99,0.125
31175,1.07,0.21683673469387757
31176,1.14,0.2576530612244898
31177,1.07,0.13265306122448983
31178,1.02,0.14540816326530615
31179,0.96,0.11479591836734693
31180,0.97,0.11989795918367346
31181,0.96,0.12755102040816327
31182,0.95,0.11989795918367346
31183,1,0.1326530612244898
31184,0.94,0.12755102040816327
31185,1,0.16836734693877553
31186,0.96,0.10969387755102039
31187,1.01,0.26275510204081637
31188,0.97,0.1479591836734694
31189,1.05,0.2448979591836735
31190,1.13,0.17602040816326534
31191,1.11,0.15816326530612246
31192,1.06,0.27806122448979587
31193,1.09,0.211734693877551
31194,1.09,0.13010204081632656
31195,1.1,0.29846938775510207
31196,1.04,0.23214285714285715
31197,0.97,0.18112244897959187
31198,0.96,0.15816326530612246
31199,0.95,0.1709183673469388
31200,1.06,0.13010204081632656
31201,0.95,0.17346938775510207
31203,0.97,0.16326530612244902
31204,0.92,0.17602040816326534
31205,1.12,0.18112244897959187
31206,1.14,0.15816326530612246
31207,1.27,0.27295918367346933
31208,1.18,0.18367346938775508
31209,1.19,0.1964285714285714
31210,1.27,0.2678571428571428
31211,1.15,0.20408163265306123
31212,1.13,0.22959183673469385
31213,1.16,0.15816326530612246
31214,1.18,0.19387755102040813
31215,1.2,0.20918367346938774
31216,1.24,0.18112244897959182
31217,1.2,0.15561224489795922
31218,1.18,0.15051020408163265
31219,1.16,0.15051020408163268
31220,1.15,0.1556122448979592
31221,1.12,0.34438775510204084
31222,1.41,0.326530612244898
31223,1.28,0.23469387755102042
31224,0.96,0.13010204081632654
31225,0.93,0.12755102040816327
31226,0.99,0.13520408163265307
31227,0.99,0.17091836734693877
31228,0.96,0.1403061224489796
31229,0.93,0.163265306122449
31230,0.98,0.18622448979591832
31231,0.97,0.1683673469387755
31232,0.99,0.14540816326530615
31233,0.91,0.12755102040816327
31234,0.9,0.1326530612244898
31235,1.05,0.14540816326530615
31236,1.06,0.18622448979591838
31237,1.06,0.15561224489795916
31238,1.13,0.2193877551020408
31239,1.08,0.22448979591836737
31240,1.03,0.1913265306122449
31241,0.98,0.125
31242,0.98,0.13775510204081634
31243,0.96,0.10969387755102039
31244,1.02,0.13775510204081634
31245,0.97,0.14540816326530615
31246,0.9,0.1173469387755102
31247,0.9,0.16581632653061226
31248,0.91,0.10714285714285712
31249,0.99,0.13775510204081634
31250,0.93,0.14795918367346939
31251,1.03,0.17857142857142858
31252,0.98,0.13775510204081634
31253,1.05,0.24489795918367346
31254,0.99,0.15816326530612249
31255,0.98,0.1403061224489796
31256,0.97,0.11989795918367346
31257,1,0.1709183673469388
31258,0.99,0.12244897959183673
31259,0.96,0.15051020408163268
31260,0.95,0.15816326530612249
31261,0.98,0.1403061224489796
31262,0.94,0.17091836734693877
31263,0.92,0.13775510204081634
31264,1,0.16326530612244897
31265,1.1,0.19387755102040818
31266,1.01,0.12755102040816327
31267,0.89,0.14030612244897958
31268,0.92,0.14285714285714288
31269,1.09,0.33163265306122447
31270,1.08,0.1989795918367347
31271,1.14,0.1785714285714286
31272,1.09,0.18877551020408162
31273,1.07,0.15816326530612243
31274,1.13,0.1683673469387755
31275,1.08,0.1352040816326531
31276,1.12,0.15306122448979592
31277,0.97,0.11479591836734693
31278,0.95,0.10969387755102039
31280,0.95,0.11224489795918366
31281,0.94,0.1556122448979592
31282,1,0.12244897959183673
31283,0.99,0.15561224489795922
31284,0.98,0.14540816326530615
31285,1.03,0.16326530612244897
31286,1.04,0.16326530612244897
31287,1.02,0.16581632653061223
31288,0.96,0.13520408163265307
31289,0.93,0.1326530612244898
31290,0.89,0.14030612244897958
31291,1.01,0.16326530612244902
31292,1.01,0.16581632653061223
31293,1.03,0.1683673469387755
31294,1.04,0.13775510204081634
31295,1.02,0.17346938775510204
31296,1.08,0.17091836734693877
31297,1.08,0.15561224489795916
31298,1.08,0.2142857142857143
31299,1.14,0.2142857142857143
31300,1.12,0.17602040816326534
31302,1.14,0.1785714285714286
31303,1.08,0.21683673469387757
31304,1.07,0.14795918367346936
31305,0.97,0.13520408163265307
31306,1.03,0.16326530612244897
31307,1.02,0.1607142857142857
31308,1.06,0.17346938775510204
31309,1.01,0.1683673469387755
31310,1.01,0.13010204081632654
31311,1.06,0.14795918367346939
31312,1.04,0.1479591836734694
31313,1.1,0.16581632653061226
31314,1.05,0.1530612244897959
31316,0.99,0.15306122448979595
31317,1.14,0.18112244897959187
31318,1.08,0.21938775510204078
31319,0.98,0.1658163265306123
31320,1.02,0.1326530612244898
31321,0.97,0.1173469387755102
31322,1.1,0.17346938775510207
31323,1.12,0.16836734693877553
31324,1.02,0.1607142857142857
31325,1.03,0.12244897959183676
31326,1.08,0.15816326530612246
31327,1.04,0.17346938775510204
31328,1.16,0.1964285714285714
31329,1.07,0.15816326530612246
31330,1.06,0.18877551020408162
31331,1,0.17346938775510207
31332,0.99,0.1479591836734694
31333,1.09,0.14795918367346939
31334,1.08,0.18112244897959184
31335,1.01,0.16326530612244897
31336,1,0.17346938775510204
31337,1.37,0.49489795918367346
31338,1.08,0.13265306122448978
31339,1.08,0.16836734693877553
31340,1.12,0.163265306122449
31341,1.09,0.24744897959183673
31342,1,0.18622448979591838
31343,1.04,0.19642857142857142
31344,1.04,0.16326530612244897
31346,1.06,0.25510204081632654
31347,1.05,0.26275510204081626
31348,1.05,0.15051020408163263
31349,1.07,0.21938775510204084
31350,1.09,0.18112244897959187
31351,1.05,0.17857142857142858
31352,1.08,0.2219387755102041
31353,1.06,0.13265306122448983
31354,1.06,0.2142857142857143
31355,1.08,0.2295918367346939
31356,1.09,0.21173469387755098
31357,1.07,0.1683673469387755
31358,1.09,0.24999999999999997
31359,1.17,0.37500000000000006
31361,1.17,0.21428571428571427
31362,1.07,0.1836734693877551
31363,1.11,0.23214285714285712
31364,0.99,0.1403061224489796
31365,1.05,0.15051020408163263
31366,0.93,0.12755102040816327
31367,1.02,0.1403061224489796
31368,0.96,0.1479591836734694
31369,1.01,0.15306122448979595
31370,1,0.10204081632653059
31371,0.96,0.10969387755102039
31372,0.94,0.125
31373,0.96,0.12244897959183673
31374,0.95,0.1479591836734694
31375,0.98,0.11989795918367346
31376,0.96,0.15306122448979595
31377,1.06,0.2219387755102041
31378,1.12,0.1913265306122449
31379,0.92,0.14795918367346939
31380,0.98,0.13520408163265307
31381,0.93,0.1785714285714286
31382,0.92,0.12244897959183673
31383,0.9,0.12755102040816324
31384,0.92,0.09948979591836732
31385,0.88,0.12499999999999997
31386,0.84,0.11224489795918369
31387,0.85,0.10969387755102042
31388,0.95,0.1326530612244898
31389,0.9,0.1301020408163265
31390,0.93,0.1377551020408163
31391,0.97,0.16071428571428575
31392,0.92,0.10969387755102039
31393,0.96,0.19132653061224486
31394,0.9,0.10714285714285718
31395,1.14,0.2908163265306123
31396,1.12,0.2066326530612245
31397,1.05,0.1530612244897959
31398,1.1,0.25510204081632654
31399,1.08,0.2806122448979592
31400,1.08,0.11734693877551022
31401,1.19,0.2729591836734694
31402,1.15,0.3239795918367347
31403,1.2,0.37244897959183676
31404,1.11,0.14285714285714285
31405,1.22,0.30357142857142855
31406,1.11,0.1760204081632653
31407,1.08,0.14795918367346939
31408,1.08,0.13775510204081637
31409,1.08,0.20408163265306123
31410,1.06,0.14795918367346936
31411,1.06,0.1275510204081633
31412,1.04,0.19387755102040816
31413,0.97,0.12755102040816327
31414,1,0.13520408163265307
31415,0.97,0.14540816326530615
31416,0.99,0.1326530612244898
31417,0.96,0.1479591836734694
31418,0.94,0.15561224489795922
31419,0.98,0.1760204081632653
31420,0.98,0.125
31421,0.93,0.18112244897959182
31422,0.89,0.17602040816326534
31423,1.01,0.17857142857142858
31424,0.98,0.15306122448979595
31425,0.97,0.17602040816326534
31426,0.92,0.14285714285714285
31427,0.98,0.13775510204081634
31428,0.99,0.14540816326530615
31429,0.95,0.14285714285714288
31430,0.97,0.13520408163265307
31431,0.91,0.1301020408163265
31432,0.97,0.125
31433,0.93,0.10969387755102039
31434,0.97,0.16326530612244902
31435,0.9,0.14540816326530615
31436,0.95,0.12755102040816327
31437,0.98,0.18622448979591838
31438,0.88,0.15306122448979592
31439,1.01,0.1403061224489796
31440,1.06,0.13520408163265304
31441,0.98,0.1760204081632653
31442,1,0.1326530612244898
31443,0.97,0.11989795918367346
31444,1.02,0.15051020408163268
31445,0.91,0.11479591836734693
31446,0.87,0.11989795918367349
31447,0.93,0.13775510204081634
31448,0.97,0.19387755102040816
31449,0.97,0.15306122448979595
31450,0.88,0.11989795918367344
31451,0.9,0.08928571428571432
31452,0.93,0.16071428571428573
31453,0.91,0.1326530612244898
31454,0.9,0.1173469387755102
31455,0.84,0.1275510204081633
31456,0.89,0.11479591836734693
31457,0.86,0.13265306122448978
31458,0.95,0.1173469387755102
31459,0.88,0.1173469387755102
31460,0.98,0.22704081632653061
31461,1.03,0.17857142857142858
31462,1.14,0.2602040816326531
31463,1.06,0.11989795918367349
31464,0.91,0.21428571428571425
31465,1,0.14540816326530615
31466,1.13,0.33418367346938777
31467,1.03,0.1836734693877551
31468,1.01,0.13775510204081634
31469,1.01,0.15816326530612243
31470,1.01,0.125
31471,1.03,0.1530612244897959
31472,1.03,0.1403061224489796
31473,1.02,0.16581632653061223
31474,1.03,0.13775510204081634
31475,1.02,0.16581632653061223
31476,1.04,0.15816326530612243
31477,1.04,0.1683673469387755
31478,1,0.14285714285714288
31479,1.01,0.16581632653061223
31480,1.04,0.17091836734693877
31481,1.02,0.1607142857142857
31482,0.99,0.16071428571428575
31483,0.98,0.23214285714285715
31484,0.99,0.13520408163265307
31485,1,0.1530612244897959
31486,1.02,0.13520408163265307
31487,0.98,0.1836734693877551
31488,1,0.18622448979591838
31489,1.01,0.13010204081632654
31490,1.03,0.21938775510204084
31491,1.02,0.16326530612244902
31492,1.16,0.20663265306122447
31493,1.14,0.16071428571428573
31494,1.11,0.17091836734693877
31495,1.15,0.1862244897959184
31496,1.13,0.2142857142857143
31497,1.09,0.18112244897959184
31498,1.11,0.15816326530612246
31499,1.07,0.1403061224489796
31500,1.11,0.16071428571428573
31501,1.11,0.18622448979591838
31502,1.14,0.163265306122449
31503,1.05,0.15816326530612243
31504,1.07,0.16581632653061223
31505,0.97,0.24234693877551022
31506,1.06,0.17091836734693877
31507,1.03,0.1760204081632653
31508,1.06,0.14285714285714285
31509,1.02,0.12755102040816327
31510,1.06,0.19387755102040816
31511,1.09,0.19387755102040818
31512,1.25,0.28826530612244894
31513,1.05,0.2219387755102041
31514,1.04,0.13010204081632656
31515,1.07,0.13010204081632656
31516,1.15,0.1862244897959184
31517,1.09,0.19387755102040816
31518,1.14,0.21173469387755103
31519,1.12,0.28571428571428575
31520,1.16,0.22193877551020405
31521,1.16,0.22959183673469385
31522,1.08,0.15561224489795916
31523,1.12,0.23724489795918366
31524,1.08,0.19387755102040816
31525,1.09,0.13520408163265304
31526,1.05,0.1989795918367347
41001,0.94,0.11224489795918366
41002,0.98,0.14285714285714288
41003,0.99,0.10459183673469385
41004,0.94,0.11989795918367346
41005,0.97,0.15816326530612249
41006,1,0.15051020408163268
41007,0.93,0.1556122448979592
41008,0.99,0.09948979591836735
41009,0.95,0.1887755102040816
41010,0.95,0.10969387755102039
41011,0.95,0.10969387755102039
41012,0.91,0.10969387755102039
41013,0.91,0.12755102040816324
41014,0.87,0.1301020408163265
41015,0.93,0.13520408163265304
41016,0.94,0.1301020408163265
41017,0.93,0.1556122448979592
41018,0.96,0.12755102040816327
41019,0.92,0.12755102040816324
41020,1.02,0.16326530612244897
41021,1.03,0.13520408163265307
41022,0.99,0.1403061224489796
41023,0.89,0.10204081632653064
41024,0.91,0.1224489795918367
41025,1.13,0.163265306122449
41026,1.09,0.16326530612244897
41027,1.15,0.23214285714285712
41028,1.03,0.1760204081632653
41029,1.14,0.19132653061224492
41030,1.08,0.1607142857142857
41031,1.04,0.16326530612244897
41032,1.07,0.15306122448979592
41033,1.01,0.12755102040816327
41034,1.08,0.1556122448979592
41035,1.11,0.1709183673469388
41036,1.09,0.1301020408163265
41037,1.05,0.15051020408163265
41038,1,0.11989795918367346
41040,1.05,0.15561224489795916
41041,1.04,0.13775510204081634
41042,1.05,0.16326530612244897
41043,1.03,0.17346938775510204
41044,1.07,0.15051020408163263
41045,1.09,0.14030612244897958
41046,1.05,0.1275510204081633
41047,1.04,0.12244897959183676
41048,1.11,0.17091836734693877
41049,0.99,0.13775510204081634
41050,1.06,0.1989795918367347
41051,1.02,0.14540816326530615
41052,1.01,0.1326530612244898
41053,0.99,0.13775510204081634
41054,1.01,0.1479591836734694
41055,1.01,0.14285714285714288
41056,0.87,0.1607142857142857
41057,0.91,0.11989795918367346
41058,0.9,0.14540816326530612
41059,0.92,0.14285714285714288
41060,0.89,0.163265306122449
41061,0.9,0.10714285714285718
41062,0.92,0.12244897959183673
41063,0.95,0.15561224489795922
41064,0.87,0.13265306122448978
41065,0.91,0.13265306122448978
41066,0.91,0.14285714285714285
41067,0.92,0.12755102040816324
41068,0.89,0.11479591836734693
41069,0.93,0.125
41070,0.88,0.1224489795918367
41071,0.95,0.17602040816326534
41072,1.02,0.1683673469387755
41073,1.07,0.14795918367346939
41074,1.08,0.2066326530612245
41075,0.97,0.10459183673469385
41076,0.93,0.16071428571428573
41077,0.92,0.1301020408163265
41078,1.05,0.1530612244897959
41079,1.03,0.17857142857142858
41080,0.97,0.16326530612244902
41082,1.01,0.15306122448979595
41083,0.99,0.15051020408163268
41084,1.04,0.14540816326530615
41085,1.01,0.12755102040816327
41086,0.99,0.1173469387755102
41087,1.02,0.1760204081632653
41088,1.05,0.1683673469387755
41089,1.06,0.18112244897959187
41090,1.04,0.14540816326530615
41091,1.01,0.1326530612244898
41092,0.95,0.15306122448979592
41093,1.1,0.1377551020408163
41094,1.09,0.17346938775510204
41095,1.06,0.1607142857142857
41096,1.09,0.1913265306122449
41097,1.15,0.16581632653061226
41099,1.11,0.19642857142857142
41100,1.18,0.25510204081632654
41101,1.11,0.1556122448979592
41102,1.1,0.15306122448979592
41103,1.09,0.32908163265306123
41105,0.95,0.20153061224489793
41106,0.96,0.14540816326530615
41107,0.9,0.11734693877551017
41108,0.99,0.12755102040816327
41109,0.93,0.18367346938775514
41110,1.05,0.13010204081632656
41111,1.08,0.12244897959183676
41112,1.04,0.14285714285714288
41113,1.14,0.18367346938775514
41114,1.05,0.1760204081632653
41115,1.05,0.19387755102040816
41116,1.01,0.25255102040816324
41117,1.05,0.16326530612244897
41118,1.01,0.15561224489795922
41119,1.03,0.1454081632653061
41120,1.05,0.17346938775510204
41121,1.04,0.15816326530612243
41122,1.01,0.20408163265306123
41123,1.07,0.1836734693877551
41124,0.94,0.1709183673469388
41125,0.94,0.1785714285714286
41126,0.98,0.21683673469387754
41127,0.94,0.17602040816326534
41128,0.82,0.2602040816326531
41129,0.9,0.2066326530612245
41130,1.05,0.18112244897959184
41131,1.19,0.19132653061224486
41132,1.07,0.1683673469387755
41133,0.99,0.19132653061224486
41134,1,0.14285714285714288
41135,1.02,0.15561224489795922
41136,1.52,0.3852040816326531
41138,1.02,0.17091836734693877
41139,1.09,0.2627551020408163
41140,1.11,0.1785714285714286
41141,1.01,0.08418367346938775
41142,1.07,0.2346938775510204
41143,0.94,0.22448979591836732
41144,1.04,0.17091836734693877
41145,0.97,0.2448979591836735
41146,0.95,0.16836734693877553
41147,1,0.125
41148,1.02,0.1760204081632653
41149,1.01,0.1479591836734694
41150,1.07,0.2346938775510204
41151,1,0.19387755102040816
41152,1.21,0.30612244897959184
41153,1.17,0.23214285714285712
41154,1.01,0.3061224489795919
41155,1.02,0.15816326530612243
41156,1.07,0.18622448979591838
41157,1.04,0.1275510204081633
41158,1.07,0.18112244897959184
41159,0.87,0.17091836734693877
41160,0.82,0.18877551020408162
41161,1.02,0.12500000000000003
41162,0.85,0.25
41163,0.96,0.12755102040816327
41164,1.01,0.13775510204081634
41165,1,0.22448979591836735
41166,1.02,0.13010204081632654
41167,0.92,0.17346938775510207
41168,0.91,0.12499999999999997
41169,1.02,0.13010204081632656
41170,1.01,0.13520408163265307
51001,0.95,0.19132653061224486
51002,1,0.18622448979591838
51003,0.94,0.13010204081632654
51004,0.93,0.18112244897959187
51005,0.89,0.14030612244897958
51006,1.01,0.1760204081632653
51007,0.96,0.1403061224489796
51008,0.94,0.14540816326530612
51009,0.93,0.13520408163265304
51010,0.92,0.125
51011,0.95,0.1887755102040816
51012,0.93,0.1556122448979592
51013,0.96,0.22959183673469388
51014,0.92,0.14795918367346939
51015,0.94,0.13520408163265307
51016,0.94,0.13775510204081634
51017,0.93,0.14030612244897958
51018,0.93,0.12244897959183673
51019,0.89,0.21938775510204078
51020,0.98,0.1173469387755102
51021,0.88,0.1862244897959184
51022,0.77,0.17857142857142858
51023,0.93,0.16836734693877556
51024,0.76,0.2295918367346939
51025,0.92,0.17346938775510207
51026,1.01,0.20153061224489796
51027,0.97,0.1403061224489796
51028,0.95,0.17346938775510207
51029,0.98,0.12244897959183673
51030,0.89,0.15306122448979592
51031,0.85,0.16071428571428573
51032,0.82,0.15051020408163263
51033,0.95,0.1326530612244898
51034,0.8,0.15051020408163268
51035,0.91,0.1377551020408163
51036,0.88,0.11479591836734696
51037,0.97,0.19387755102040813
51038,1.04,0.15816326530612243
51039,1.04,0.1352040816326531
51040,1.02,0.1530612244897959
51041,1.01,0.14795918367346936
51042,0.99,0.14285714285714288
51043,1.01,0.12755102040816327
51044,1.21,0.27040816326530615
51045,1.12,0.18367346938775514
51046,1.05,0.2066326530612245
51047,1.06,0.15816326530612246
51048,1.03,0.15561224489795922
51049,1.03,0.18877551020408162
51050,1.09,0.1556122448979592
51051,1.1,0.16581632653061226
51052,1.06,0.17857142857142858
51053,1.01,0.13520408163265307
51054,1.07,0.16326530612244897
51056,0.91,0.11989795918367344
51057,1.04,0.1454081632653061
51058,1.01,0.17091836734693877
51059,1.07,0.1836734693877551
51060,1.02,0.1479591836734694
51061,1.09,0.15816326530612246
51062,1.09,0.18112244897959187
51063,1.02,0.12755102040816327
51065,1.07,0.1377551020408163
51066,1.08,0.1862244897959184
51067,1.06,0.15816326530612246
51068,1.03,0.1607142857142857
51070,0.93,0.12755102040816327
51071,0.88,0.1377551020408163
51072,0.93,0.10969387755102039
51073,1,0.10204081632653059
51074,0.9,0.14285714285714285
51075,0.92,0.14795918367346939
51076,0.92,0.14540816326530612
51077,0.91,0.14030612244897958
51078,0.95,0.11989795918367346
51079,0.92,0.16581632653061226
51080,0.94,0.16071428571428573
51081,0.93,0.12755102040816327
51082,0.9,0.14540816326530612
51083,0.91,0.1224489795918367
51084,1.01,0.12755102040816327
51085,1.04,0.14285714285714285
51086,1.03,0.11734693877551022
51088,0.95,0.15306122448979592
51089,0.96,0.11479591836734693
51090,1,0.125
51091,0.99,0.1479591836734694
51092,0.91,0.11479591836734693
51093,1,0.12755102040816327
51094,0.93,0.13775510204081634
51095,1.02,0.14540816326530615
51096,0.92,0.10714285714285712
51097,1.02,0.14285714285714288
51098,0.96,0.125
51099,0.94,0.18367346938775508
51100,0.9,0.17346938775510207
51101,0.91,0.15306122448979592
51102,1.01,0.15561224489795922
51103,0.91,0.1147959183673469
51104,0.97,0.1326530612244898
51105,0.96,0.1760204081632653
51107,0.9,0.1964285714285714
51108,0.91,0.11224489795918366
51109,0.95,0.15816326530612249
51110,1,0.1479591836734694
51112,1.04,0.15816326530612243
51113,0.96,0.1403061224489796
51114,1.03,0.13520408163265307
51115,0.95,0.13520408163265307
51116,1,0.16581632653061223
51117,0.98,0.16071428571428575
51118,1.08,0.22193877551020405
51119,0.92,0.14030612244897958
51121,1.05,0.1760204081632653
51122,0.95,0.14795918367346939
51123,0.93,0.17346938775510207
51124,0.95,0.1173469387755102
51125,0.92,0.18367346938775508
51127,0.93,0.15306122448979592
51128,0.98,0.1403061224489796
51129,0.89,0.13265306122448978
51130,0.97,0.1403061224489796
51131,0.91,0.14540816326530612
51132,1.02,0.13775510204081634
