SA2_code,y.uterine.female,sd.uterine.female
51152,1.01,0.1326530612244898
51153,0.98,0.14285714285714288
51154,1.03,0.1683673469387755
51155,1.04,0.1683673469387755
51156,1.01,0.14540816326530615
51157,1.02,0.16326530612244897
51158,0.99,0.15306122448979595
51159,1.02,0.11989795918367349
51160,1.01,0.13775510204081634
51161,1.05,0.1454081632653061
51162,1.05,0.14795918367346939
51163,1.01,0.15051020408163268
51164,1.03,0.2193877551020408
51165,1,0.18367346938775508
51166,1.02,0.14540816326530615
51168,1.05,0.15051020408163265
51169,1.07,0.15816326530612243
51170,1.08,0.13520408163265304
51171,1.05,0.17091836734693877
51172,1.06,0.14795918367346939
51173,1.06,0.17091836734693877
51174,1.1,0.1989795918367347
51175,0.97,0.17857142857142855
51176,1.02,0.125
51177,1.01,0.16581632653061223
51178,1,0.11479591836734693
51179,1.04,0.13010204081632654
51180,1.02,0.11734693877551022
51181,0.99,0.13775510204081634
51182,1.01,0.09693877551020408
51183,1,0.13520408163265307
51184,1,0.125
51185,1.06,0.1352040816326531
51186,1.04,0.19642857142857142
51187,1.05,0.1913265306122449
51188,1.07,0.15816326530612243
51189,1.06,0.1607142857142857
51190,1.03,0.21938775510204084
51191,1.04,0.18877551020408162
51192,1.05,0.21938775510204078
51193,1.08,0.21938775510204084
51194,0.95,0.2448979591836735
51195,0.96,0.1403061224489796
51196,1.07,0.2780612244897959
51197,1.03,0.1607142857142857
51198,1.05,0.19642857142857142
51199,1.03,0.1836734693877551
51200,0.99,0.19387755102040816
51202,1.01,0.10204081632653061
51203,1.01,0.09948979591836735
51205,0.99,0.22959183673469385
51206,1,0.16326530612244897
51207,1.02,0.13775510204081634
51208,1.02,0.21683673469387757
51209,1.01,0.18877551020408162
51210,0.97,0.211734693877551
51211,0.96,0.1785714285714286
51212,0.98,0.1964285714285714
51213,0.99,0.1964285714285714
51214,0.99,0.20663265306122447
51215,1.03,0.11224489795918369
51216,1.01,0.1479591836734694
51217,0.98,0.1403061224489796
51218,1.03,0.14540816326530615
51219,1.04,0.10204081632653061
51220,1.11,0.30102040816326536
51221,1.03,0.2729591836734694
51222,1.08,0.20408163265306123
51223,1.05,0.17857142857142858
51224,1.09,0.20408163265306123
51225,0.93,0.211734693877551
51226,0.95,0.16071428571428573
51227,0.94,0.20918367346938774
51228,0.96,0.16836734693877553
51229,0.97,0.13775510204081634
51230,0.98,0.1479591836734694
51231,1.01,0.13010204081632654
51232,0.95,0.211734693877551
51233,0.91,0.19897959183673466
51234,0.97,0.1760204081632653
51236,1.03,0.15561224489795916
51237,1.03,0.1352040816326531
51238,1.06,0.1607142857142857
51239,1.04,0.17857142857142858
51240,1.01,0.14540816326530615
51241,1.06,0.13010204081632656
51242,1.02,0.11479591836734696
51243,1.08,0.14285714285714285
51244,1.05,0.14795918367346936
51245,1.04,0.1607142857142857
51246,1.02,0.12244897959183676
51247,0.98,0.10714285714285712
51248,1.02,0.11734693877551022
51249,0.99,0.2551020408163265
51250,1.01,0.10969387755102042
61001,0.96,0.1479591836734694
61002,0.97,0.14795918367346939
61003,0.96,0.15306122448979592
61004,0.9,0.16581632653061226
61005,0.93,0.1173469387755102
61006,0.93,0.1785714285714286
61007,0.9,0.17602040816326534
61008,0.93,0.14030612244897958
61009,0.9,0.14030612244897958
61010,0.95,0.1326530612244898
61011,0.93,0.20918367346938774
61012,0.93,0.19387755102040813
61013,0.94,0.22704081632653061
61014,0.95,0.18622448979591832
61015,0.94,0.2040816326530612
61016,0.98,0.19897959183673466
61017,0.99,0.16326530612244902
61018,0.95,0.2193877551020408
61019,1,0.19387755102040813
61020,0.95,0.163265306122449
61021,1.01,0.18622448979591832
61022,0.99,0.1479591836734694
61023,0.97,0.23214285714285715
61024,0.96,0.14285714285714288
61026,0.96,0.19897959183673466
61027,0.98,0.16581632653061226
61028,0.97,0.16071428571428575
61029,0.97,0.1709183673469388
61030,0.97,0.18622448979591832
61031,0.93,0.1862244897959184
61032,0.97,0.17857142857142855
61033,0.96,0.18367346938775508
61034,0.92,0.17346938775510207
61035,0.97,0.12244897959183673
61036,0.94,0.24744897959183676
61037,0.97,0.17091836734693877
61038,0.97,0.18112244897959184
61039,0.99,0.20663265306122447
61040,0.92,0.18367346938775514
61041,0.92,0.163265306122449
61042,0.96,0.1658163265306123
61043,0.97,0.16326530612244902
61044,1.02,0.15561224489795922
61045,0.94,0.1556122448979592
61046,1.01,0.1479591836734694
61047,1,0.16326530612244902
61048,1,0.14540816326530615
61049,1.02,0.16581632653061223
61050,0.98,0.15051020408163268
61051,1,0.1683673469387755
61052,0.99,0.15561224489795922
61053,0.96,0.18367346938775514
61054,0.96,0.13520408163265307
61055,0.98,0.1326530612244898
61056,1.01,0.15561224489795922
61057,0.99,0.11989795918367346
61058,0.97,0.125
61059,1.02,0.2142857142857143
61060,1.01,0.13775510204081634
61061,0.97,0.12244897959183673
61062,1,0.1479591836734694
61063,0.97,0.1913265306122449
61064,0.96,0.15306122448979595
61065,0.97,0.1403061224489796
61066,0.95,0.14540816326530612
61067,0.97,0.1326530612244898
61069,0.99,0.21428571428571427
61070,0.96,0.1887755102040816
61071,0.89,0.2627551020408163
61072,0.93,0.1556122448979592
61073,0.91,0.2755102040816327
61074,0.96,0.13775510204081634
61075,0.96,0.201530612244898
61076,0.96,0.1377551020408163
61077,0.95,0.19132653061224492
61078,0.95,0.18112244897959187
61079,0.87,0.21428571428571425
61080,0.95,0.19132653061224492
61081,0.94,0.18112244897959187
61082,0.98,0.211734693877551
61083,0.9,0.21683673469387751
61084,0.88,0.2346938775510204
61085,1.07,0.2755102040816327
61086,1,0.20918367346938774
61087,1,0.17346938775510207
61088,1.02,0.21428571428571427
61089,0.98,0.17091836734693877
61090,0.97,0.22448979591836735
61091,0.98,0.15561224489795922
61092,0.97,0.15816326530612249
61093,0.96,0.3163265306122449
61094,0.94,0.22959183673469385
61095,0.98,0.2602040816326531
61096,0.93,0.1556122448979592
61097,0.96,0.16836734693877553
71001,1.04,0.1530612244897959
71002,1.02,0.19642857142857142
71003,1.02,0.21683673469387757
71004,1.02,0.1683673469387755
71005,1.02,0.22959183673469388
71006,1.02,0.15816326530612243
71007,1.03,0.16581632653061223
71008,1.06,0.17091836734693877
71009,1.05,0.16326530612244897
71010,1.02,0.1760204081632653
71011,1.03,0.17346938775510204
71012,1.08,0.1377551020408163
71013,1.02,0.16326530612244897
71015,1.06,0.19642857142857142
71016,1.03,0.17857142857142858
71017,1.08,0.19387755102040816
71018,1.02,0.16581632653061223
71019,1.16,0.23724489795918366
71020,1.03,0.18622448979591838
71021,1.03,0.20408163265306123
71022,1.07,0.14030612244897958
71023,1.03,0.1683673469387755
71024,1.03,0.15816326530612243
71025,1.04,0.2908163265306123
71026,1.03,0.17091836734693877
71027,1.04,0.1836734693877551
71028,1.03,0.15816326530612243
71029,1.02,0.16326530612244897
71030,1.04,0.16581632653061223
71031,1.09,0.15051020408163265
71032,1.07,0.17346938775510204
71033,1.07,0.1556122448979592
71034,1.08,0.18877551020408162
71035,1.06,0.15051020408163263
71036,1.09,0.1836734693877551
71037,1.1,0.1862244897959184
71038,1.09,0.14795918367346939
71039,1.1,0.21683673469387757
71040,1.11,0.19132653061224492
71041,1.08,0.1785714285714286
71042,1.09,0.1556122448979592
71043,1.1,0.2066326530612245
71044,1.1,0.20918367346938774
71045,0.93,0.16071428571428573
71046,0.96,0.15306122448979595
71047,0.94,0.1403061224489796
71048,0.94,0.15051020408163268
71049,0.94,0.15306122448979592
71050,1,0.11989795918367346
71051,0.96,0.16581632653061226
71052,0.99,0.10714285714285712
71053,1.03,0.10969387755102042
71054,1.04,0.18112244897959184
71055,1.03,0.11734693877551022
71056,1.01,0.2755102040816327
71057,1.05,0.14285714285714285
71058,1.07,0.15051020408163263
71059,1.1,0.2755102040816327
71060,1.11,0.34183673469387754
71061,1.04,0.1683673469387755
71062,1.04,0.27806122448979587
71063,1.02,0.17346938775510204
71064,1.01,0.25255102040816324
71065,1.04,0.1275510204081633
71066,1.05,0.1530612244897959
71067,1.05,0.1760204081632653
71068,1.04,0.13010204081632656
81001,1,0.1479591836734694
81002,1.01,0.11989795918367346
81003,1,0.11989795918367346
81004,0.99,0.14285714285714288
81005,1,0.15816326530612249
81006,1,0.12244897959183673
81007,1,0.15561224489795922
81008,0.98,0.1173469387755102
81009,0.97,0.15051020408163268
81010,0.99,0.15306122448979595
81011,1.02,0.18622448979591838
81013,0.99,0.14540816326530615
81014,0.99,0.13010204081632654
81015,0.99,0.13775510204081634
81016,1.01,0.15306122448979595
81017,1,0.125
81019,1.01,0.13775510204081634
81020,1,0.12244897959183673
81021,1.07,0.18877551020408162
81022,1,0.1403061224489796
81023,0.97,0.13010204081632654
81024,0.99,0.11989795918367346
81025,0.98,0.16326530612244902
81026,0.99,0.12755102040816327
81027,1,0.09948979591836735
81028,1,0.09948979591836735
81029,1,0.1173469387755102
81030,0.99,0.08928571428571429
81031,0.99,0.13775510204081634
81032,0.99,0.15816326530612249
81033,0.99,0.10459183673469385
81034,0.98,0.15306122448979595
81035,1,0.17857142857142858
81036,1,0.15306122448979595
81037,1.01,0.15051020408163268
81038,1,0.1479591836734694
81039,0.97,0.1760204081632653
81040,0.99,0.11989795918367346
81041,0.99,0.10459183673469385
81042,1,0.1173469387755102
81043,1,0.1836734693877551
81044,0.99,0.15306122448979595
81045,0.99,0.12244897959183673
81046,1.01,0.15051020408163268
81047,1.02,0.1326530612244898
81048,1,0.1607142857142857
81049,1,0.1479591836734694
81050,0.99,0.13520408163265307
81051,0.98,0.14540816326530615
81052,0.98,0.14540816326530615
81053,0.99,0.18622448979591838
81054,0.99,0.1326530612244898
81055,0.99,0.16071428571428575
81056,0.99,0.14285714285714288
81057,0.99,0.11224489795918366
81058,0.99,0.125
81059,0.98,0.15051020408163268
81060,1,0.13775510204081634
81061,0.99,0.1326530612244898
81062,0.99,0.1326530612244898
81063,1.01,0.15306122448979595
81064,1.01,0.13775510204081634
81065,0.99,0.16071428571428575
81067,1.02,0.16326530612244897
81069,0.98,0.10969387755102039
81070,1.01,0.1913265306122449
81071,1,0.17346938775510204
81072,1.02,0.1326530612244898
81073,1.01,0.12755102040816327
81074,1.07,0.16581632653061223
81075,1.04,0.1530612244897959
81076,1.05,0.15816326530612243
81077,1.04,0.1760204081632653
81078,1.01,0.13775510204081634
81079,1.04,0.15051020408163268
81080,1.03,0.13010204081632654
81081,1.02,0.12244897959183676
81082,1.07,0.17091836734693877
81083,1.06,0.22448979591836737
81084,1.06,0.15816326530612243
81086,1.04,0.18112244897959184
81087,1.03,0.13265306122448983
81088,1.02,0.15816326530612243
81089,1.02,0.10204081632653061
81090,1.05,0.15816326530612243
81091,0.96,0.1326530612244898
81092,0.95,0.15816326530612249
81093,0.93,0.14285714285714285
81094,0.97,0.13010204081632654
81095,0.96,0.15306122448979595
81096,0.95,0.13010204081632654
81097,0.94,0.13775510204081634
81098,0.97,0.11479591836734693
81099,0.94,0.12244897959183673
81100,0.99,0.1326530612244898
81101,0.97,0.15816326530612249
81102,0.99,0.1403061224489796
81103,0.98,0.13010204081632654
81104,1,0.1658163265306123
81105,0.95,0.1326530612244898
81106,0.97,0.1403061224489796
81107,0.98,0.13775510204081634
81108,0.95,0.15051020408163265
81109,0.97,0.1173469387755102
81110,0.98,0.17346938775510204
91003,1.05,0.1989795918367347
