SA2_code,y.stomach.male,sd.stomach.male,y.stomach.female,sd.stomach.female,y.stomach.persons,sd.stomach.persons
11341,0.93,0.10459183673469385,0.97,0.06887755102040817,0.87,0.09438775510204081
11343,0.93,0.09183673469387758,0.98,0.0688775510204082,0.88,0.09183673469387758
11344,0.91,0.14795918367346939,0.98,0.09183673469387751,0.81,0.1352040816326531
11345,0.94,0.07908163265306124,0.98,0.058673469387755126,0.9,0.08418367346938778
11346,0.92,0.11479591836734693,0.97,0.08163265306122451,0.83,0.12244897959183676
11347,0.93,0.1147959183673469,0.98,0.07142857142857147,0.87,0.11734693877551022
11348,0.94,0.10459183673469385,0.97,0.0739795918367347,0.85,0.09693877551020408
11349,0.94,0.08163265306122451,0.97,0.061224489795918394,0.87,0.08673469387755105
11350,0.95,0.10714285714285712,0.97,0.07908163265306124,0.88,0.11989795918367344
11351,0.96,0.09438775510204078,0.97,0.0663265306122449,0.9,0.0969387755102041
11352,0.92,0.09183673469387758,0.97,0.06887755102040817,0.84,0.09948979591836735
11353,0.9,0.07908163265306124,0.98,0.05357142857142859,0.87,0.08163265306122451
11354,0.95,0.0739795918367347,0.99,0.04846938775510205,0.95,0.08928571428571426
11355,0.91,0.08673469387755105,0.99,0.05612244897959186,0.89,0.0969387755102041
11356,0.93,0.07908163265306124,0.99,0.05102040816326532,0.93,0.08928571428571432
11357,0.9,0.08673469387755105,0.98,0.05102040816326532,0.86,0.08418367346938778
11358,0.89,0.10969387755102042,0.98,0.06632653061224493,0.85,0.09948979591836735
11359,0.93,0.07908163265306124,0.99,0.05612244897959186,0.92,0.09438775510204085
11360,0.91,0.09438775510204085,0.98,0.06377551020408166,0.87,0.09438775510204081
11361,0.93,0.07908163265306124,0.99,0.05612244897959186,0.93,0.09438775510204078
11362,0.9,0.06887755102040817,0.98,0.05357142857142859,0.85,0.07908163265306124
11363,0.92,0.07908163265306124,0.97,0.06632653061224493,0.85,0.09693877551020408
11364,0.92,0.06887755102040817,0.97,0.05102040816326532,0.88,0.0739795918367347
11365,0.92,0.09183673469387758,0.98,0.06632653061224493,0.89,0.0969387755102041
11366,0.88,0.09183673469387756,0.97,0.058673469387755126,0.82,0.08163265306122448
11367,0.9,0.07908163265306124,0.99,0.058673469387755126,0.9,0.09183673469387758
11368,0.9,0.08163265306122451,0.97,0.0663265306122449,0.82,0.08418367346938775
11369,0.89,0.08673469387755105,0.97,0.07653061224489797,0.83,0.10204081632653061
11370,0.9,0.07142857142857144,0.98,0.061224489795918394,0.85,0.08418367346938778
11371,0.91,0.10714285714285718,0.97,0.09183673469387758,0.81,0.10969387755102042
11372,0.9,0.09948979591836737,0.99,0.07397959183673473,0.9,0.13520408163265304
11373,0.88,0.09183673469387756,0.98,0.06632653061224493,0.83,0.09948979591836735
11374,0.89,0.09183673469387758,0.97,0.07653061224489797,0.81,0.09183673469387756
11375,0.93,0.07653061224489797,0.97,0.05357142857142859,0.85,0.08163265306122451
11376,0.91,0.07908163265306124,0.96,0.061224489795918394,0.83,0.08928571428571429
11377,0.91,0.08673469387755105,0.97,0.061224489795918394,0.85,0.09438775510204085
11378,0.92,0.09183673469387758,0.97,0.06377551020408166,0.83,0.09438775510204081
11379,0.89,0.08673469387755105,0.96,0.0663265306122449,0.8,0.08418367346938775
11380,0.93,0.09183673469387751,0.96,0.0663265306122449,0.84,0.09438775510204081
11381,0.94,0.09438775510204078,0.97,0.06887755102040817,0.87,0.10714285714285718
11382,0.9,0.10969387755102045,0.97,0.0739795918367347,0.83,0.11224489795918369
11383,0.89,0.08928571428571432,0.99,0.07142857142857147,0.88,0.09948979591836737
11384,0.9,0.09438775510204085,0.98,0.0688775510204082,0.89,0.10459183673469391
11385,0.86,0.14030612244897958,0.97,0.10714285714285712,0.82,0.14285714285714288
11386,0.89,0.08928571428571432,0.98,0.07653061224489797,0.86,0.08673469387755105
11387,0.97,0.15561224489795922,0.97,0.11989795918367346,0.88,0.163265306122449
11388,0.93,0.08418367346938778,0.97,0.061224489795918394,0.88,0.10204081632653064
11389,0.95,0.10969387755102039,0.97,0.08163265306122451,0.89,0.14285714285714285
11390,0.91,0.07908163265306124,0.97,0.0663265306122449,0.88,0.08673469387755105
11391,0.89,0.08418367346938778,0.98,0.06632653061224493,0.88,0.08928571428571432
11392,0.92,0.07908163265306124,0.97,0.06632653061224493,0.87,0.0969387755102041
11393,0.91,0.07908163265306124,0.98,0.058673469387755126,0.89,0.0969387755102041
11394,0.91,0.06887755102040817,0.97,0.05612244897959186,0.86,0.08163265306122451
11395,0.92,0.08163265306122451,0.97,0.07142857142857144,0.87,0.0969387755102041
11396,0.9,0.08928571428571432,0.98,0.061224489795918394,0.89,0.10204081632653064
11397,0.89,0.0739795918367347,0.98,0.05102040816326532,0.85,0.07908163265306124
11398,0.9,0.09438775510204085,0.98,0.06632653061224493,0.81,0.08418367346938775
11399,0.91,0.09183673469387758,0.99,0.06887755102040814,0.87,0.10459183673469388
11400,0.92,0.10714285714285712,0.99,0.06887755102040814,0.91,0.10969387755102039
11401,0.91,0.11224489795918366,0.99,0.0637755102040816,0.86,0.09948979591836735
11402,0.89,0.10204081632653064,0.98,0.06632653061224493,0.79,0.09693877551020408
11403,0.96,0.08163265306122446,1.01,0.0561224489795918,0.99,0.09183673469387756
11404,0.98,0.13010204081632654,1.02,0.08673469387755102,1.05,0.15816326530612243
11405,0.95,0.09948979591836732,1.01,0.06122448979591834,0.94,0.10969387755102039
11406,0.96,0.08928571428571426,1.01,0.0561224489795918,0.98,0.09948979591836732
11407,0.92,0.08163265306122451,1,0.058673469387755126,0.88,0.10204081632653061
11408,0.92,0.07653061224489797,0.99,0.05357142857142859,0.86,0.0739795918367347
11409,0.92,0.09948979591836737,1,0.061224489795918394,0.87,0.11479591836734696
11410,0.94,0.08673469387755105,1,0.058673469387755126,0.9,0.10459183673469385
11411,0.93,0.07142857142857144,1.01,0.04846938775510205,0.93,0.08418367346938778
11412,0.94,0.08673469387755105,1.02,0.05867346938775507,0.98,0.10714285714285712
11413,0.93,0.1403061224489796,1,0.07142857142857141,0.93,0.10204081632653059
11414,0.9,0.11224489795918366,0.99,0.07142857142857141,0.89,0.10204081632653064
11415,0.98,0.18112244897959184,1.02,0.13520408163265304,1.06,0.1683673469387755
11416,0.91,0.13520408163265307,0.99,0.08418367346938775,0.93,0.125
11417,0.9,0.14795918367346939,1,0.10459183673469388,0.97,0.17091836734693877
11418,0.95,0.11224489795918366,1,0.09183673469387756,0.92,0.125
11419,0.96,0.125,1.01,0.08928571428571429,0.95,0.13010204081632654
11420,0.87,0.18877551020408162,1,0.14540816326530615,0.83,0.17346938775510207
11421,0.94,0.12755102040816327,1,0.08928571428571429,0.89,0.14795918367346939
11422,0.88,0.15816326530612246,1,0.11224489795918366,0.8,0.1275510204081633
11423,0.93,0.15051020408163265,0.99,0.09693877551020405,0.82,0.12244897959183676
11424,0.97,0.11989795918367346,1.01,0.07653061224489795,1,0.1403061224489796
11425,0.96,0.11224489795918366,1.01,0.07142857142857141,0.97,0.13010204081632654
11426,0.99,0.13775510204081634,1.02,0.08673469387755102,1.02,0.1403061224489796
11427,0.95,0.09693877551020405,1,0.06632653061224487,0.92,0.10714285714285712
11428,0.95,0.08673469387755099,1.01,0.0561224489795918,0.94,0.1173469387755102
11429,0.97,0.1173469387755102,1.01,0.08418367346938775,1.03,0.1403061224489796
11430,0.96,0.09183673469387751,1.01,0.07142857142857141,0.95,0.11479591836734693
11431,0.97,0.14285714285714288,1.02,0.09438775510204081,1.01,0.16581632653061223
11432,0.95,0.08928571428571426,1,0.06122448979591834,0.92,0.11479591836734693
11433,1.02,0.09438775510204081,1,0.05612244897959186,0.99,0.10204081632653059
11434,1.02,0.11479591836734696,1,0.06632653061224487,1.01,0.13775510204081634
11435,1.01,0.08163265306122448,1,0.05102040816326532,0.98,0.08928571428571426
11436,1.02,0.10714285714285715,1,0.0637755102040816,1.01,0.12755102040816327
11437,1.01,0.09183673469387756,1,0.05612244897959186,0.98,0.09693877551020405
11438,1,0.09693877551020408,1,0.05612244897959186,0.95,0.10204081632653059
11440,1,0.08163265306122448,1,0.05102040816326532,0.98,0.08673469387755102
11441,1.01,0.09693877551020408,0.99,0.05612244897959186,0.97,0.10204081632653059
11442,0.98,0.10969387755102039,1,0.06887755102040814,0.99,0.11989795918367346
11443,1.02,0.10969387755102042,1,0.06632653061224487,1,0.11989795918367346
11444,1.03,0.10714285714285715,1.01,0.06122448979591834,1.04,0.11989795918367349
11445,1.02,0.09948979591836735,1,0.0637755102040816,1,0.12244897959183673
11446,1.02,0.07397959183673468,1,0.04591836734693879,1.02,0.08928571428571429
11447,1.03,0.09948979591836735,1,0.05357142857142859,1.03,0.10714285714285715
11448,1.01,0.08418367346938775,1,0.04591836734693879,0.98,0.08928571428571429
11449,1.01,0.10204081632653061,1,0.058673469387755126,0.97,0.10459183673469385
11450,1.03,0.10714285714285715,1,0.06887755102040814,1.01,0.1403061224489796
11451,1.02,0.09438775510204081,1,0.05357142857142859,1.02,0.10204081632653061
11452,1.02,0.11479591836734696,1,0.06632653061224487,0.99,0.10969387755102039
11453,1.02,0.1352040816326531,1.01,0.06887755102040814,1.05,0.14540816326530615
11454,1.03,0.09183673469387756,1,0.05357142857142859,1.03,0.10714285714285715
11455,1.01,0.14540816326530612,1,0.06887755102040814,1.02,0.1530612244897959
11456,1.02,0.07142857142857141,1,0.040816326530612256,1.01,0.07653061224489795
11457,1.02,0.10204081632653061,1,0.0637755102040816,1.02,0.11989795918367349
11458,1,0.07142857142857141,1,0.05102040816326532,1,0.08673469387755102
11459,1.02,0.07908163265306122,1,0.04846938775510205,1.02,0.08673469387755102
11460,1.03,0.11989795918367349,1,0.06887755102040814,1,0.1173469387755102
11461,1.01,0.09438775510204081,1,0.058673469387755126,0.99,0.10459183673469385
11462,1.03,0.09438775510204081,1,0.058673469387755126,1.01,0.10204081632653061
11463,1.02,0.06887755102040814,1,0.040816326530612256,1.01,0.08163265306122448
11464,1.01,0.09438775510204081,1,0.061224489795918394,0.99,0.09948979591836732
11465,1.02,0.10969387755102042,1,0.058673469387755126,1.01,0.12755102040816327
11466,0.99,0.1173469387755102,1.02,0.07397959183673468,1.05,0.14540816326530615
11467,1,0.09693877551020408,1,0.06122448979591834,1,0.11224489795918366
11468,1.01,0.08673469387755102,1.01,0.053571428571428534,1.03,0.10714285714285715
11469,1.01,0.08673469387755102,1,0.058673469387755126,1.01,0.09948979591836735
11470,1.03,0.10969387755102042,1,0.07397959183673468,1.04,0.13520408163265307
11471,1.01,0.06887755102040814,1,0.05102040816326532,1.01,0.08163265306122448
11472,0.93,0.08163265306122451,0.99,0.05357142857142859,0.92,0.09438775510204085
11473,0.91,0.08418367346938778,0.99,0.05612244897959186,0.91,0.09948979591836737
11474,0.91,0.07908163265306124,0.99,0.05357142857142859,0.92,0.09438775510204078
11475,0.91,0.09948979591836737,0.99,0.06377551020408166,0.89,0.1173469387755102
11476,0.91,0.07653061224489797,1,0.04846938775510205,0.88,0.09183673469387758
11477,0.91,0.07908163265306124,0.99,0.05357142857142859,0.89,0.09438775510204085
11478,0.92,0.09438775510204085,1,0.058673469387755126,0.93,0.11479591836734693
11479,0.93,0.07908163265306124,0.99,0.05612244897959186,0.91,0.08928571428571432
11480,0.96,0.07908163265306124,1,0.05357142857142859,0.98,0.09438775510204078
11481,0.93,0.09183673469387758,0.99,0.061224489795918394,0.9,0.0969387755102041
11482,0.96,0.07142857142857144,1,0.04846938775510205,0.97,0.07908163265306122
11483,0.95,0.08928571428571432,0.99,0.058673469387755126,0.94,0.10204081632653059
11484,0.96,0.08418367346938772,0.99,0.05357142857142859,0.94,0.08928571428571426
11485,0.94,0.08418367346938778,1,0.061224489795918394,0.94,0.08928571428571432
11486,0.97,0.09948979591836732,1,0.06122448979591834,0.99,0.1173469387755102
11487,0.97,0.10714285714285712,1,0.06887755102040814,0.99,0.13010204081632654
11488,0.94,0.08163265306122451,1,0.05612244897959186,0.95,0.08928571428571426
11489,0.91,0.0739795918367347,1,0.05102040816326532,0.9,0.0969387755102041
11490,0.93,0.08418367346938778,1,0.058673469387755126,0.93,0.09948979591836732
11491,0.95,0.0739795918367347,1,0.05102040816326532,0.97,0.09183673469387751
11492,0.92,0.08163265306122451,0.99,0.05102040816326532,0.91,0.08418367346938778
11493,0.97,0.08673469387755099,1,0.058673469387755126,0.99,0.10204081632653059
11494,0.97,0.08928571428571426,1,0.058673469387755126,0.97,0.11479591836734693
11495,0.89,0.0739795918367347,1,0.058673469387755126,0.85,0.09183673469387756
11496,0.93,0.07142857142857144,1.01,0.05102040816326532,0.94,0.09183673469387758
11497,0.91,0.07653061224489797,1,0.05357142857142859,0.92,0.09183673469387758
11498,0.92,0.11989795918367346,0.99,0.08673469387755102,0.87,0.11479591836734696
11499,0.93,0.14540816326530615,0.99,0.09183673469387751,0.88,0.15051020408163265
11500,0.91,0.07142857142857144,0.99,0.05102040816326532,0.85,0.0739795918367347
11501,0.91,0.08673469387755105,0.99,0.061224489795918394,0.85,0.09438775510204081
11502,0.91,0.07908163265306124,1,0.061224489795918394,0.87,0.0969387755102041
11503,0.9,0.09183673469387758,0.99,0.0688775510204082,0.89,0.11479591836734696
11504,0.96,0.08928571428571426,0.99,0.05612244897959186,0.91,0.08673469387755105
11505,0.99,0.07397959183673468,0.99,0.04591836734693879,0.94,0.08418367346938778
11506,1,0.07653061224489795,1,0.04591836734693879,0.95,0.08163265306122451
11507,0.96,0.08673469387755105,0.99,0.05102040816326532,0.89,0.08163265306122451
11508,0.96,0.09438775510204078,0.99,0.061224489795918394,0.88,0.10459183673469388
11509,0.98,0.07653061224489795,1,0.05357142857142859,0.96,0.10204081632653059
11510,0.99,0.07397959183673468,1,0.04846938775510205,0.99,0.08418367346938775
11511,0.96,0.08418367346938778,1,0.05357142857142859,0.96,0.09948979591836732
11512,0.96,0.07653061224489797,1,0.05357142857142859,0.95,0.09948979591836732
11513,0.96,0.07397959183673473,1,0.05357142857142859,0.97,0.09183673469387751
11514,0.98,0.09438775510204078,1,0.06122448979591834,1.02,0.125
11515,0.98,0.09438775510204081,1,0.06122448979591834,1.03,0.10714285714285715
11516,0.99,0.10204081632653061,1.01,0.06632653061224487,1.07,0.12755102040816324
11517,0.98,0.08673469387755102,1,0.05357142857142859,1.01,0.10459183673469388
11518,1,0.08673469387755102,1,0.04846938775510205,0.98,0.09438775510204081
11519,0.99,0.08928571428571429,1,0.0561224489795918,1.05,0.10969387755102042
11520,0.97,0.08163265306122446,1,0.05867346938775507,0.98,0.09948979591836732
11521,0.99,0.09183673469387756,1,0.05612244897959186,1,0.10969387755102039
11522,0.99,0.08673469387755102,0.99,0.05357142857142859,0.98,0.10459183673469385
11523,0.96,0.0739795918367347,0.99,0.04846938775510205,0.95,0.08673469387755105
11524,0.98,0.08418367346938775,0.99,0.04846938775510205,0.95,0.08418367346938778
11525,0.96,0.07142857142857147,0.99,0.04846938775510205,0.94,0.08418367346938778
11526,0.96,0.0739795918367347,0.99,0.04591836734693879,0.9,0.07908163265306124
11527,0.92,0.14030612244897958,1.01,0.07653061224489795,0.94,0.13010204081632654
11528,0.94,0.15306122448979592,1,0.09438775510204078,0.94,0.15306122448979592
11529,0.93,0.09948979591836737,0.99,0.07397959183673473,0.91,0.09948979591836737
11530,0.92,0.1301020408163265,1,0.07908163265306122,0.92,0.11989795918367346
11531,0.92,0.10714285714285715,0.99,0.07142857142857147,0.9,0.0969387755102041
11532,0.96,0.09183673469387751,0.99,0.07397959183673473,0.94,0.125
11533,1,0.09438775510204081,1,0.07142857142857147,1,0.1479591836734694
11534,1.03,0.19642857142857142,1,0.125,1.06,0.21938775510204084
11535,0.98,0.08928571428571426,0.99,0.06377551020408166,0.98,0.10969387755102039
11536,0.96,0.11224489795918366,0.99,0.08418367346938772,0.94,0.13010204081632654
11537,0.97,0.09693877551020405,1,0.06632653061224493,0.97,0.11479591836734693
11538,0.97,0.09693877551020405,1,0.07142857142857147,0.98,0.1326530612244898
21001,1.05,0.10714285714285715,1.01,0.06122448979591834,1.07,0.12500000000000003
21002,1.05,0.12755102040816324,1,0.06887755102040814,1.07,0.13265306122448983
21003,1.04,0.11224489795918369,1.01,0.06632653061224487,1.05,0.11734693877551022
21004,1.05,0.10459183673469388,1.01,0.06122448979591834,1.08,0.11989795918367349
21005,1.05,0.11224489795918369,1.01,0.06887755102040814,1.06,0.1377551020408163
21006,1.05,0.12244897959183676,1.01,0.07142857142857141,1.08,0.1352040816326531
21007,1.04,0.10459183673469388,1.01,0.06122448979591834,1.06,0.1275510204081633
21008,1.05,0.1275510204081633,1,0.0637755102040816,1.06,0.12500000000000003
21009,1.02,0.07653061224489795,1.01,0.04846938775510205,1.04,0.09183673469387756
21010,1.05,0.09693877551020408,1.01,0.04846938775510205,1.08,0.11224489795918369
21011,1.03,0.09693877551020408,1.01,0.04846938775510205,1.05,0.11224489795918369
21012,1.05,0.10204081632653061,1.01,0.04846938775510205,1.07,0.10459183673469388
21013,1.05,0.10969387755102042,1.01,0.053571428571428534,1.09,0.1301020408163265
21014,1.05,0.09693877551020408,1.01,0.0561224489795918,1.09,0.11479591836734696
21015,1.05,0.10459183673469388,1.01,0.05867346938775507,1.08,0.11734693877551022
21016,1.11,0.22704081632653061,1,0.10459183673469385,1.15,0.21683673469387751
21017,1.06,0.09948979591836735,1.01,0.05357142857142859,1.09,0.12244897959183676
21018,0.95,0.09438775510204085,1.01,0.0637755102040816,0.96,0.10969387755102039
21019,0.98,0.10459183673469385,1.01,0.06887755102040814,0.97,0.125
21020,0.94,0.09693877551020405,1,0.058673469387755126,0.89,0.10969387755102039
21021,0.96,0.09948979591836732,1.01,0.06122448979591834,0.96,0.12244897959183673
21022,0.97,0.10204081632653059,1.01,0.07142857142857141,1,0.13010204081632654
21023,0.98,0.09438775510204078,1.01,0.06632653061224487,1,0.13010204081632654
21024,0.95,0.09693877551020405,1.01,0.06887755102040814,0.95,0.11479591836734693
21025,0.97,0.10969387755102039,1.01,0.06632653061224487,0.99,0.13010204081632654
21026,0.99,0.07908163265306122,1.01,0.05102040816326532,1.01,0.10204081632653061
21027,1.05,0.17346938775510204,1,0.11479591836734693,1.03,0.2066326530612245
21028,1.04,0.08418367346938775,1.01,0.04591836734693879,1.07,0.10969387755102042
21029,1.01,0.08418367346938775,1.01,0.05357142857142859,1.06,0.11734693877551022
21030,1.01,0.09438775510204081,1,0.05612244897959186,1.04,0.12500000000000003
21031,1.01,0.09183673469387756,1,0.05102040816326532,1.02,0.1173469387755102
21032,0.99,0.07653061224489795,1.01,0.04846938775510205,1,0.08928571428571429
21033,1.03,0.08163265306122448,1,0.04591836734693879,1.06,0.10714285714285715
21034,1.02,0.08928571428571429,1.02,0.06122448979591834,1.04,0.10714285714285715
21035,1.03,0.08418367346938775,1.01,0.051020408163265266,1.04,0.09183673469387756
21036,1.03,0.08418367346938775,1.02,0.0561224489795918,1.04,0.10714285714285715
21037,1.03,0.10969387755102042,1.01,0.07142857142857141,1.04,0.10459183673469388
21038,1.03,0.11224489795918369,1.02,0.06887755102040814,1.07,0.12244897959183676
21039,1.03,0.09183673469387756,1.02,0.06887755102040814,1.06,0.10969387755102042
21040,1.02,0.09183673469387756,1.02,0.06632653061224487,1.04,0.11224489795918369
21041,1.04,0.08418367346938775,1.02,0.0637755102040816,1.08,0.11734693877551022
21042,1.03,0.08673469387755102,1.01,0.0637755102040816,1.02,0.10459183673469388
21043,1.01,0.09183673469387756,1.02,0.05867346938775507,1.04,0.10204081632653061
21044,1.02,0.1275510204081633,1.02,0.08418367346938775,1,0.13775510204081634
21045,1.05,0.10969387755102042,1.03,0.08418367346938775,1.1,0.1377551020408163
21046,1.04,0.11734693877551022,1.02,0.07653061224489795,1.06,0.12244897959183676
21047,1,0.09438775510204081,1.02,0.07142857142857141,1.02,0.11479591836734693
21048,1.02,0.13520408163265307,1.03,0.08418367346938775,1.02,0.15561224489795922
21049,1.03,0.10714285714285715,1.01,0.07397959183673468,1.04,0.15816326530612243
21050,1.02,0.11224489795918369,1.03,0.07397959183673468,1.05,0.125
21051,0.97,0.1479591836734694,1.03,0.09438775510204081,0.96,0.18877551020408168
21052,1,0.13520408163265307,1.03,0.10204081632653061,1,0.16071428571428573
21053,1.03,0.09948979591836735,1.02,0.06887755102040814,1.04,0.15561224489795916
21054,0.98,0.07397959183673473,1.01,0.053571428571428534,0.99,0.09438775510204081
21055,1,0.08163265306122448,1.01,0.04846938775510205,1.02,0.08418367346938775
21056,0.99,0.10204081632653059,1.01,0.05867346938775507,1.01,0.125
21057,1,0.08163265306122448,1.01,0.04846938775510205,1.03,0.09693877551020408
21058,1.01,0.09183673469387756,1.01,0.0561224489795918,1.06,0.10969387755102042
21059,1.03,0.15051020408163263,1.01,0.07653061224489795,1.12,0.19642857142857145
21060,1.01,0.07653061224489795,1.01,0.04846938775510205,1.05,0.09948979591836735
21061,0.99,0.10714285714285712,1.01,0.0637755102040816,0.98,0.11224489795918366
21062,0.99,0.09183673469387756,1.01,0.05357142857142859,1.01,0.11479591836734696
21063,0.99,0.16326530612244897,1,0.10459183673469388,0.94,0.16836734693877553
21064,1.01,0.08673469387755102,1.01,0.05867346938775507,1.02,0.10714285714285715
21065,1.04,0.10969387755102042,1,0.058673469387755126,1.04,0.12244897959183676
21066,1.06,0.1607142857142857,1.02,0.10459183673469388,1.11,0.1760204081632653
21067,1.03,0.08163265306122448,1,0.04591836734693879,1.04,0.08928571428571429
21068,1.04,0.1275510204081633,1,0.061224489795918394,1.04,0.12244897959183676
21069,1.03,0.10714285714285715,1,0.05357142857142859,1.02,0.10204081632653061
21070,1.04,0.09438775510204081,1,0.05102040816326532,1.03,0.09438775510204081
21071,1.04,0.13265306122448983,0.99,0.06632653061224493,0.98,0.11224489795918366
21072,1.05,0.09438775510204081,1,0.05102040816326532,1.01,0.09948979591836735
21073,1.07,0.12755102040816324,1,0.06377551020408166,1.08,0.13265306122448978
21074,1.05,0.09693877551020408,1,0.058673469387755126,1.04,0.11479591836734696
21075,1.03,0.10969387755102042,1,0.058673469387755126,1.01,0.10714285714285712
21076,0.99,0.07653061224489795,1.01,0.05867346938775507,1.02,0.09693877551020408
21077,1,0.07142857142857141,1.01,0.04591836734693882,1.02,0.08163265306122448
21078,1,0.09438775510204081,1.02,0.0637755102040816,1.05,0.11734693877551022
21079,1.02,0.09438775510204081,1.02,0.06122448979591834,1.11,0.1301020408163265
21081,1.04,0.14030612244897958,1,0.07908163265306122,1.07,0.16326530612244897
21082,1.02,0.08418367346938775,1,0.04591836734693879,1.01,0.08673469387755102
21084,0.99,0.10969387755102039,1.01,0.06632653061224487,1,0.1173469387755102
21085,1.02,0.10204081632653061,0.99,0.058673469387755126,0.97,0.10969387755102039
21086,1.01,0.12500000000000003,1.01,0.07142857142857141,1.02,0.1403061224489796
21087,1.01,0.11734693877551022,1.02,0.06887755102040814,1.07,0.11734693877551022
21088,0.98,0.20663265306122447,1.01,0.125,0.96,0.23979591836734696
21089,1.01,0.09438775510204081,1.02,0.0637755102040816,1.08,0.1301020408163265
21090,1.01,0.09183673469387756,1.02,0.0637755102040816,1.08,0.10969387755102042
21091,1.01,0.16581632653061223,1.02,0.11224489795918369,1.11,0.22448979591836732
21092,1.01,0.20153061224489796,1.02,0.11989795918367349,1.05,0.23724489795918371
21093,1.02,0.09438775510204081,1.02,0.06887755102040814,1.08,0.11734693877551022
21094,1.01,0.09438775510204081,1.02,0.05867346938775507,1.03,0.08928571428571429
21095,1.01,0.09948979591836735,1.01,0.06887755102040814,1.03,0.10204081632653061
21096,0.99,0.10459183673469388,1.01,0.07653061224489795,0.98,0.10969387755102039
21097,0.99,0.09693877551020405,1.01,0.07908163265306122,0.97,0.11224489795918366
21098,1,0.09438775510204081,1.01,0.06122448979591834,1.01,0.11224489795918366
21099,1.01,0.08928571428571429,1,0.05357142857142859,1.02,0.10459183673469388
21100,1.01,0.08928571428571429,1.01,0.0561224489795918,1.02,0.09948979591836735
21101,1.01,0.08673469387755102,1,0.05357142857142859,1,0.09438775510204081
21102,1.01,0.10204081632653061,1.01,0.06122448979591834,1.01,0.10459183673469388
21103,1.02,0.12500000000000003,1.01,0.06887755102040814,1.04,0.14540816326530612
21104,1.02,0.12244897959183676,1.01,0.07142857142857141,1.06,0.1275510204081633
21105,0.99,0.09438775510204081,1,0.06122448979591834,1.02,0.10459183673469388
21106,0.97,0.08673469387755102,1,0.05357142857142859,0.97,0.09693877551020405
21107,0.97,0.07653061224489795,1,0.04846938775510205,0.96,0.08163265306122451
21108,0.95,0.06377551020408166,1,0.04846938775510205,0.95,0.08418367346938778
21109,0.95,0.07908163265306124,1,0.05612244897959186,0.92,0.10204081632653059
21110,0.96,0.10204081632653059,0.99,0.06377551020408166,0.94,0.11479591836734693
21111,0.96,0.08418367346938772,1,0.05102040816326532,0.93,0.09183673469387758
21112,0.95,0.07653061224489797,1,0.05612244897959186,0.94,0.09693877551020405
21113,1,0.08928571428571429,1,0.05357142857142859,1.01,0.09948979591836735
21114,1,0.08673469387755102,1.01,0.0561224489795918,1.02,0.11479591836734696
21115,1,0.10459183673469388,1,0.05612244897959186,0.98,0.11479591836734693
21116,0.98,0.10204081632653059,1.01,0.06122448979591834,0.99,0.11989795918367346
21117,0.99,0.08673469387755102,1,0.05612244897959186,0.96,0.10204081632653059
21118,1,0.10714285714285715,1,0.06632653061224487,1,0.1326530612244898
21119,0.98,0.08928571428571429,1,0.05102040816326532,0.96,0.09948979591836732
21120,1,0.11224489795918366,1,0.06632653061224487,0.98,0.13010204081632654
21121,1,0.10204081632653061,1,0.061224489795918394,0.99,0.12244897959183673
21122,1,0.10204081632653061,1,0.0637755102040816,1,0.12244897959183673
21123,0.98,0.09438775510204081,1,0.06122448979591834,0.98,0.10714285714285712
21124,0.99,0.09438775510204081,1,0.05357142857142859,0.99,0.09948979591836732
21125,0.99,0.10714285714285715,1,0.06377551020408166,0.97,0.11224489795918366
21126,1,0.08673469387755102,1,0.05357142857142859,1.01,0.09948979591836735
21128,1.01,0.10714285714285715,1,0.06632653061224487,1.02,0.1173469387755102
21129,1,0.10204081632653061,0.99,0.06887755102040814,0.99,0.12244897959183673
21130,1.06,0.16071428571428573,1,0.07908163265306122,1.13,0.19387755102040818
21131,1.02,0.10204081632653061,1,0.05612244897959186,1.03,0.12500000000000003
21132,1.04,0.11989795918367349,1,0.07142857142857141,1.05,0.15051020408163265
21133,0.99,0.09693877551020408,1,0.05867346938775507,1.01,0.11479591836734693
21134,0.98,0.08163265306122448,0.99,0.061224489795918394,0.97,0.10459183673469385
21135,0.98,0.09438775510204078,1,0.06122448979591834,0.97,0.11224489795918366
21136,0.98,0.08163265306122448,0.99,0.05357142857142859,0.95,0.09438775510204078
21137,0.98,0.10204081632653061,1,0.05612244897959186,0.97,0.09948979591836732
21138,0.98,0.09183673469387756,1,0.05357142857142859,0.95,0.08928571428571426
21139,0.97,0.08673469387755102,1,0.05357142857142859,0.94,0.09438775510204078
21140,0.98,0.10714285714285715,1,0.05612244897959186,0.98,0.10714285714285712
21141,0.97,0.08928571428571429,1,0.05612244897959186,0.95,0.09948979591836732
21142,0.98,0.09183673469387756,1,0.05867346938775507,0.97,0.11224489795918366
21143,0.97,0.08928571428571429,1,0.05357142857142859,0.94,0.08928571428571432
21144,0.96,0.08163265306122446,1,0.04846938775510205,0.95,0.09438775510204078
21145,0.97,0.07397959183673468,1,0.05102040816326532,0.95,0.08163265306122446
21146,0.98,0.11479591836734693,0.99,0.07908163265306122,0.95,0.1326530612244898
21147,0.96,0.07908163265306124,1,0.05612244897959186,0.97,0.10969387755102039
21148,0.95,0.07653061224489797,1,0.04591836734693879,0.94,0.08928571428571426
