SA2_code,y.prostate.male,sd.prostate.male
21351,1.19,0.18112244897959187
21352,1.16,0.19897959183673466
21353,1.36,0.25510204081632654
21354,1.07,0.17857142857142858
21355,1.13,0.1785714285714286
21356,1.25,0.21173469387755103
21357,1.38,0.2270408163265306
21358,1.3,0.2908163265306123
21359,1.21,0.18622448979591832
21360,1.06,0.17346938775510204
21361,1.22,0.22959183673469388
21362,1.33,0.33418367346938777
21363,1.14,0.20918367346938774
21364,1.11,0.1989795918367347
21365,1.25,0.25255102040816324
21366,1.21,0.20153061224489793
21367,1.37,0.30612244897959184
21368,1.32,0.26785714285714285
21369,1.4,0.2780612244897959
21370,0.91,0.1403061224489796
21371,0.88,0.1301020408163265
21372,0.88,0.15051020408163265
21373,0.77,0.12755102040816327
21374,0.85,0.10969387755102042
21375,0.88,0.14795918367346939
21376,0.93,0.1479591836734694
21377,0.68,0.15051020408163268
21378,0.67,0.11734693877551021
21379,0.71,0.16071428571428575
21380,0.65,0.13775510204081634
21381,0.63,0.11734693877551021
21382,0.65,0.11479591836734694
21383,0.64,0.13520408163265307
21384,0.65,0.11989795918367348
21385,0.7,0.10204081632653061
21386,1.38,0.2933673469387755
21387,1.35,0.21173469387755103
21388,1.59,0.41581632653061223
21389,1.3,0.21938775510204084
21390,1.18,0.20663265306122447
21391,1.2,0.1964285714285714
21392,1.37,0.21938775510204078
21393,1.18,0.16581632653061226
21394,1.22,0.18622448979591832
21395,1.13,0.17602040816326534
21396,1.17,0.2780612244897959
21397,1.22,0.2193877551020408
21398,1.09,0.11989795918367349
21399,1.12,0.2066326530612245
21400,1.13,0.17346938775510207
21401,1.04,0.15561224489795916
21402,0.93,0.21173469387755098
21403,1.07,0.24489795918367346
21404,1.03,0.22448979591836737
21405,1.08,0.16326530612244897
21406,0.96,0.13775510204081634
21407,1.03,0.15561224489795916
21408,1,0.1479591836734694
21409,1.01,0.18112244897959184
21410,1.04,0.17091836734693877
21411,0.96,0.1709183673469388
21412,0.97,0.12244897959183673
21413,0.96,0.11479591836734693
21414,0.9,0.22193877551020405
21415,1.08,0.20408163265306123
21416,1.02,0.18622448979591838
21417,0.98,0.18112244897959184
21418,1.03,0.13775510204081634
21419,1.04,0.1377551020408163
21420,1.28,0.21428571428571427
21421,1.46,0.4821428571428572
21422,1.27,0.4081632653061224
21423,1.36,0.20408163265306123
21424,1.48,0.3392857142857143
21425,2.36,0.6479591836734694
21426,1.69,0.31887755102040816
21427,1.46,0.2015306122448979
21428,1.52,0.27040816326530615
21429,1.34,0.22448979591836732
21430,1.4,0.25
21431,1.66,0.46173469387755106
21432,1.34,0.27040816326530615
21433,1.35,0.28571428571428575
31001,1.1,0.18112244897959184
31002,1.21,0.17346938775510207
31003,1.09,0.1989795918367347
31004,1.13,0.16836734693877553
31005,1.04,0.33418367346938777
31006,1.07,0.24744897959183673
31007,1.14,0.22448979591836737
31008,1.05,0.2219387755102041
31009,1.4,0.24489795918367346
31010,1.35,0.3392857142857143
31011,1.24,0.16071428571428575
31012,1.19,0.1887755102040816
31013,1.34,0.24489795918367346
31014,1.32,0.4005102040816326
31015,1.33,0.3061224489795918
31016,1.27,0.25255102040816324
31017,1.26,0.2474489795918367
31018,1.25,0.19897959183673466
31019,1.24,0.24744897959183673
31020,1.39,0.3316326530612246
31021,1.28,0.2525510204081633
31022,1.01,0.15051020408163263
31023,0.96,0.1479591836734694
31024,1.03,0.1836734693877551
31025,0.98,0.15816326530612249
31026,0.97,0.13775510204081634
31027,1,0.1326530612244898
31028,1.07,0.16581632653061223
31029,1.03,0.16581632653061223
31030,1.04,0.1760204081632653
31031,1.02,0.15816326530612243
31032,1.02,0.18877551020408162
31033,1.02,0.17346938775510204
31034,1.03,0.15561224489795922
31035,1.01,0.1403061224489796
31036,1,0.1479591836734694
31037,1.01,0.23979591836734696
31038,1.06,0.1683673469387755
31039,0.98,0.16836734693877556
31040,1.01,0.15816326530612249
31041,1.02,0.15561224489795916
31042,1.05,0.17091836734693877
31043,1,0.15561224489795922
31044,1.05,0.1836734693877551
31045,0.99,0.15306122448979595
31046,1.01,0.19642857142857142
31047,1.32,0.23979591836734693
31048,1.27,0.25
31049,1.24,0.22193877551020408
31050,1.27,0.22704081632653061
31051,1.19,0.17602040816326534
31052,1.23,0.19387755102040813
31053,1.32,0.20153061224489796
31054,1.17,0.19132653061224492
31055,1.29,0.21938775510204084
31056,1.37,0.25510204081632654
31057,1.28,0.2219387755102041
31058,1.26,0.18622448979591838
31059,1.16,0.1709183673469388
31060,1.22,0.16071428571428575
31061,1.2,0.19642857142857145
31062,1.24,0.2040816326530612
31063,1.27,0.1913265306122449
31064,1.21,0.15816326530612249
31065,1.24,0.2040816326530612
31066,1.22,0.2040816326530612
31067,1.25,0.24999999999999997
31068,1.23,0.1709183673469388
31069,1.24,0.22193877551020408
31070,1.24,0.18112244897959184
31071,1.23,0.19132653061224486
31072,1.21,0.2448979591836735
31073,1.19,0.20153061224489793
31074,1.22,0.1709183673469388
31075,1.21,0.21428571428571427
31076,1.22,0.15306122448979595
31077,1.19,0.23214285714285715
31078,1.22,0.211734693877551
31079,1.27,0.20153061224489796
31080,1.19,0.1964285714285714
31081,1.01,0.19642857142857142
31082,1.04,0.1683673469387755
31083,1.1,0.18622448979591838
31084,1.14,0.21173469387755098
31085,1.03,0.23469387755102042
31086,1.08,0.24744897959183673
31087,1.05,0.1836734693877551
31088,1.06,0.2219387755102041
31089,1.06,0.24744897959183673
31090,1.11,0.2066326530612245
31091,1.09,0.22448979591836732
31092,1.02,0.2448979591836735
31093,1.15,0.22448979591836732
31094,1.07,0.20918367346938777
31095,1.1,0.20153061224489796
31096,0.99,0.25765306122448983
31097,0.94,0.18112244897959187
31098,0.99,0.15051020408163268
31099,1,0.1989795918367347
31100,1.02,0.1658163265306123
31101,0.97,0.17346938775510207
31103,1.02,0.1836734693877551
31104,0.96,0.1709183673469388
31105,1.01,0.22193877551020408
31106,1.02,0.25510204081632654
31107,1.09,0.27040816326530615
31108,1.28,0.27806122448979587
31109,1.06,0.2908163265306123
31110,1.2,0.22193877551020408
31111,1,0.2448979591836735
31112,1.08,0.2908163265306123
31113,1.23,0.30357142857142855
31114,1.23,0.3545918367346939
31115,1.23,0.23214285714285715
31116,1.23,0.28826530612244894
31117,1.25,0.22959183673469388
31118,1.3,0.24489795918367344
31119,1.02,0.17346938775510204
31120,1.02,0.20408163265306123
31121,1.02,0.17857142857142858
31122,1.02,0.18112244897959182
31123,1,0.15561224489795922
31124,1.02,0.23214285714285715
31125,0.99,0.18622448979591832
31126,1,0.2066326530612245
31127,1.02,0.21683673469387754
31128,1.02,0.21683673469387754
31129,0.98,0.19897959183673466
31130,1.01,0.1989795918367347
31131,1.03,0.17091836734693877
31132,1.01,0.18622448979591838
31133,0.97,0.2372448979591837
31134,0.96,0.19132653061224486
31135,1,0.25000000000000006
31136,0.99,0.18622448979591832
31137,0.92,0.19642857142857145
31138,1.16,0.2729591836734694
31139,1.21,0.30102040816326536
31140,1.14,0.3137755102040816
31141,1.19,0.26275510204081637
31142,1.26,0.37244897959183676
31143,1.19,0.41581632653061223
31144,1.07,0.33418367346938777
31145,1.1,0.2653061224489796
31146,1.08,0.2780612244897959
31147,1.08,0.24489795918367346
31148,1.21,0.23214285714285715
31149,1.12,0.23979591836734693
31151,1.07,0.2653061224489796
31152,1.13,0.25255102040816324
31153,1.1,0.24744897959183673
31154,1.16,0.23469387755102042
31155,1.14,0.2576530612244898
31156,1.13,0.23724489795918366
31157,1.15,0.2729591836734694
31158,1.15,0.24744897959183676
31159,1.21,0.30357142857142855
31160,1.16,0.2372448979591837
31161,1.08,0.23214285714285718
31163,1.32,0.3826530612244897
31164,1.22,0.364795918367347
31165,1.24,0.2806122448979592
31166,1.22,0.30102040816326536
31167,1.16,0.2040816326530612
31168,1.2,0.2193877551020408
31169,1.2,0.211734693877551
31170,1.16,0.2448979591836735
31171,1.1,0.14285714285714285
31172,1.22,0.15816326530612249
31173,1.13,0.37500000000000006
31174,1.1,0.14795918367346939
31175,1.2,0.2040816326530612
31176,1.36,0.37244897959183676
31177,1.21,0.1658163265306123
31178,1.2,0.16836734693877553
31179,1.18,0.16836734693877553
31180,1.16,0.19387755102040818
31181,1.13,0.15816326530612246
31182,1.14,0.20408163265306123
31183,1.19,0.17602040816326534
31184,1.15,0.18367346938775514
31185,1.05,0.18112244897959184
31186,1.07,0.13265306122448983
31187,1.11,0.32908163265306123
31188,1.12,0.21428571428571425
31189,0.97,0.20663265306122447
31190,1.16,0.17602040816326534
31191,1.22,0.15816326530612249
31192,1.48,0.4209183673469389
31193,1.14,0.23214285714285712
31194,1.17,0.12755102040816327
31195,1.12,0.3392857142857143
31196,1.22,0.36224489795918374
31197,1.21,0.33418367346938777
31198,1.2,0.34183673469387754
31199,1.2,0.38520408163265313
31200,1.18,0.18622448979591832
31201,1.25,0.3801020408163265
31203,1.2,0.29081632653061223
31204,1.19,0.3545918367346939
31205,1.14,0.22959183673469385
31206,1.16,0.16581632653061226
31207,1.25,0.2576530612244897
31208,1.12,0.20408163265306123
31209,1.13,0.19897959183673466
31210,1.09,0.2576530612244898
31211,1.14,0.22193877551020405
31212,1.16,0.23214285714285712
31213,1.14,0.1709183673469388
31214,1.12,0.17346938775510207
31215,1.17,0.2040816326530612
31216,1.17,0.18112244897959187
31217,1.17,0.20153061224489793
31218,1.17,0.16836734693877553
31219,1.17,0.16836734693877553
31220,1.16,0.14540816326530612
31221,1.16,0.4107142857142858
31222,1.27,0.2908163265306123
31223,1.25,0.22704081632653061
31224,1.43,0.20408163265306117
31225,1.42,0.21173469387755098
31226,1.44,0.2346938775510204
31227,1.44,0.2423469387755102
31228,1.41,0.20918367346938777
31229,1.44,0.2653061224489796
31230,1.11,0.23979591836734693
31231,1.2,0.23469387755102042
31232,1.21,0.22704081632653061
31233,1.26,0.2576530612244897
31234,1.23,0.2040816326530612
31235,1.62,0.278061224489796
31236,1.63,0.385204081632653
31237,1.6,0.3137755102040817
31238,1.64,0.33673469387755106
31239,1.57,0.36989795918367346
31240,1.53,0.33163265306122447
31241,1.34,0.2270408163265306
31242,1.26,0.20918367346938777
31243,1.26,0.1989795918367347
31244,1.39,0.23214285714285712
31245,1.35,0.22959183673469385
31246,1.48,0.2295918367346939
31247,1.41,0.34183673469387754
31248,1.43,0.21428571428571425
31249,1.49,0.2602040816326531
31250,1.44,0.2755102040816326
31251,1.41,0.3112244897959183
31252,1.52,0.2806122448979592
31253,1.47,0.4005102040816326
31254,1.36,0.2423469387755102
31255,1.36,0.22193877551020405
31256,1.43,0.24744897959183668
31257,1.37,0.2780612244897959
31258,1.36,0.24744897959183673
31259,1.4,0.23979591836734693
31260,1.42,0.24744897959183673
31261,1.38,0.19387755102040816
31262,1.38,0.2270408163265306
31263,1.39,0.23979591836734693
31264,1.45,0.260204081632653
31265,1.55,0.2831632653061224
31266,1.61,0.27040816326530615
31267,1.43,0.25510204081632654
31268,1.43,0.2780612244897959
31269,1.57,0.6173469387755102
31270,1.57,0.28826530612244894
31271,1.15,0.16071428571428573
31272,1.2,0.19897959183673466
31273,1.19,0.17602040816326534
31274,1.26,0.20408163265306123
31275,1.19,0.16071428571428573
31276,1.17,0.17602040816326534
31277,1.1,0.14285714285714285
31278,1.1,0.14540816326530612
31280,1.08,0.14795918367346939
31281,1.06,0.17091836734693877
31282,1.1,0.15816326530612246
31283,0.96,0.17346938775510204
31284,1.04,0.1836734693877551
31285,1.02,0.1836734693877551
31286,1,0.15561224489795922
31287,1,0.17857142857142858
31288,1.03,0.17091836734693877
31289,1.05,0.1836734693877551
31290,1.04,0.19387755102040816
31291,0.99,0.17857142857142858
31292,1.02,0.17346938775510204
31293,0.99,0.17346938775510204
31294,1.09,0.1760204081632653
31295,1.1,0.20153061224489796
31296,1.16,0.16836734693877553
31297,1.16,0.20153061224489796
31298,1.17,0.2423469387755102
31299,1.16,0.24234693877551022
31300,1.16,0.1964285714285714
31302,1.16,0.20153061224489793
31303,1.15,0.25255102040816324
31304,1.15,0.16581632653061226
31305,1.17,0.20663265306122447
31306,1.46,0.25255102040816324
31307,1.41,0.21938775510204078
31308,1.39,0.3010204081632653
31309,1.4,0.2576530612244897
31310,1.34,0.1913265306122449
31311,1.3,0.24744897959183673
31312,1.25,0.20918367346938777
31313,1.28,0.22448979591836737
31314,1.25,0.2576530612244897
31316,1.24,0.22448979591836735
31317,1.29,0.2576530612244898
31318,1.28,0.2602040816326531
31319,1.21,0.2653061224489796
31320,1.21,0.17346938775510204
31321,1.29,0.17857142857142858
31322,1.29,0.19387755102040816
31323,1.35,0.21173469387755103
31324,1.35,0.20918367346938777
31325,1.36,0.21173469387755098
31326,1.34,0.25
31327,1.28,0.20918367346938777
31328,1.31,0.24744897959183673
31329,1.23,0.22448979591836735
31330,1.28,0.2576530612244898
31331,1.21,0.23469387755102042
31332,1.25,0.2193877551020408
31333,1.25,0.19387755102040816
31334,1.22,0.22704081632653061
31335,1.24,0.18877551020408162
31336,1.24,0.19642857142857142
31337,1.24,0.40561224489795916
31338,1.22,0.17602040816326534
31339,1.23,0.18877551020408162
31340,1.22,0.19897959183673466
31341,1.22,0.27040816326530615
31342,1.15,0.26785714285714285
31343,1.04,0.3392857142857143
31344,1.17,0.23979591836734693
31346,1.06,0.32908163265306123
31347,1.15,0.3673469387755102
31348,1.1,0.19642857142857142
31349,1.07,0.288265306122449
31350,1.08,0.24489795918367346
31351,1.16,0.23724489795918366
31352,1.23,0.3086734693877551
31353,1.15,0.20663265306122447
31354,1.16,0.2959183673469388
31355,1.16,0.30612244897959184
31356,1.05,0.3163265306122449
31357,1.14,0.18622448979591838
31358,1.05,0.3137755102040816
31359,1.06,0.3698979591836734
31361,1.12,0.27040816326530615
31362,1.1,0.21938775510204084
31363,1.16,0.2908163265306123
31364,1.04,0.1836734693877551
31365,1.15,0.21683673469387754
31366,1.09,0.19387755102040816
31367,1.11,0.2066326530612245
31368,1.06,0.20153061224489796
31369,1.1,0.19387755102040816
31370,1.25,0.1760204081632653
31371,1.15,0.1556122448979592
31372,1.02,0.1479591836734694
31373,0.99,0.16071428571428575
31374,1.03,0.1836734693877551
31375,1,0.16326530612244902
31376,1.04,0.17857142857142858
31377,1.01,0.31887755102040816
31378,0.99,0.24744897959183676
31379,0.98,0.23469387755102042
31380,1,0.21428571428571427
31381,1,0.2831632653061224
31382,0.93,0.1403061224489796
31383,1,0.1479591836734694
31384,1.01,0.13010204081632654
31385,0.97,0.18112244897959182
31386,0.94,0.12244897959183673
31387,1,0.15051020408163268
31388,0.97,0.1479591836734694
31389,1.02,0.17857142857142858
31390,0.99,0.18622448979591838
31391,1,0.23214285714285715
31392,0.99,0.14285714285714288
31393,0.95,0.2193877551020408
31394,0.98,0.15816326530612246
31395,1.12,0.23214285714285712
31396,1.15,0.2270408163265306
31397,1.19,0.20153061224489793
31398,1.13,0.22959183673469385
31399,1.15,0.34438775510204084
31400,1.19,0.2193877551020408
31401,1.14,0.33673469387755106
31402,1.17,0.46173469387755106
31403,1.03,0.4107142857142857
31404,1.17,0.163265306122449
31405,1.3,0.5025510204081632
31406,1.18,0.21428571428571427
31407,1.15,0.1785714285714286
31408,1.17,0.14795918367346939
31409,1.19,0.23469387755102042
31410,1.13,0.13520408163265304
31411,1.1,0.1377551020408163
31412,1.15,0.21173469387755103
31413,1.51,0.260204081632653
31414,1.46,0.24744897959183673
31415,1.38,0.24489795918367346
31416,1.48,0.2551020408163265
31417,1.47,0.31887755102040816
31418,1.31,0.25000000000000006
31419,1.5,0.28826530612244894
31420,1.47,0.23979591836734693
31421,1.43,0.2755102040816326
31422,1.47,0.3801020408163265
31423,1.43,0.2346938775510204
31424,1.48,0.33673469387755106
31425,1.35,0.30357142857142855
31426,1.42,0.29081632653061223
31427,1.52,0.3112244897959184
31428,1.39,0.25510204081632654
31429,1.43,0.3545918367346939
31430,1.48,0.33418367346938777
31431,1.42,0.2729591836734694
31432,1.53,0.29846938775510207
31433,1.42,0.22448979591836732
31434,1.43,0.31887755102040816
31435,1.44,0.2576530612244898
31436,1.45,0.28826530612244894
31437,1.42,0.33418367346938777
31438,1.49,0.31887755102040816
31439,1.31,0.19642857142857142
31440,1.41,0.22448979591836732
31441,1.14,0.19387755102040818
31442,1.48,0.23979591836734693
31443,1.39,0.22448979591836732
31444,1.49,0.260204081632653
31445,1.13,0.21173469387755103
31446,1.1,0.21938775510204078
31447,1.1,0.21938775510204078
31448,1.1,0.20408163265306123
31449,1.12,0.23214285714285715
31450,1.08,0.18877551020408162
31451,1.12,0.14540816326530612
31452,1.15,0.21683673469387757
31453,1.13,0.23214285714285712
31454,1.13,0.21173469387755103
31455,1.12,0.23214285714285712
31456,1.17,0.22193877551020408
31457,1.1,0.2551020408163265
31458,1.11,0.20408163265306123
31459,1.1,0.20408163265306123
31460,1.55,0.39285714285714285
31461,1.23,0.2040816326530612
31462,0.98,0.23979591836734696
31463,1.11,0.1377551020408163
31464,1.02,0.35459183673469385
31465,1.06,0.2066326530612245
31466,1.03,0.44897959183673475
31467,0.89,0.14540816326530612
31468,0.94,0.15306122448979592
31469,0.87,0.17346938775510207
31470,0.98,0.1403061224489796
31471,0.96,0.14795918367346939
31472,0.93,0.13775510204081634
31473,0.94,0.18112244897959187
31474,0.96,0.14540816326530615
31475,0.94,0.15816326530612246
31476,0.96,0.16071428571428573
31477,0.93,0.15816326530612246
31478,0.94,0.17346938775510207
31479,0.98,0.2040816326530612
31480,1.03,0.17857142857142858
31481,0.92,0.15051020408163265
31482,0.93,0.163265306122449
31483,0.78,0.25000000000000006
31484,0.92,0.13265306122448978
31485,0.94,0.16836734693877553
31486,0.99,0.1479591836734694
31487,0.93,0.17602040816326534
31488,0.96,0.1760204081632653
31489,1.04,0.15816326530612243
31490,0.93,0.19642857142857145
31491,0.99,0.18622448979591838
31492,0.99,0.17091836734693877
31493,1.07,0.16581632653061223
31494,1.04,0.18877551020408162
31495,1.02,0.17346938775510204
31496,1,0.2040816326530612
31497,1.07,0.1913265306122449
31498,1.08,0.15561224489795916
31499,1.14,0.16581632653061226
31500,1.07,0.1913265306122449
31501,1.06,0.20408163265306123
31502,1.06,0.16581632653061223
31503,1.18,0.17346938775510207
31504,1.14,0.18877551020408168
31505,1.26,0.4566326530612245
31506,1.24,0.20153061224489793
31507,1.21,0.20918367346938774
31508,1.17,0.17346938775510207
31509,1.27,0.1989795918367347
31510,1.16,0.22193877551020405
31511,1.37,0.31632653061224497
31512,1.42,0.3545918367346939
31513,1.35,0.37500000000000006
31514,1.31,0.18877551020408162
31515,1.21,0.19387755102040813
31516,1.12,0.24489795918367346
31517,1.09,0.2525510204081633
31518,1.12,0.27040816326530615
31519,1.12,0.32908163265306123
31520,1.08,0.23469387755102042
31521,1.05,0.3545918367346939
31522,1.11,0.22193877551020405
31523,1.12,0.3163265306122449
31524,1.11,0.27040816326530615
31525,1.19,0.18367346938775508
31526,1.14,0.30612244897959184
41001,0.8,0.09948979591836735
41002,0.78,0.11479591836734696
41003,0.75,0.09948979591836735
41004,0.77,0.10459183673469388
41005,0.81,0.13775510204081634
41006,0.78,0.10969387755102042
41007,0.82,0.14285714285714285
41008,0.81,0.10969387755102042
41009,0.81,0.1760204081632653
41010,0.71,0.1173469387755102
41011,0.71,0.10714285714285712
41012,0.73,0.10714285714285712
41013,0.75,0.11224489795918369
41014,0.64,0.15561224489795922
41015,0.69,0.13520408163265307
41016,0.66,0.12244897959183673
41017,0.75,0.1173469387755102
41018,0.71,0.11479591836734693
41019,0.74,0.10714285714285715
41020,0.75,0.16326530612244897
41021,0.77,0.13520408163265307
41022,0.75,0.125
41023,0.84,0.11734693877551022
41024,0.79,0.125
41025,0.8,0.12755102040816327
41026,0.74,0.12244897959183673
41027,0.8,0.1403061224489796
41028,0.75,0.10969387755102039
41029,0.77,0.11989795918367346
41030,0.79,0.10459183673469388
41031,0.73,0.10204081632653059
41032,0.76,0.10714285714285715
41033,0.74,0.09693877551020405
41034,0.76,0.10459183673469388
41035,0.77,0.1326530612244898
41036,0.74,0.11989795918367346
41037,0.72,0.1326530612244898
41038,0.72,0.10714285714285712
41040,0.71,0.11224489795918366
41041,0.7,0.09693877551020408
41042,0.71,0.12244897959183673
41043,0.71,0.12755102040816327
41044,0.74,0.1173469387755102
41045,0.73,0.1173469387755102
41046,0.71,0.09948979591836735
41047,0.71,0.09183673469387756
41048,0.77,0.11989795918367346
41049,0.71,0.10714285714285712
41050,0.7,0.13775510204081634
41051,0.69,0.12755102040816327
41052,0.67,0.10969387755102042
41053,0.67,0.11224489795918369
41054,0.69,0.125
41055,0.69,0.11989795918367346
41056,0.89,0.17346938775510207
41057,0.93,0.17602040816326534
41058,0.92,0.14030612244897958
41059,0.84,0.14540816326530612
41060,0.86,0.14540816326530612
41061,0.91,0.13520408163265304
41062,0.99,0.1989795918367347
41063,0.84,0.14285714285714285
41064,0.95,0.19132653061224486
41065,0.83,0.12500000000000003
41066,0.87,0.1377551020408163
41067,0.81,0.12500000000000003
41068,0.86,0.15051020408163265
41069,0.77,0.10969387755102039
41070,0.85,0.12755102040816324
41071,0.84,0.14795918367346939
41072,0.86,0.17346938775510207
41073,0.84,0.16836734693877553
41074,0.84,0.1760204081632653
41075,0.84,0.09948979591836735
41076,0.86,0.163265306122449
41077,0.84,0.12500000000000003
41078,0.85,0.13265306122448978
41079,0.84,0.163265306122449
41080,0.82,0.11989795918367349
41082,0.83,0.16071428571428573
41083,0.89,0.1377551020408163
41084,0.83,0.12244897959183676
41085,0.81,0.1556122448979592
41086,0.82,0.12244897959183676
41087,0.85,0.14795918367346939
41088,0.84,0.19132653061224492
41089,0.82,0.10969387755102042
41090,0.83,0.14540816326530612
41091,0.83,0.12500000000000003
41092,0.88,0.16581632653061226
41093,0.8,0.12244897959183676
41094,0.8,0.15816326530612243
41095,0.82,0.15051020408163265
41096,0.73,0.15306122448979595
41097,0.81,0.15051020408163265
41099,0.71,0.16071428571428575
41100,0.63,0.1989795918367347
41101,0.77,0.1352040816326531
41102,0.8,0.13010204081632656
41103,0.79,0.27295918367346933
41105,0.89,0.18367346938775514
41106,0.85,0.15051020408163265
41107,0.9,0.1556122448979592
41108,0.82,0.11479591836734696
41109,0.92,0.17602040816326534
41110,0.85,0.1377551020408163
41111,0.86,0.1301020408163265
41112,0.78,0.12244897959183676
41113,0.81,0.13775510204081637
41114,0.89,0.211734693877551
41115,0.87,0.19642857142857145
41116,0.85,0.22704081632653064
41117,0.89,0.15051020408163265
41118,0.93,0.15051020408163265
41119,0.87,0.15051020408163265
41120,0.89,0.16071428571428573
41121,0.93,0.16071428571428573
41122,0.88,0.24489795918367346
41123,0.89,0.1709183673469388
41124,0.82,0.2219387755102041
41125,0.86,0.24744897959183673
41126,0.82,0.23724489795918366
41127,0.84,0.1836734693877551
41128,0.8,0.27806122448979587
41129,1.04,0.35714285714285715
41130,1.03,0.2602040816326531
41131,0.98,0.18877551020408162
41132,1,0.22448979591836737
41133,1.03,0.39030612244897955
41134,1.05,0.20408163265306123
41135,1.03,0.18877551020408162
41136,0.87,0.24489795918367346
41138,1.02,0.18877551020408162
41139,1.12,0.40051020408163274
41140,1.03,0.20153061224489796
41141,1,0.11479591836734696
41142,1.05,0.33418367346938777
41143,0.96,0.30357142857142855
41144,0.88,0.16836734693877553
41145,0.83,0.24744897959183673
41146,0.8,0.1530612244897959
41147,0.86,0.11734693877551022
41148,0.73,0.16071428571428575
41149,0.81,0.15051020408163263
41150,1.12,0.2066326530612245
41151,1.01,0.18112244897959184
41152,1.44,0.528061224489796
41153,1.12,0.28571428571428575
41154,1.03,0.28826530612244894
41155,1.08,0.16581632653061226
41156,1.14,0.20153061224489796
41157,1.08,0.1556122448979592
41158,1.12,0.22448979591836732
41159,0.91,0.15051020408163265
41160,0.85,0.19897959183673472
41161,0.94,0.125
41162,0.82,0.19642857142857142
41163,0.92,0.13775510204081634
41164,0.85,0.1377551020408163
41165,0.96,0.2653061224489796
41166,0.89,0.14285714285714285
41167,0.97,0.2602040816326531
41168,0.95,0.15561224489795922
41169,0.95,0.15561224489795922
41170,0.89,0.1377551020408163
51001,1.12,0.288265306122449
51002,0.96,0.25
51003,1.03,0.211734693877551
51004,1.05,0.298469387755102
51005,0.87,0.21428571428571427
51006,0.94,0.2678571428571428
51007,0.97,0.21428571428571427
51008,0.94,0.23469387755102042
51009,0.97,0.17857142857142858
51010,0.94,0.19387755102040813
51011,0.94,0.25000000000000006
51012,0.9,0.24234693877551022
51013,0.98,0.2857142857142857
51014,0.9,0.1785714285714286
51015,0.91,0.24999999999999997
51016,0.82,0.14285714285714285
51017,0.99,0.18877551020408162
51018,0.99,0.1760204081632653
51019,1.11,0.39540816326530615
51020,1.04,0.18622448979591838
51021,0.63,0.17346938775510207
51022,0.55,0.14540816326530615
51023,0.92,0.1964285714285714
51024,0.49,0.1326530612244898
51025,1.05,0.2678571428571428
51026,0.88,0.19642857142857145
51027,0.93,0.1709183673469388
51028,0.92,0.2372448979591837
51029,0.88,0.1224489795918367
51030,0.73,0.1479591836734694
51031,0.7,0.15561224489795922
51032,0.71,0.15561224489795922
51033,0.72,0.14540816326530615
51034,0.7,0.16071428571428575
51035,0.71,0.15306122448979595
51036,0.74,0.1479591836734694
51037,0.79,0.16326530612244897
51038,0.87,0.12755102040816324
51039,0.93,0.1479591836734694
51040,0.95,0.14795918367346939
51041,0.85,0.14030612244897958
51042,0.75,0.1403061224489796
51043,0.78,0.125
51044,0.98,0.17857142857142858
51045,0.97,0.16326530612244897
51046,0.93,0.25510204081632654
51047,0.97,0.12244897959183673
51048,1.05,0.18622448979591838
51049,1.1,0.22704081632653061
51050,1.08,0.163265306122449
51051,1.1,0.16071428571428573
51052,1.1,0.22959183673469385
51053,1.11,0.20408163265306123
51054,1.12,0.19642857142857145
51056,0.95,0.14540816326530612
51057,1.03,0.15051020408163263
51058,1.07,0.18622448979591838
51059,1.07,0.18622448979591838
51060,1.09,0.15816326530612246
51061,1.07,0.17346938775510204
51062,1.04,0.1836734693877551
51063,0.97,0.14540816326530615
51065,1.1,0.16581632653061226
51066,1.11,0.19897959183673472
51067,1.09,0.19387755102040818
51068,1.09,0.15306122448979592
51070,0.91,0.1301020408163265
51071,0.9,0.16581632653061226
51072,0.9,0.12499999999999997
51073,0.92,0.11479591836734693
51074,0.89,0.1709183673469388
51075,0.86,0.14795918367346939
51076,0.9,0.1785714285714286
51077,0.9,0.163265306122449
51078,0.92,0.1301020408163265
51079,0.91,0.18112244897959187
51080,0.9,0.15816326530612246
51081,0.88,0.12755102040816324
51082,0.87,0.14795918367346939
51083,0.9,0.16071428571428573
51084,0.91,0.1224489795918367
51085,0.97,0.15306122448979595
51086,0.97,0.12755102040816327
51088,0.84,0.1607142857142857
51089,0.86,0.12500000000000003
51090,0.99,0.15561224489795922
51091,0.83,0.14795918367346936
51092,0.84,0.15306122448979592
51093,0.85,0.11989795918367349
51094,0.84,0.13520408163265307
51095,0.91,0.12755102040816327
51096,0.77,0.13520408163265307
51097,0.95,0.13775510204081634
51098,0.95,0.1785714285714286
51099,0.87,0.16836734693877553
51100,0.93,0.19132653061224492
51101,0.92,0.16581632653061226
51102,0.94,0.16581632653061226
51103,0.95,0.14285714285714285
51104,0.95,0.163265306122449
51105,0.89,0.1836734693877551
51107,0.9,0.2066326530612245
51108,0.89,0.14795918367346939
51109,0.97,0.13775510204081634
51110,1.1,0.1913265306122449
51112,1.11,0.18112244897959184
51113,1.03,0.14540816326530615
51114,1.11,0.17346938775510207
51115,1.08,0.18112244897959184
51116,1.11,0.18877551020408162
51117,1.08,0.2270408163265306
51118,1.05,0.20918367346938777
51119,0.97,0.16326530612244902
51121,1.06,0.1836734693877551
51122,0.98,0.15051020408163268
