SA2_code,y.brain.male,sd.brain.male,y.brain.female,sd.brain.female,y.brain.persons,sd.brain.persons
11338,0.92,0.163265306122449,0.91,0.12755102040816324,0.98,0.18622448979591832
11339,0.81,0.14540816326530612,0.78,0.13010204081632656,0.75,0.11479591836734693
11340,0.82,0.16836734693877553,0.8,0.13265306122448983,0.8,0.1607142857142857
11341,0.77,0.14285714285714288,0.75,0.09948979591836735,0.65,0.10714285714285714
11343,0.83,0.1377551020408163,0.82,0.09693877551020408,0.83,0.13265306122448978
11344,0.85,0.24489795918367346,0.76,0.15816326530612243,0.8,0.17857142857142858
11345,0.82,0.13010204081632656,0.88,0.11224489795918369,0.83,0.12244897959183676
11346,0.82,0.1836734693877551,0.78,0.1403061224489796,0.74,0.16326530612244902
11347,0.79,0.16326530612244897,0.83,0.14540816326530612,0.82,0.1683673469387755
11348,0.85,0.1556122448979592,0.79,0.11479591836734696,0.72,0.10714285714285712
11349,0.93,0.1173469387755102,0.89,0.11479591836734693,0.92,0.1479591836734694
11350,1.03,0.2372448979591837,0.92,0.20663265306122447,0.98,0.211734693877551
11351,1.01,0.1403061224489796,0.89,0.14285714285714285,1.01,0.15561224489795922
11352,0.88,0.1377551020408163,0.78,0.10969387755102042,0.75,0.11479591836734693
11353,1.03,0.16071428571428575,0.93,0.11989795918367346,1.01,0.1479591836734694
11354,1.06,0.14030612244897964,0.9,0.11224489795918366,0.93,0.13520408163265307
11355,0.98,0.16326530612244902,0.89,0.1173469387755102,0.92,0.16071428571428573
11356,0.98,0.16071428571428575,0.92,0.12244897959183673,0.96,0.15306122448979595
11357,0.95,0.14285714285714288,0.87,0.10714285714285715,0.86,0.12500000000000003
11358,1.18,0.20663265306122447,0.93,0.15051020408163265,1.12,0.20153061224489796
11359,1.06,0.1607142857142857,0.87,0.11479591836734696,0.92,0.14795918367346939
11360,1.03,0.2040816326530612,0.97,0.14540816326530615,1.06,0.18877551020408162
11361,1,0.15306122448979595,0.91,0.11479591836734693,0.98,0.15561224489795922
11362,1,0.13775510204081634,0.9,0.10204081632653064,0.97,0.15816326530612249
11363,0.97,0.1658163265306123,0.89,0.13520408163265304,0.9,0.163265306122449
11364,1.03,0.13775510204081634,0.9,0.09948979591836737,0.92,0.125
11365,1.02,0.20153061224489796,0.8,0.11989795918367349,0.78,0.1326530612244898
11366,1.14,0.1709183673469388,0.9,0.12755102040816324,1.09,0.1683673469387755
11367,1,0.1658163265306123,0.91,0.12755102040816327,0.94,0.1479591836734694
11368,1.01,0.15051020408163268,0.96,0.10969387755102039,1.04,0.16326530612244897
11369,0.91,0.14285714285714285,0.98,0.13520408163265307,0.99,0.15306122448979595
11370,1.02,0.15306122448979595,0.95,0.11479591836734693,1.03,0.15561224489795916
11371,1.06,0.21683673469387757,0.98,0.16071428571428575,1.16,0.2653061224489796
11372,1.03,0.1989795918367347,0.99,0.15051020408163268,1.04,0.2142857142857143
11373,1.06,0.19387755102040816,0.94,0.13010204081632654,1.02,0.21683673469387757
11374,1.01,0.15051020408163268,0.96,0.1173469387755102,1.1,0.16326530612244897
11375,1,0.14285714285714288,0.89,0.10204081632653064,0.92,0.14030612244897958
11376,1.04,0.1607142857142857,0.91,0.11479591836734693,1.02,0.1403061224489796
11377,1.04,0.17346938775510204,0.93,0.12755102040816327,0.98,0.16326530612244897
11378,0.98,0.17857142857142858,0.9,0.13520408163265304,0.97,0.17602040816326534
11379,1,0.16326530612244902,0.91,0.13010204081632654,1.04,0.16326530612244897
11380,0.99,0.16581632653061223,0.89,0.12755102040816324,0.95,0.16326530612244902
11381,1.05,0.1760204081632653,0.91,0.13010204081632654,1.04,0.16581632653061223
11382,0.97,0.19387755102040813,0.86,0.14540816326530612,0.92,0.14540816326530612
11383,0.86,0.1556122448979592,0.84,0.12244897959183676,0.8,0.13520408163265307
11384,0.92,0.16581632653061226,0.86,0.13520408163265304,0.84,0.15816326530612246
11385,1.05,0.2576530612244897,0.91,0.1862244897959184,0.89,0.25
11386,0.9,0.14795918367346939,0.9,0.11989795918367346,0.91,0.1556122448979592
11387,1.04,0.22959183673469388,0.93,0.2270408163265306,1.11,0.30357142857142855
11388,1.03,0.16071428571428575,0.89,0.11989795918367346,0.99,0.1479591836734694
11389,1.09,0.23724489795918366,0.92,0.14030612244897958,1.19,0.2780612244897959
11390,0.86,0.11734693877551022,0.9,0.125,0.85,0.13265306122448978
11391,0.83,0.1275510204081633,0.88,0.12755102040816324,0.8,0.12500000000000003
11392,0.97,0.17346938775510207,0.89,0.11989795918367344,0.89,0.16071428571428573
11393,0.86,0.13520408163265304,0.89,0.11989795918367346,0.85,0.1377551020408163
11394,0.99,0.15051020408163268,0.89,0.10969387755102039,0.95,0.1479591836734694
11395,0.99,0.18112244897959184,0.94,0.14285714285714288,1.11,0.20153061224489796
11396,0.94,0.1556122448979592,0.82,0.10714285714285715,0.74,0.12755102040816327
11397,0.86,0.11479591836734696,0.88,0.09183673469387758,0.82,0.10714285714285715
11398,0.89,0.13520408163265304,0.91,0.12755102040816327,0.9,0.16071428571428573
11399,0.95,0.17346938775510207,0.91,0.14285714285714285,1.01,0.21173469387755103
11400,0.85,0.15306122448979592,0.89,0.14285714285714285,0.83,0.14795918367346939
11401,0.89,0.15306122448979592,0.93,0.15816326530612246,0.88,0.163265306122449
11402,0.79,0.13010204081632656,0.92,0.14540816326530612,0.81,0.13775510204081634
11403,0.92,0.14795918367346939,0.95,0.125,0.96,0.18112244897959184
11404,0.9,0.2142857142857143,0.97,0.1836734693877551,1.04,0.24489795918367344
11405,0.88,0.14795918367346939,0.9,0.12755102040816327,0.87,0.14285714285714285
11406,0.9,0.14795918367346939,0.92,0.125,0.95,0.1479591836734694
11407,0.97,0.15051020408163268,0.87,0.12244897959183676,0.96,0.14285714285714288
11408,0.93,0.13520408163265307,0.88,0.1224489795918367,0.89,0.14030612244897958
11409,1.01,0.1836734693877551,0.85,0.12500000000000003,0.92,0.14795918367346939
11410,1,0.1479591836734694,0.83,0.11989795918367349,0.87,0.12499999999999997
11411,0.98,0.15051020408163268,0.88,0.10459183673469391,0.96,0.14540816326530615
11412,0.78,0.10714285714285715,0.93,0.11989795918367346,0.81,0.1275510204081633
11413,0.98,0.18112244897959184,0.94,0.1709183673469388,0.92,0.15816326530612246
11414,0.98,0.16071428571428575,0.93,0.16071428571428573,1,0.1760204081632653
11415,1.02,0.24234693877551022,0.98,0.2831632653061224,0.94,0.22959183673469385
11416,1.04,0.20663265306122447,0.95,0.18877551020408168,1.03,0.1760204081632653
11417,1.01,0.2372448979591837,0.98,0.21683673469387754,1.05,0.22448979591836737
11418,1.09,0.25510204081632654,0.92,0.17602040816326534,1.1,0.2755102040816327
11419,0.93,0.1709183673469388,0.93,0.19387755102040813,0.95,0.163265306122449
11420,0.73,0.21173469387755103,0.85,0.27040816326530615,0.68,0.22448979591836737
11421,1.01,0.20918367346938777,0.81,0.18112244897959184,0.91,0.20408163265306123
11422,0.75,0.1989795918367347,0.85,0.23979591836734693,0.76,0.18622448979591838
11423,0.91,0.1785714285714286,0.83,0.17857142857142858,0.85,0.1709183673469388
11424,0.98,0.1887755102040816,0.89,0.14540816326530612,0.95,0.163265306122449
11425,0.91,0.14795918367346939,0.86,0.14540816326530612,0.85,0.1377551020408163
11426,1.03,0.22704081632653064,0.89,0.15051020408163265,1.02,0.22959183673469388
11427,0.99,0.17857142857142858,0.86,0.12755102040816324,0.94,0.16071428571428573
11428,0.93,0.1326530612244898,0.87,0.10969387755102042,0.88,0.12499999999999997
11429,1.03,0.20408163265306123,0.87,0.14795918367346939,0.96,0.19132653061224486
11430,0.91,0.1224489795918367,0.89,0.14285714285714285,0.89,0.1377551020408163
11431,1.09,0.2346938775510204,0.86,0.1607142857142857,1.01,0.22704081632653061
11432,0.97,0.18112244897959184,0.86,0.12755102040816324,0.94,0.18622448979591832
11433,1.04,0.18112244897959184,0.95,0.14285714285714288,1.01,0.1658163265306123
11434,1.06,0.2372448979591837,0.97,0.1709183673469388,1.1,0.28571428571428575
11435,1,0.17346938775510204,0.96,0.13520408163265307,1.06,0.17857142857142858
11436,1.04,0.2219387755102041,0.96,0.16326530612244902,1.02,0.19897959183673466
11437,0.94,0.14285714285714288,0.99,0.15561224489795922,0.97,0.14540816326530615
11438,0.92,0.1403061224489796,0.99,0.15561224489795922,1,0.15561224489795922
11440,0.94,0.11989795918367346,1.01,0.1479591836734694,0.99,0.15051020408163268
11441,0.96,0.15306122448979595,1.03,0.15816326530612243,1.03,0.16326530612244902
11442,0.85,0.16071428571428573,1.01,0.1913265306122449,0.9,0.16581632653061226
11443,0.99,0.17857142857142858,1.02,0.1836734693877551,1.08,0.2142857142857143
11444,0.99,0.1760204081632653,0.89,0.14540816326530612,0.94,0.163265306122449
11445,1.07,0.16581632653061223,0.93,0.13775510204081634,1.01,0.21173469387755103
11446,1.03,0.1403061224489796,0.93,0.09948979591836732,0.94,0.1403061224489796
11447,1.03,0.13775510204081634,0.91,0.11224489795918366,0.92,0.13520408163265304
11448,1.07,0.14030612244897958,0.94,0.10714285714285712,1.02,0.1760204081632653
11449,1.09,0.1989795918367347,0.95,0.13010204081632654,0.95,0.18622448979591832
11450,1.12,0.22704081632653064,0.95,0.1326530612244898,1.08,0.21938775510204084
11451,1.03,0.15306122448979595,0.95,0.10969387755102039,0.98,0.15816326530612249
11452,1.19,0.23979591836734693,0.96,0.14540816326530615,1.06,0.19642857142857142
11453,1,0.1760204081632653,0.98,0.1403061224489796,0.99,0.19387755102040813
11454,1.04,0.15816326530612243,0.96,0.10714285714285712,1.03,0.16071428571428575
11455,1,0.1760204081632653,0.96,0.15051020408163268,0.96,0.20918367346938774
11456,1.04,0.12244897959183676,0.96,0.08673469387755099,0.99,0.12244897959183673
11457,1.07,0.1836734693877551,1,0.15561224489795922,1.11,0.2142857142857143
11458,0.98,0.11989795918367346,0.94,0.09693877551020405,0.95,0.12755102040816327
11459,1.04,0.14540816326530615,0.96,0.11224489795918366,1.04,0.1530612244897959
11460,1.02,0.18877551020408162,0.96,0.1479591836734694,0.98,0.2040816326530612
11461,0.96,0.13775510204081634,0.98,0.15051020408163268,0.95,0.14540816326530615
11462,1.01,0.16581632653061223,1.01,0.13775510204081634,1.1,0.1913265306122449
11463,1.01,0.12244897959183673,0.96,0.09183673469387751,1,0.12755102040816327
11464,1.02,0.16326530612244897,0.99,0.1326530612244898,1.02,0.18112244897959184
11465,0.99,0.1836734693877551,0.95,0.13520408163265307,0.98,0.20663265306122447
11466,0.99,0.1785714285714286,0.98,0.15816326530612249,0.95,0.18112244897959187
11467,1.02,0.19387755102040816,0.93,0.1173469387755102,1,0.17091836734693883
11468,1.01,0.1326530612244898,0.94,0.11224489795918366,0.99,0.15051020408163268
11469,0.97,0.16836734693877553,0.94,0.13010204081632654,1.01,0.20918367346938774
11470,0.94,0.19132653061224486,0.95,0.12755102040816327,0.98,0.20918367346938774
11471,1.03,0.12500000000000003,0.93,0.09948979591836732,0.99,0.1326530612244898
11472,1.05,0.1530612244897959,0.84,0.09183673469387756,0.84,0.1301020408163265
11473,1.01,0.15306122448979595,0.86,0.10714285714285715,0.9,0.1377551020408163
11474,1.06,0.1479591836734694,0.87,0.11479591836734693,0.93,0.15051020408163268
11475,0.96,0.1964285714285714,0.87,0.13520408163265304,0.87,0.18112244897959187
11476,0.84,0.11734693877551022,0.86,0.09948979591836735,0.84,0.11734693877551022
11477,0.97,0.16071428571428573,0.85,0.09948979591836735,0.92,0.15306122448979592
11478,0.72,0.13010204081632654,0.83,0.11479591836734696,0.66,0.10204081632653061
11479,1.03,0.17091836734693877,0.87,0.11224489795918366,0.92,0.14540816326530612
11480,0.95,0.1326530612244898,0.9,0.11224489795918366,0.85,0.13265306122448978
11481,0.98,0.16326530612244902,0.86,0.10714285714285715,0.83,0.16581632653061226
11482,0.94,0.12755102040816327,0.89,0.08928571428571432,0.83,0.10714285714285715
11483,1.02,0.15051020408163268,0.88,0.11479591836734696,0.93,0.1964285714285714
11484,0.93,0.12755102040816327,0.89,0.10204081632653064,0.84,0.1377551020408163
11485,0.99,0.15816326530612243,0.85,0.09948979591836735,0.88,0.16836734693877553
11486,0.97,0.17602040816326534,0.91,0.12244897959183673,0.89,0.17602040816326534
11487,0.96,0.1964285714285714,0.91,0.1377551020408163,0.9,0.19132653061224492
11488,0.99,0.17346938775510204,0.83,0.09693877551020408,0.84,0.11224489795918369
11489,0.89,0.16581632653061226,0.87,0.10714285714285715,0.92,0.14285714285714285
11490,0.87,0.18112244897959187,0.84,0.10969387755102042,0.86,0.15306122448979592
11491,0.95,0.16071428571428573,0.84,0.09183673469387758,0.89,0.14540816326530612
11492,0.91,0.12755102040816327,0.87,0.09438775510204085,0.87,0.12755102040816324
11493,0.87,0.15306122448979592,0.8,0.10459183673469388,0.8,0.10969387755102042
11494,0.87,0.1709183673469388,0.82,0.10969387755102042,0.84,0.15051020408163263
11495,0.93,0.1479591836734694,0.87,0.12755102040816324,0.88,0.14030612244897958
11496,0.87,0.11989795918367344,0.9,0.09948979591836737,0.87,0.11734693877551017
11497,0.93,0.13010204081632654,0.88,0.10714285714285718,0.93,0.12755102040816327
11498,1.05,0.20153061224489796,0.81,0.14285714285714288,0.88,0.16836734693877553
11499,1.08,0.2551020408163265,0.81,0.16326530612244897,0.8,0.19387755102040816
11500,0.97,0.1326530612244898,0.85,0.10204081632653061,0.87,0.10714285714285718
11501,1.01,0.17091836734693877,0.87,0.11989795918367344,0.92,0.13520408163265304
11502,1,0.15816326530612249,0.86,0.11989795918367349,0.93,0.1377551020408163
11503,0.96,0.19132653061224486,0.81,0.1377551020408163,0.83,0.15051020408163265
11504,1,0.17857142857142858,0.99,0.1326530612244898,0.99,0.18112244897959187
11505,0.99,0.14285714285714288,0.96,0.09693877551020405,0.95,0.1403061224489796
11506,1.01,0.1403061224489796,0.98,0.11479591836734693,1,0.16071428571428575
11507,1,0.15306122448979595,1,0.125,1.01,0.14285714285714288
11508,0.96,0.19132653061224486,0.98,0.15051020408163268,0.97,0.15051020408163265
11509,1.06,0.1556122448979592,1.01,0.1173469387755102,1.1,0.1836734693877551
11510,1.11,0.14285714285714285,0.97,0.10204081632653059,1.03,0.1479591836734694
11511,1.03,0.15816326530612249,0.96,0.14285714285714288,0.96,0.16071428571428575
11512,1.01,0.17091836734693877,0.98,0.12755102040816327,0.98,0.16071428571428575
11513,1.06,0.14285714285714288,0.95,0.125,0.96,0.13775510204081634
11514,1.05,0.19642857142857142,1,0.15051020408163268,1.1,0.21683673469387751
11515,1,0.1683673469387755,0.93,0.10969387755102039,0.94,0.16581632653061226
11516,1.11,0.2066326530612245,0.95,0.125,1.02,0.20153061224489796
11517,1.14,0.15816326530612246,0.98,0.125,1.08,0.18877551020408162
11518,1.04,0.1607142857142857,0.95,0.10969387755102039,1.05,0.17346938775510204
11519,0.99,0.14285714285714288,0.93,0.10204081632653059,0.92,0.12244897959183673
11520,1.1,0.17857142857142858,0.99,0.1173469387755102,1.08,0.19642857142857142
11521,1.01,0.17857142857142858,0.93,0.12244897959183673,0.96,0.18367346938775508
11522,0.97,0.1658163265306123,0.99,0.15051020408163268,1,0.17346938775510207
11523,1.03,0.1352040816326531,0.92,0.11224489795918366,0.95,0.13775510204081634
11524,0.98,0.13775510204081634,0.96,0.12755102040816327,0.96,0.1326530612244898
11525,1,0.14285714285714288,0.99,0.1173469387755102,1,0.13775510204081634
11526,0.96,0.1403061224489796,1.02,0.13010204081632654,1.02,0.15561224489795922
11527,0.94,0.19897959183673466,0.91,0.16071428571428573,0.94,0.17602040816326534
11528,0.88,0.14540816326530612,0.94,0.15306122448979592,0.85,0.15051020408163265
11529,0.88,0.15306122448979592,0.82,0.12244897959183676,0.75,0.11989795918367346
11530,0.81,0.17091836734693877,0.87,0.1377551020408163,0.77,0.13010204081632656
11531,0.92,0.16071428571428573,0.86,0.1224489795918367,0.83,0.1301020408163265
11532,0.79,0.1275510204081633,0.91,0.16071428571428573,0.75,0.125
11533,0.88,0.18112244897959187,0.91,0.15306122448979592,0.86,0.17346938775510207
11534,0.99,0.27806122448979587,1.01,0.25000000000000006,1.16,0.29336734693877553
11535,0.96,0.14540816326530615,0.91,0.12755102040816327,0.93,0.14285714285714288
11536,0.94,0.16836734693877553,0.85,0.16581632653061226,0.86,0.14795918367346939
11537,0.88,0.15051020408163265,0.9,0.1301020408163265,0.83,0.15051020408163265
11538,0.86,0.13265306122448978,0.86,0.11989795918367344,0.76,0.1173469387755102
21001,0.98,0.15306122448979595,1.04,0.13775510204081634,1.03,0.17857142857142858
21002,0.99,0.16836734693877556,1.03,0.1479591836734694,1.01,0.17857142857142858
21003,1.07,0.20918367346938777,1.01,0.14285714285714288,1.02,0.15816326530612243
21004,1.08,0.1913265306122449,1.05,0.14285714285714288,1.11,0.21428571428571425
21005,1.05,0.17857142857142858,1.03,0.1683673469387755,1.11,0.2270408163265306
21006,1.09,0.20918367346938777,1.04,0.1607142857142857,1.12,0.21938775510204084
21007,1.06,0.17857142857142858,1.05,0.14285714285714288,1.09,0.20408163265306123
21008,1,0.22448979591836737,1.04,0.15051020408163268,1.06,0.24489795918367346
21009,0.89,0.12755102040816324,1.05,0.10969387755102042,0.92,0.1326530612244898
21010,0.96,0.13010204081632654,1.03,0.10714285714285715,0.99,0.15306122448979595
21011,0.83,0.14795918367346939,1.04,0.1275510204081633,0.87,0.12500000000000003
21012,0.97,0.15306122448979595,1.05,0.13265306122448983,0.99,0.14540816326530615
21013,0.97,0.15561224489795922,1.02,0.1326530612244898,1.01,0.18622448979591838
21014,0.99,0.18112244897959182,1.02,0.12244897959183673,1.04,0.17091836734693877
21015,1.05,0.1683673469387755,1.02,0.1479591836734694,1.02,0.18622448979591838
21016,1.26,0.3443877551020407,0.99,0.2346938775510204,1.05,0.2908163265306123
21017,1.02,0.17346938775510204,1.01,0.12755102040816327,1.02,0.17091836734693877
21018,1.11,0.1913265306122449,1.05,0.15051020408163263,1.16,0.18367346938775514
21019,1.28,0.2193877551020408,1.03,0.15816326530612243,1.27,0.22448979591836735
21020,1.11,0.17346938775510204,1.04,0.15306122448979595,1.11,0.17346938775510204
21021,1.14,0.20918367346938774,1.04,0.14795918367346936,1.14,0.20153061224489793
21022,1.26,0.2448979591836735,1.09,0.17346938775510204,1.33,0.22704081632653061
21023,1.12,0.1989795918367347,1.05,0.15561224489795916,1.16,0.2091836734693877
21024,1.09,0.2270408163265306,1.01,0.1403061224489796,1,0.1760204081632653
21025,1.14,0.2066326530612245,1.05,0.15561224489795916,1.17,0.22448979591836732
21026,1.06,0.15561224489795916,1.06,0.13010204081632656,1.12,0.1556122448979592
21027,0.93,0.25255102040816324,1.08,0.25510204081632654,1.08,0.2755102040816327
21028,0.95,0.125,1.04,0.10204081632653061,1.03,0.1760204081632653
21029,0.96,0.17602040816326534,1.02,0.125,1,0.16071428571428575
21030,0.89,0.16071428571428573,1.05,0.12500000000000003,0.94,0.15561224489795922
21031,0.89,0.16836734693877553,1.04,0.13265306122448983,0.97,0.16581632653061223
21032,1.05,0.14795918367346939,1.03,0.10714285714285715,1.06,0.1454081632653061
21033,1.04,0.14540816326530615,1.02,0.10204081632653061,1.08,0.17346938775510204
21034,1.01,0.17346938775510204,1.11,0.16836734693877553,1.11,0.25
21035,0.99,0.1326530612244898,1.06,0.13010204081632656,1.03,0.16326530612244897
21036,1.01,0.15561224489795922,1.01,0.1403061224489796,1,0.14285714285714288
21037,1.04,0.1913265306122449,1.05,0.15816326530612243,1.08,0.19642857142857142
21038,1.01,0.18622448979591832,1.23,0.20153061224489793,1.31,0.23979591836734693
21039,1.05,0.18112244897959184,1.08,0.15816326530612243,1.14,0.1913265306122449
21040,1.07,0.1836734693877551,1.12,0.17346938775510207,1.19,0.22704081632653061
21041,1.05,0.15561224489795922,1.04,0.14285714285714288,1.06,0.15816326530612243
21042,1,0.20918367346938774,1.05,0.14285714285714288,1.01,0.18112244897959184
21043,0.88,0.1556122448979592,1.07,0.14285714285714285,0.93,0.16071428571428573
21044,1.11,0.22959183673469385,1.06,0.19642857142857142,1.12,0.21938775510204078
21045,1.02,0.17346938775510204,1,0.15051020408163268,0.94,0.15306122448979595
21046,1.04,0.2066326530612245,1.09,0.16581632653061223,1.16,0.2423469387755102
21047,1.01,0.17857142857142858,1.11,0.1760204081632653,1.07,0.21173469387755103
21048,1.09,0.20153061224489796,1.04,0.20408163265306123,1.1,0.23214285714285712
21049,1.02,0.20663265306122447,0.95,0.15561224489795922,0.9,0.18112244897959187
21050,1.1,0.17857142857142858,1.02,0.16581632653061223,1.04,0.15816326530612243
21051,1.06,0.2755102040816327,1.04,0.25000000000000006,1.08,0.23979591836734693
21052,1.08,0.22704081632653064,0.96,0.20153061224489793,0.91,0.17602040816326534
21053,0.95,0.1709183673469388,0.99,0.16581632653061223,0.93,0.13520408163265307
21054,0.93,0.15306122448979595,1.01,0.11479591836734693,0.93,0.14540816326530615
21055,0.99,0.1479591836734694,1.01,0.11224489795918366,0.98,0.15051020408163268
21056,0.96,0.16836734693877553,0.97,0.1479591836734694,0.95,0.19897959183673472
21057,1.01,0.15051020408163268,0.99,0.11479591836734693,1.02,0.16581632653061223
21058,1,0.15816326530612249,0.99,0.11479591836734693,0.95,0.16071428571428575
21059,0.92,0.18112244897959187,1,0.1658163265306123,0.92,0.3086734693877551
21060,0.93,0.1479591836734694,1.01,0.10459183673469388,0.97,0.13010204081632654
21061,0.97,0.19132653061224486,0.99,0.1479591836734694,0.96,0.19897959183673466
21062,0.97,0.17346938775510204,1,0.12244897959183673,0.99,0.1836734693877551
21063,1.02,0.2448979591836735,1,0.2806122448979592,1.02,0.2372448979591837
21064,0.97,0.13775510204081634,1,0.13775510204081634,0.96,0.16071428571428575
21065,0.9,0.1556122448979592,0.94,0.1326530612244898,0.88,0.163265306122449
21066,0.99,0.2372448979591837,1.01,0.20663265306122447,1.03,0.2066326530612245
21067,0.95,0.125,0.98,0.10714285714285712,0.94,0.12244897959183673
21068,0.97,0.19387755102040813,0.98,0.16071428571428575,0.94,0.23214285714285715
21069,1.05,0.1760204081632653,0.98,0.125,1.01,0.16581632653061223
21070,0.97,0.14540816326530615,0.96,0.125,0.97,0.15306122448979595
21071,0.97,0.18622448979591832,0.99,0.17091836734693877,0.94,0.1964285714285714
21072,1.04,0.20153061224489796,0.97,0.11479591836734693,1.03,0.16326530612244897
21073,0.99,0.21428571428571427,0.95,0.16071428571428575,0.96,0.14795918367346939
21074,1,0.19132653061224486,0.96,0.12755102040816327,0.99,0.18112244897959184
21075,0.98,0.17346938775510204,0.96,0.1403061224489796,0.96,0.1658163265306123
21076,0.95,0.16071428571428573,0.94,0.12244897959183673,0.94,0.14540816326530615
21077,0.97,0.1326530612244898,0.96,0.10714285714285712,0.92,0.11989795918367346
21078,1,0.19642857142857142,0.96,0.12755102040816327,0.94,0.17346938775510207
21079,0.96,0.17346938775510207,0.99,0.13775510204081634,0.94,0.15306122448979595
21081,1.09,0.2576530612244897,1.02,0.2602040816326531,1.17,0.2346938775510204
21082,1.07,0.14795918367346936,0.98,0.10714285714285712,1.02,0.13010204081632654
21084,0.96,0.1964285714285714,0.93,0.1479591836734694,0.85,0.15816326530612246
21085,1.12,0.1989795918367347,0.97,0.1326530612244898,1.1,0.1913265306122449
21086,1.04,0.18622448979591838,1.01,0.18112244897959184,1.07,0.21173469387755103
21087,0.93,0.16071428571428573,0.93,0.15306122448979592,0.86,0.16071428571428573
21088,1.06,0.3698979591836734,0.98,0.29081632653061223,1.03,0.3469387755102041
21089,0.88,0.14540816326530612,0.96,0.14285714285714288,0.92,0.13010204081632654
21090,0.86,0.1301020408163265,0.97,0.12755102040816327,0.86,0.1377551020408163
21091,1.02,0.23214285714285715,0.91,0.23469387755102042,1,0.22704081632653061
21092,0.96,0.32142857142857145,0.94,0.26785714285714285,0.92,0.3112244897959184
21093,0.97,0.16071428571428575,0.92,0.13520408163265307,0.91,0.14795918367346939
21094,1,0.15051020408163268,0.93,0.10459183673469385,0.88,0.1377551020408163
21095,0.97,0.16836734693877556,0.91,0.12244897959183673,0.83,0.12244897959183676
21096,1.06,0.18112244897959184,0.88,0.1377551020408163,0.87,0.16836734693877553
21097,1.03,0.19642857142857142,0.89,0.14030612244897958,0.86,0.1377551020408163
21098,1.01,0.19387755102040816,0.92,0.13010204081632654,0.89,0.1709183673469388
21099,1.01,0.17091836734693877,0.97,0.12244897959183673,0.98,0.17346938775510204
21100,1.02,0.1403061224489796,0.98,0.12244897959183673,0.97,0.15816326530612249
21101,1.05,0.1530612244897959,0.98,0.13010204081632654,1,0.13010204081632654
21102,1.02,0.16581632653061223,0.93,0.1173469387755102,0.85,0.12755102040816324
21103,1.06,0.1913265306122449,0.97,0.1556122448979592,1,0.18877551020408162
21104,1,0.20153061224489796,0.96,0.14540816326530615,0.91,0.16581632653061226
21105,0.94,0.16071428571428575,1.06,0.1403061224489796,0.96,0.15051020408163268
21106,0.94,0.15306122448979592,1.06,0.13775510204081637,0.98,0.15816326530612249
21107,0.92,0.14540816326530612,1.04,0.11224489795918369,0.94,0.1403061224489796
21108,0.9,0.11479591836734693,1.03,0.10969387755102042,0.92,0.10969387755102039
21109,0.92,0.15816326530612246,1.02,0.125,0.88,0.14285714285714285
21110,0.9,0.14795918367346939,1.02,0.1607142857142857,0.9,0.16071428571428573
21111,0.92,0.1403061224489796,1.02,0.13520408163265307,0.95,0.15816326530612249
21112,0.92,0.1479591836734694,1.03,0.11989795918367349,0.93,0.17602040816326534
21113,0.97,0.1709183673469388,1.04,0.13010204081632656,1,0.1479591836734694
21114,0.86,0.13520408163265304,1.05,0.1275510204081633,0.89,0.12755102040816324
21115,0.92,0.18112244897959187,1.01,0.13775510204081634,0.9,0.12755102040816324
21116,0.97,0.20918367346938774,1.08,0.16071428571428573,1.08,0.22959183673469385
21117,0.93,0.1556122448979592,1.04,0.12500000000000003,0.96,0.15051020408163268
21118,0.92,0.18877551020408168,1.01,0.15306122448979595,0.91,0.15816326530612246
21119,0.94,0.12244897959183673,1.02,0.11479591836734696,0.96,0.15051020408163268
21120,0.95,0.2040816326530612,1.03,0.16581632653061223,0.94,0.19387755102040813
21121,0.99,0.19387755102040813,1.03,0.16581632653061223,0.93,0.1785714285714286
21122,0.89,0.15051020408163265,0.99,0.1326530612244898,0.82,0.14540816326530615
21123,0.88,0.12499999999999997,1.03,0.125,0.87,0.12499999999999997
21124,0.9,0.15816326530612246,1.04,0.1275510204081633,0.9,0.1377551020408163
21125,0.84,0.14030612244897958,0.98,0.14540816326530615,0.86,0.17346938775510207
21126,0.89,0.1224489795918367,0.99,0.13010204081632654,0.86,0.16071428571428573
21128,0.86,0.1301020408163265,0.98,0.1326530612244898,0.8,0.13775510204081637
21129,0.97,0.1760204081632653,0.95,0.1326530612244898,0.96,0.20663265306122447
21130,0.98,0.1785714285714286,1.02,0.1836734693877551,0.94,0.1964285714285714
21131,0.91,0.1556122448979592,1.03,0.14540816326530615,0.91,0.1709183673469388
21132,0.91,0.19387755102040818,1,0.15816326530612249,0.89,0.1989795918367347
21133,0.88,0.14540816326530612,0.99,0.125,0.93,0.16071428571428575
21134,0.93,0.13520408163265307,0.97,0.1173469387755102,0.99,0.17857142857142855
21135,0.92,0.15306122448979592,0.97,0.1326530612244898,0.95,0.15051020408163268
21136,0.91,0.13010204081632654,0.96,0.11224489795918366,0.94,0.13775510204081634
21137,0.84,0.13265306122448978,0.98,0.12244897959183673,0.87,0.13265306122448978
21138,0.99,0.15561224489795922,0.98,0.11479591836734693,1.02,0.1479591836734694
21139,1,0.1607142857142857,1.01,0.13520408163265307,1.04,0.18877551020408162
21140,0.87,0.1377551020408163,1.06,0.14285714285714285,0.91,0.14540816326530612
