SA2_code,y.ovarian.female,sd.ovarian.female
21360,1.02,0.1403061224489796
21361,0.98,0.1403061224489796
21362,0.94,0.15816326530612249
21363,0.97,0.1326530612244898
21364,0.95,0.13520408163265307
21365,0.97,0.13775510204081634
21366,1.01,0.17346938775510204
21367,1.02,0.1403061224489796
21368,1.03,0.15561224489795916
21369,1,0.19642857142857142
21370,1.06,0.1530612244897959
21371,1.04,0.18112244897959184
21372,1.04,0.1683673469387755
21373,1.04,0.15051020408163268
21374,1.02,0.12755102040816327
21375,1.07,0.1760204081632653
21376,1,0.15561224489795922
21377,0.95,0.1887755102040816
21378,0.98,0.13520408163265307
21379,1.08,0.19642857142857142
21380,0.96,0.1479591836734694
21381,0.95,0.15051020408163265
21382,1.02,0.15051020408163268
21383,0.93,0.17602040816326534
21384,0.86,0.1275510204081633
21385,0.99,0.13010204081632654
21386,1.01,0.20408163265306123
21387,1.06,0.15051020408163265
21388,0.99,0.19897959183673466
21389,1.04,0.1530612244897959
21390,1.01,0.15051020408163268
21391,1.06,0.1683673469387755
21392,1.08,0.15051020408163265
21393,1.01,0.1403061224489796
21394,1.1,0.19642857142857145
21395,1.01,0.16581632653061223
21396,1.01,0.211734693877551
21397,1.04,0.16581632653061223
21398,1.02,0.10714285714285715
21399,1.01,0.19387755102040816
21400,1.03,0.15306122448979595
21401,1,0.14540816326530615
21402,0.81,0.17346938775510204
21403,0.98,0.1964285714285714
21404,1.01,0.2219387755102041
21405,1,0.13520408163265307
21406,1.07,0.1530612244897959
21407,1.07,0.16326530612244897
21408,1.03,0.1607142857142857
21409,1.03,0.15816326530612243
21410,1.03,0.14540816326530615
21411,1.04,0.18622448979591838
21412,1.02,0.13010204081632656
21413,1.07,0.13010204081632656
21414,1.03,0.20153061224489796
21415,1.09,0.22448979591836732
21416,1.06,0.16581632653061223
21417,1.12,0.20663265306122447
21418,1.04,0.1530612244897959
21419,1.05,0.1530612244897959
21420,1.03,0.1479591836734694
21421,1.05,0.2295918367346939
21422,1.06,0.24744897959183673
21423,1.07,0.16071428571428573
21424,0.96,0.20153061224489793
21425,1.2,0.26785714285714285
21426,1.03,0.1479591836734694
21427,1.04,0.14285714285714285
21428,1.05,0.1683673469387755
21429,1.05,0.1556122448979592
21430,1.05,0.15816326530612243
21431,1,0.19387755102040816
21432,1,0.16326530612244897
21433,0.99,0.1836734693877551
31001,1.09,0.15816326530612243
31002,0.94,0.12244897959183673
31003,1.01,0.15816326530612249
31004,0.96,0.1326530612244898
31005,1.03,0.27040816326530615
31006,1.05,0.17857142857142858
31007,1.01,0.16071428571428575
31008,1.09,0.17346938775510204
31009,0.97,0.1326530612244898
31010,0.91,0.19387755102040818
31011,0.94,0.125
31012,0.95,0.15816326530612249
31013,0.93,0.163265306122449
31014,0.93,0.18112244897959187
31015,0.9,0.163265306122449
31016,0.98,0.15051020408163268
31017,0.92,0.17346938775510207
31018,0.94,0.13520408163265307
31019,0.94,0.1709183673469388
31020,0.93,0.14795918367346939
31021,0.92,0.125
31022,0.99,0.125
31023,0.94,0.13775510204081634
31024,1.01,0.17346938775510204
31025,0.99,0.1479591836734694
31026,0.97,0.14285714285714288
31027,0.95,0.13010204081632654
31028,0.96,0.13775510204081634
31029,0.95,0.14540816326530615
31030,0.97,0.15051020408163268
31031,0.96,0.13775510204081634
31032,0.98,0.15306122448979595
31033,0.97,0.1403061224489796
31034,0.97,0.14285714285714288
31035,1.04,0.15051020408163263
31036,0.99,0.15306122448979595
31037,0.99,0.20153061224489793
31038,1.01,0.17091836734693877
31039,1.01,0.16581632653061223
31040,0.94,0.1326530612244898
31041,0.91,0.1301020408163265
31042,0.96,0.13010204081632654
31043,0.96,0.163265306122449
31044,0.99,0.14540816326530615
31045,1.01,0.14285714285714288
31046,1.02,0.17091836734693877
31047,0.94,0.13775510204081634
31048,0.93,0.1556122448979592
31049,0.97,0.12755102040816327
31050,0.95,0.15306122448979595
31051,0.92,0.12755102040816327
31052,1,0.13520408163265307
31053,0.98,0.14540816326530615
31054,0.97,0.1479591836734694
31055,0.98,0.13775510204081634
31056,0.97,0.15816326530612249
31057,0.92,0.13520408163265304
31058,0.99,0.12244897959183673
31059,0.94,0.15306122448979592
31060,0.96,0.11989795918367346
31061,0.98,0.15561224489795922
31062,0.92,0.1556122448979592
31063,0.94,0.12755102040816327
31064,0.95,0.11479591836734693
31065,0.92,0.13265306122448978
31066,0.91,0.12755102040816324
31067,0.99,0.14540816326530615
31068,1.01,0.1403061224489796
31069,1.01,0.1836734693877551
31070,0.98,0.125
31071,0.96,0.125
31072,0.94,0.13520408163265307
31073,0.94,0.1173469387755102
31074,0.98,0.13010204081632654
31075,0.98,0.14540816326530615
31076,1,0.11989795918367346
31077,1.01,0.16071428571428575
31078,0.99,0.16326530612244902
31079,1.01,0.13010204081632654
31080,0.93,0.14540816326530612
31081,1.04,0.23214285714285715
31082,1.02,0.1913265306122449
31083,0.98,0.18877551020408162
31084,1.05,0.20408163265306123
31085,1.03,0.19642857142857142
31086,0.93,0.14030612244897958
31087,1.01,0.1479591836734694
31088,0.91,0.17346938775510207
31089,0.97,0.20663265306122447
31090,0.94,0.16581632653061226
31091,0.98,0.16071428571428575
31092,0.93,0.18367346938775514
31093,0.93,0.16071428571428575
31094,0.92,0.163265306122449
31095,0.96,0.15306122448979595
31096,0.93,0.201530612244898
31097,1,0.20918367346938777
31098,1.02,0.15816326530612249
31099,0.99,0.17091836734693877
31100,0.99,0.1403061224489796
31101,1.01,0.1607142857142857
31103,1,0.11989795918367346
31104,0.98,0.15561224489795922
31105,0.96,0.1658163265306123
31106,0.97,0.1709183673469388
31107,0.92,0.1556122448979592
31108,0.99,0.2142857142857143
31109,0.96,0.19897959183673466
31110,0.95,0.16071428571428573
31111,0.94,0.15051020408163265
31112,0.89,0.1556122448979592
31113,0.99,0.18112244897959187
31114,1,0.20153061224489793
31115,0.96,0.15306122448979595
31116,0.95,0.16071428571428573
31117,0.97,0.1326530612244898
31118,0.96,0.15816326530612246
31119,0.94,0.13775510204081634
31120,0.98,0.15306122448979595
31121,0.98,0.15816326530612249
31122,0.96,0.14285714285714285
31123,0.96,0.1479591836734694
31124,0.99,0.21683673469387754
31125,1,0.17091836734693877
31126,0.96,0.13520408163265307
31127,0.93,0.15816326530612249
31128,0.96,0.14285714285714288
31129,1.03,0.1836734693877551
31130,0.95,0.15306122448979592
31131,0.97,0.14285714285714288
31132,1.01,0.15306122448979595
31133,0.98,0.18622448979591838
31134,0.97,0.15051020408163268
31135,0.95,0.1785714285714286
31136,0.96,0.14285714285714288
31137,1.02,0.17346938775510204
31138,0.99,0.1709183673469388
31139,1,0.17857142857142858
31140,0.99,0.1479591836734694
31141,1,0.14540816326530615
31142,1.04,0.18622448979591838
31143,1.02,0.19642857142857142
31144,0.95,0.211734693877551
31145,1.03,0.18877551020408162
31146,0.96,0.15816326530612249
31147,0.92,0.163265306122449
31148,0.94,0.14030612244897958
31149,1,0.11989795918367346
31151,1.01,0.1989795918367347
31152,1.02,0.18622448979591838
31153,0.94,0.14030612244897958
31154,0.96,0.1173469387755102
31155,0.95,0.13775510204081634
31156,1.06,0.1607142857142857
31157,0.97,0.14540816326530615
31158,0.98,0.18622448979591832
31159,0.98,0.23214285714285715
31160,1.01,0.1683673469387755
31161,0.97,0.1760204081632653
31163,1.01,0.21683673469387754
31164,0.97,0.2040816326530612
31165,0.98,0.15051020408163268
31166,1.06,0.18877551020408162
31167,1.01,0.1479591836734694
31168,1,0.15051020408163268
31169,0.99,0.1403061224489796
31170,1.04,0.1683673469387755
31171,1,0.16071428571428575
31172,1.02,0.125
31173,0.87,0.18877551020408168
31174,0.96,0.1173469387755102
31175,0.97,0.16071428571428575
31176,1.11,0.28316326530612246
31177,1.01,0.15051020408163268
31178,0.98,0.14540816326530615
31179,1,0.125
31180,1,0.15816326530612249
31181,1,0.1479591836734694
31182,1.02,0.15306122448979595
31183,1.03,0.1403061224489796
31184,0.99,0.1760204081632653
31185,0.96,0.16836734693877556
31186,1.01,0.11479591836734696
31187,0.92,0.24489795918367346
31188,0.95,0.163265306122449
31189,1.01,0.21683673469387757
31190,0.97,0.15561224489795922
31191,1,0.1403061224489796
31192,0.94,0.19387755102040818
31193,0.98,0.1760204081632653
31194,1,0.11224489795918366
31195,1.01,0.19897959183673466
31196,0.94,0.16581632653061226
31197,1.02,0.18877551020408162
31198,1.05,0.15816326530612243
31199,1.04,0.18112244897959184
31200,1,0.13775510204081634
31201,1.04,0.17346938775510204
31203,1,0.16071428571428575
31204,1.07,0.17857142857142858
31205,1,0.15051020408163268
31206,0.98,0.13520408163265307
31207,1,0.2372448979591837
31208,1.01,0.1760204081632653
31209,0.97,0.1658163265306123
31210,0.96,0.2193877551020408
31211,0.99,0.1658163265306123
31212,1.01,0.18877551020408162
31213,0.96,0.14285714285714288
31214,0.98,0.1403061224489796
31215,0.94,0.14795918367346939
31216,0.98,0.15051020408163268
31217,0.99,0.14540816326530615
31218,0.98,0.1479591836734694
31219,0.96,0.1326530612244898
31220,0.94,0.11224489795918366
31221,0.98,0.25510204081632654
31222,0.95,0.22704081632653061
31223,0.97,0.1887755102040816
31224,0.96,0.1326530612244898
31225,0.93,0.14285714285714285
31226,0.94,0.1556122448979592
31227,0.91,0.163265306122449
31228,0.94,0.14285714285714288
31229,0.92,0.15051020408163265
31230,1.03,0.22448979591836735
31231,0.95,0.18877551020408168
31232,0.92,0.14030612244897958
31233,0.88,0.14030612244897958
31234,0.89,0.1301020408163265
31235,1.02,0.13775510204081634
31236,1.08,0.18877551020408162
31237,1.02,0.17091836734693877
31238,1.02,0.1760204081632653
31239,1,0.18622448979591838
31240,1.02,0.18622448979591838
31241,0.98,0.12755102040816327
31242,0.95,0.11479591836734693
31243,0.95,0.13520408163265307
31244,0.97,0.14540816326530615
31245,0.94,0.1556122448979592
31246,1,0.14285714285714288
31247,1.07,0.21683673469387757
31248,1.02,0.1326530612244898
31249,1.02,0.1479591836734694
31250,1.01,0.1530612244897959
31251,0.98,0.17091836734693883
31252,1.02,0.125
31253,0.92,0.19132653061224486
31254,1.02,0.1683673469387755
31255,1.01,0.12755102040816327
31256,0.98,0.14285714285714288
31257,1,0.17857142857142858
31258,0.98,0.13520408163265307
31259,1.02,0.1683673469387755
31260,0.96,0.15306122448979592
31261,0.98,0.15051020408163268
31262,0.94,0.16071428571428573
31263,0.97,0.12755102040816327
31264,1,0.14540816326530615
31265,0.98,0.17346938775510204
31266,1,0.13775510204081634
31267,1.01,0.1836734693877551
31268,0.92,0.14030612244897958
31269,1.07,0.2474489795918367
31270,0.87,0.12755102040816324
31271,1.01,0.17346938775510204
31272,0.99,0.16326530612244902
31273,1,0.1479591836734694
31274,0.92,0.12755102040816324
31275,0.99,0.15051020408163268
31276,0.99,0.1479591836734694
31277,1,0.125
31278,0.98,0.13010204081632654
31280,1.03,0.1479591836734694
31281,0.99,0.16071428571428575
31282,1.02,0.13520408163265307
31283,1.07,0.18877551020408162
31284,1.02,0.1607142857142857
31285,1.01,0.17346938775510204
31286,1,0.1658163265306123
31287,1.03,0.18877551020408162
31288,1.02,0.15561224489795916
31289,1.02,0.13520408163265307
31290,0.98,0.1479591836734694
31291,0.98,0.15306122448979595
31292,1.05,0.1607142857142857
31293,1.02,0.16326530612244897
31294,1.01,0.14540816326530615
31295,0.99,0.17346938775510204
31296,1.03,0.17091836734693877
31297,0.99,0.1403061224489796
31298,1,0.18877551020408162
31299,0.97,0.15561224489795922
31300,1.01,0.1607142857142857
31302,1.02,0.15051020408163268
31303,1.01,0.16326530612244897
31304,1,0.13010204081632654
31305,0.97,0.15306122448979595
31306,1.02,0.15561224489795922
31307,1.04,0.14795918367346939
31308,1.04,0.17091836734693877
31309,0.99,0.1479591836734694
31310,1.03,0.15816326530612243
31311,0.98,0.125
31312,0.98,0.1326530612244898
31313,1.01,0.15306122448979595
31314,1.02,0.13775510204081634
31316,0.98,0.16071428571428573
31317,0.98,0.15561224489795922
31318,1,0.17346938775510207
31319,0.99,0.17091836734693877
31320,0.97,0.11989795918367346
31321,1,0.125
31322,1.01,0.15051020408163268
31323,1.09,0.1556122448979592
31324,0.99,0.1403061224489796
31325,1.03,0.13010204081632654
31326,1.01,0.14285714285714288
31327,0.94,0.13520408163265304
31328,1.06,0.16071428571428573
31329,0.96,0.15816326530612246
31330,1,0.14285714285714288
31331,0.98,0.15816326530612249
31332,0.99,0.1403061224489796
31333,1,0.13775510204081634
31334,1,0.1734693877551021
31335,0.99,0.1403061224489796
31336,1.02,0.16071428571428575
31337,1.09,0.2576530612244898
31338,0.96,0.125
31339,0.97,0.14540816326530612
31340,1,0.13520408163265307
31341,0.97,0.20663265306122447
31342,0.96,0.17346938775510204
31343,1.04,0.22704081632653064
31344,1,0.15561224489795922
31346,1.01,0.2219387755102041
31347,1,0.21428571428571427
31348,0.98,0.14540816326530615
31349,1.08,0.21938775510204084
31350,1.03,0.18112244897959184
31351,0.97,0.16326530612244902
31352,0.98,0.2372448979591837
31353,1,0.13775510204081634
31354,1.01,0.1989795918367347
31355,0.99,0.18622448979591832
31356,1.05,0.20408163265306123
31357,0.99,0.16836734693877553
31358,1.06,0.21173469387755103
31359,0.98,0.22959183673469388
31361,0.99,0.18622448979591838
31362,0.96,0.15051020408163268
31363,0.89,0.17346938775510207
31364,1,0.1760204081632653
31365,0.93,0.14795918367346939
31366,0.96,0.14795918367346939
31367,0.99,0.15306122448979595
31368,1,0.1785714285714286
31369,1.02,0.17346938775510204
31370,1.02,0.13520408163265307
31371,1.03,0.13010204081632654
31372,1.03,0.17346938775510204
31373,1.02,0.14285714285714288
31374,0.95,0.16836734693877553
31375,1.06,0.163265306122449
31376,1.01,0.1479591836734694
31377,1.1,0.23214285714285712
31378,1.21,0.2959183673469387
31379,1.1,0.25
31380,1.1,0.16581632653061223
31381,1.02,0.19132653061224486
31382,0.99,0.16836734693877556
31383,0.99,0.15561224489795916
31384,1.03,0.13775510204081634
31385,0.99,0.1658163265306123
31386,0.99,0.1173469387755102
31387,0.95,0.14285714285714288
31388,1.04,0.13265306122448983
31389,0.99,0.13775510204081634
31390,1.07,0.18622448979591838
31391,1,0.18112244897959184
31392,1.04,0.14795918367346939
31393,0.99,0.2219387755102041
31394,1,0.15561224489795922
31395,1.02,0.20408163265306123
31396,1,0.1326530612244898
31397,0.99,0.16071428571428575
31398,1.01,0.21173469387755103
31399,0.99,0.18877551020408162
31400,1.01,0.125
31401,0.92,0.15306122448979592
31402,0.96,0.19132653061224486
31403,1.02,0.21683673469387757
31404,1,0.1326530612244898
31405,0.95,0.211734693877551
31406,0.98,0.15051020408163268
31407,0.97,0.13520408163265307
31408,1.01,0.13520408163265307
31409,1.04,0.19387755102040816
31410,0.99,0.12755102040816327
31411,0.99,0.13520408163265307
31412,0.97,0.19132653061224492
31413,1.1,0.1862244897959184
31414,1.1,0.17857142857142858
31415,1.06,0.17346938775510204
31416,1.07,0.1760204081632653
31417,1.23,0.21428571428571427
31418,1.01,0.2193877551020408
31419,1.12,0.22193877551020405
31420,1.14,0.1709183673469388
31421,1.15,0.21173469387755098
31422,1.24,0.24234693877551022
31423,1.06,0.1913265306122449
31424,1.12,0.23979591836734693
31425,1.03,0.19642857142857142
31426,0.94,0.14285714285714288
31427,1.08,0.1913265306122449
31428,1.09,0.18112244897959184
31429,1.02,0.17857142857142858
31430,1.03,0.17346938775510204
31431,0.97,0.14285714285714288
31432,0.98,0.15306122448979595
31433,1.02,0.13520408163265307
31434,0.96,0.15306122448979595
31435,1,0.1403061224489796
31436,1.02,0.17857142857142858
31437,0.98,0.16071428571428575
31438,1.04,0.18622448979591838
31439,1.02,0.16326530612244897
31440,1.05,0.16071428571428573
31441,1.01,0.19642857142857142
31442,1.09,0.16836734693877553
31443,1.02,0.13775510204081634
31444,1.08,0.14795918367346939
31445,0.98,0.15816326530612249
31446,1.05,0.20408163265306123
31447,0.97,0.14540816326530615
31448,1,0.2142857142857143
31449,1,0.16581632653061223
31450,0.99,0.16581632653061226
31451,0.98,0.11479591836734693
31452,0.98,0.1556122448979592
31453,1.02,0.1683673469387755
31454,0.99,0.16326530612244897
31455,1,0.1683673469387755
31456,0.98,0.15306122448979595
31457,0.97,0.15561224489795922
31458,1,0.14285714285714288
31459,1.04,0.1607142857142857
31460,0.97,0.2193877551020408
31461,0.95,0.1760204081632653
31462,0.88,0.19387755102040816
31463,0.96,0.1173469387755102
31464,1.05,0.25255102040816324
31465,1.03,0.15561224489795916
31466,1.01,0.2602040816326531
31467,0.95,0.1326530612244898
31468,0.96,0.1403061224489796
31469,0.98,0.15561224489795922
31470,0.99,0.17091836734693877
31471,1.01,0.15816326530612249
31472,0.96,0.13010204081632654
31473,0.98,0.17602040816326534
31474,0.98,0.1403061224489796
31475,0.95,0.125
31476,0.98,0.1403061224489796
31477,0.99,0.14540816326530615
31478,0.96,0.125
31479,1,0.1913265306122449
31480,0.99,0.19132653061224486
31481,1.02,0.16326530612244902
31482,1.11,0.19132653061224492
31483,0.99,0.2602040816326531
31484,1.02,0.1607142857142857
31485,0.97,0.14795918367346939
31486,1,0.1683673469387755
31487,0.97,0.15816326530612246
31488,0.97,0.15816326530612249
31489,0.98,0.13775510204081634
31490,0.96,0.17346938775510207
31491,0.97,0.15306122448979595
31492,0.95,0.14285714285714288
31493,1.02,0.14540816326530615
31494,1.02,0.1760204081632653
31495,0.98,0.15561224489795922
31496,0.94,0.18112244897959182
31497,1.05,0.17091836734693877
31498,1.01,0.14540816326530615
31499,1.04,0.13775510204081637
31500,1.01,0.15051020408163268
31501,0.96,0.16581632653061226
31502,0.94,0.13010204081632654
31503,0.99,0.12755102040816327
31504,1.04,0.15051020408163268
31505,1,0.23469387755102042
31506,0.96,0.14285714285714288
31507,0.99,0.15306122448979595
31508,0.98,0.13775510204081634
31509,1.01,0.15051020408163268
31510,1,0.18112244897959184
31511,1.07,0.19642857142857142
31512,1.16,0.28061224489795916
31513,1.12,0.25255102040816324
31514,1.06,0.14540816326530615
31515,0.98,0.1403061224489796
31516,1.02,0.18112244897959184
31517,1.01,0.1913265306122449
31518,0.91,0.15051020408163265
31519,1.02,0.2423469387755102
31520,1.06,0.22448979591836735
31521,0.99,0.2806122448979592
31522,1.01,0.15306122448979595
31523,1.03,0.17346938775510204
31524,1.07,0.1836734693877551
31525,1.05,0.13010204081632654
31526,1.01,0.17857142857142858
41001,1.03,0.14285714285714288
41002,1.04,0.1530612244897959
41003,1.02,0.12500000000000003
41004,0.98,0.13010204081632654
41005,0.99,0.17857142857142858
41006,1.02,0.14540816326530615
41007,0.95,0.14540816326530612
41008,1,0.10969387755102039
41009,0.96,0.19897959183673466
41010,1.01,0.14540816326530615
41011,0.96,0.12244897959183673
41012,0.95,0.14795918367346939
41013,1.03,0.15306122448979595
41014,1,0.15816326530612243
41015,0.92,0.14540816326530612
41016,1.04,0.15561224489795916
41017,0.98,0.15306122448979595
41018,0.96,0.13520408163265307
41019,1.07,0.14285714285714285
41020,1.03,0.18877551020408162
41021,1.03,0.15306122448979595
41022,1.09,0.16581632653061223
41023,1.07,0.13775510204081637
41024,1,0.1479591836734694
41025,1.05,0.1479591836734694
41026,1.12,0.15306122448979592
41027,0.97,0.16071428571428573
41028,1.08,0.17346938775510204
41029,1.01,0.18112244897959184
41030,0.99,0.14540816326530615
41031,1.03,0.16581632653061223
41032,1.04,0.14540816326530615
41033,1.05,0.14030612244897958
41034,1.01,0.14540816326530615
41035,1.01,0.15816326530612249
41036,1.17,0.16581632653061226
41037,1.02,0.16581632653061223
41038,1.03,0.14285714285714288
41040,1.05,0.14540816326530615
41041,1.03,0.1530612244897959
41042,1.03,0.1683673469387755
41043,1,0.1836734693877551
41044,1.01,0.15816326530612249
41045,1.06,0.14285714285714285
41046,1.03,0.14285714285714288
41047,1.09,0.14285714285714285
41048,0.96,0.1479591836734694
41049,1.05,0.1326530612244898
41050,1,0.16836734693877553
41051,1.01,0.13775510204081634
41052,0.97,0.15051020408163268
41053,0.94,0.1326530612244898
41054,0.98,0.13775510204081634
41055,0.93,0.15051020408163265
41056,0.98,0.18877551020408168
41057,1.04,0.15816326530612243
41058,1.07,0.16581632653061223
41059,1.06,0.20153061224489796
41060,0.96,0.16071428571428575
41061,1.01,0.15051020408163268
41062,1.04,0.15816326530612243
41063,1.06,0.15816326530612246
41064,0.92,0.1326530612244898
41065,0.99,0.15561224489795922
41066,1.02,0.15561224489795922
41067,0.95,0.12755102040816327
41068,1.02,0.15816326530612243
41069,1,0.13520408163265307
41070,1.02,0.15816326530612243
41071,0.95,0.15561224489795922
41072,1.07,0.17346938775510204
41073,0.98,0.16326530612244902
41074,1.08,0.19642857142857142
41075,1.01,0.11479591836734693
41076,0.99,0.18112244897959182
41077,1,0.14285714285714288
41078,1.03,0.13010204081632656
41079,1.01,0.16326530612244897
41080,1,0.1607142857142857
41082,1.03,0.17346938775510204
41083,1.02,0.15561224489795916
41084,1.04,0.18112244897959184
41085,1.02,0.15816326530612243
41086,1.05,0.1530612244897959
41087,1.01,0.13010204081632654
41088,1.04,0.16581632653061223
41089,1.03,0.16326530612244897
41090,1.02,0.16581632653061223
41091,0.98,0.1479591836734694
41092,1.02,0.1479591836734694
41093,0.98,0.12755102040816327
41094,1.04,0.17346938775510204
41095,1.06,0.1607142857142857
41096,1.03,0.17346938775510204
41097,1,0.1658163265306123
41099,1.03,0.21938775510204084
41100,1.08,0.23214285714285712
41101,1.03,0.17091836734693877
41102,1.01,0.13520408163265307
41103,1.01,0.2806122448979592
41105,1.02,0.20153061224489796
41106,1.03,0.18877551020408162
41107,1,0.13775510204081634
41108,0.98,0.1326530612244898
41109,1.05,0.1836734693877551
41110,1.03,0.14285714285714288
41111,1.04,0.11734693877551022
41112,1.05,0.15051020408163263
41113,1.01,0.15561224489795922
41114,1.05,0.2219387755102041
41115,1.04,0.1913265306122449
41116,0.99,0.25000000000000006
41117,1.01,0.15306122448979595
41118,1.06,0.1454081632653061
41119,1.03,0.17091836734693877
41120,1.06,0.17857142857142858
41121,1.03,0.15561224489795922
41122,1.34,0.5102040816326531
41123,1.08,0.18112244897959184
41124,0.96,0.1913265306122449
41125,1.02,0.24234693877551022
41126,1.02,0.21428571428571427
41127,0.94,0.17091836734693883
41128,1,0.25000000000000006
41129,1,0.2806122448979592
41130,1.05,0.23724489795918366
41131,1.09,0.1760204081632653
41132,1.07,0.16326530612244897
41133,1.17,0.31887755102040816
41134,1.06,0.1836734693877551
41135,1.02,0.17091836734693877
41136,1.19,0.2678571428571428
41138,1.01,0.17091836734693877
41139,1.01,0.2576530612244897
41140,1.01,0.17857142857142858
41141,1.03,0.09948979591836735
41142,0.89,0.1989795918367347
41143,1.01,0.2525510204081633
41144,0.99,0.14540816326530615
41145,1.04,0.2959183673469388
41146,0.99,0.20918367346938774
41147,1.03,0.11989795918367349
41148,1.08,0.1836734693877551
41149,1.07,0.16581632653061226
41150,1.02,0.17346938775510204
41151,0.98,0.16071428571428575
41152,1.02,0.27295918367346933
41153,1.13,0.2627551020408163
41154,0.94,0.22193877551020405
41155,1.01,0.14285714285714288
41156,1,0.15306122448979595
41157,1.03,0.1352040816326531
41158,1,0.17091836734693877
41159,0.96,0.15306122448979595
41160,1.16,0.2346938775510204
41161,1.01,0.1403061224489796
41162,0.95,0.1964285714285714
41163,1.01,0.14285714285714288
41164,1.01,0.1479591836734694
41165,1.21,0.27806122448979587
41166,1.03,0.13775510204081634
41167,1.03,0.211734693877551
41168,1.07,0.163265306122449
41169,1.09,0.16071428571428573
41170,1.03,0.13010204081632654
51001,1.03,0.20408163265306123
51002,1.01,0.18622448979591838
51003,0.99,0.16326530612244902
51004,1.01,0.23469387755102045
51005,1.06,0.20408163265306123
51006,1.1,0.1760204081632653
51007,1.01,0.1658163265306123
51008,1,0.15306122448979595
51009,1.04,0.15051020408163265
51010,1.01,0.14540816326530615
51011,1.01,0.17857142857142858
51012,1,0.19642857142857142
51013,1.03,0.20918367346938777
51014,1.11,0.16836734693877553
51015,1,0.13520408163265307
51016,1.08,0.1913265306122449
51017,0.97,0.15816326530612249
51018,0.99,0.14285714285714288
51019,0.99,0.2193877551020408
51020,1,0.1326530612244898
51021,1.08,0.28826530612244894
51022,1.06,0.25510204081632654
51023,0.99,0.17346938775510204
51024,1.13,0.3112244897959184
51025,0.95,0.17346938775510207
51026,0.95,0.16836734693877553
51027,0.97,0.13520408163265307
51028,0.97,0.17602040816326534
51029,0.97,0.14540816326530615
51030,0.96,0.1556122448979592
51031,0.87,0.16581632653061226
51032,0.89,0.163265306122449
51033,0.96,0.16071428571428575
51034,0.95,0.1556122448979592
51035,0.97,0.16581632653061226
51036,0.93,0.14285714285714288
51037,0.97,0.18622448979591832
51038,0.95,0.13520408163265304
51039,0.98,0.15306122448979595
51040,0.95,0.14540816326530612
51041,0.96,0.14540816326530612
51042,0.94,0.14795918367346939
51043,0.99,0.15306122448979595
51044,0.96,0.15816326530612249
51045,1.07,0.1836734693877551
51046,0.99,0.21683673469387754
51047,0.95,0.1326530612244898
51048,0.99,0.17091836734693877
51049,1.01,0.16581632653061223
51050,0.99,0.14540816326530615
51051,1.05,0.1607142857142857
51052,1.01,0.17091836734693877
51053,1,0.13775510204081634
51054,1.03,0.17346938775510204
51056,0.94,0.1326530612244898
51057,1,0.15306122448979595
51058,1,0.15051020408163268
51059,0.95,0.1658163265306123
51060,0.99,0.17091836734693877
51061,1.01,0.1607142857142857
51062,1.02,0.15306122448979595
51063,0.98,0.14540816326530615
51065,1.02,0.14540816326530615
51066,1.08,0.16581632653061226
51067,0.97,0.1479591836734694
51068,1.01,0.17346938775510204
51070,0.96,0.12244897959183673
51071,0.98,0.13775510204081634
51072,0.96,0.12755102040816327
51073,0.95,0.12755102040816327
51074,0.97,0.15306122448979592
51075,0.9,0.13520408163265304
51076,1.03,0.1607142857142857
51077,0.96,0.1403061224489796
51078,0.94,0.12755102040816327
51079,0.93,0.16071428571428573
51080,0.98,0.17857142857142858
51081,0.88,0.11989795918367349
51082,0.97,0.14540816326530615
51083,0.94,0.15051020408163265
51084,0.95,0.14795918367346939
51085,0.96,0.1403061224489796
51086,1.03,0.1403061224489796
51088,0.99,0.14540816326530615
51089,0.92,0.12244897959183673
51090,1,0.1479591836734694
51091,0.98,0.15816326530612249
51092,1,0.1760204081632653
51093,0.95,0.125
51094,1.03,0.18622448979591838
51095,0.97,0.125
51096,0.98,0.13010204081632654
51097,0.98,0.13775510204081634
51098,0.91,0.13265306122448978
51099,0.96,0.15306122448979595
51100,1.04,0.17346938775510204
51101,0.98,0.1658163265306123
51102,0.97,0.1556122448979592
51103,0.95,0.13775510204081634
51104,0.91,0.15051020408163265
51105,1.04,0.17857142857142858
51107,0.93,0.1556122448979592
51108,1.01,0.12755102040816327
51109,0.98,0.1326530612244898
51110,0.98,0.1326530612244898
51112,1,0.1479591836734694
51113,0.98,0.13775510204081634
51114,1,0.1326530612244898
51115,1.02,0.17091836734693877
51116,0.99,0.17346938775510204
51117,0.95,0.163265306122449
51118,0.99,0.23469387755102042
51119,1.06,0.1913265306122449
51121,1.01,0.1683673469387755
51122,1.12,0.16071428571428573
51123,1.04,0.17857142857142858
51124,1.08,0.14795918367346939
51125,0.96,0.20153061224489796
51127,1.03,0.16326530612244902
51128,1.03,0.15306122448979595
51129,0.96,0.13775510204081634
51130,1.02,0.15561224489795916
51131,0.96,0.15561224489795922
51132,0.95,0.1326530612244898
51133,0.95,0.15306122448979595
51134,0.97,0.1403061224489796
51135,0.96,0.13520408163265307
51136,1,0.15306122448979595
51137,0.98,0.14285714285714288
51138,0.99,0.14540816326530615
51139,0.96,0.1658163265306123
51140,0.99,0.12755102040816327
51141,1,0.13520408163265307
51142,1.01,0.18622448979591838
51143,1,0.13010204081632654
