SA2_code,y.all.male,sd.all.male,y.all.female,sd.all.female,y.all.persons,sd.all.persons
11438,0.93,0.06887755102040817,1.05,0.07142857142857141,0.98,0.061224489795918394
11440,0.94,0.06377551020408166,1.1,0.061224489795918366,1.03,0.0561224489795918
11441,1,0.07142857142857141,1.12,0.07142857142857144,1.07,0.061224489795918366
11442,1.1,0.07653061224489797,1.05,0.07142857142857141,1.11,0.0663265306122449
11443,0.99,0.07653061224489795,1.16,0.08418367346938778,1.09,0.0663265306122449
11444,1.01,0.07653061224489795,1.1,0.08418367346938778,1.07,0.06377551020408163
11445,0.92,0.08673469387755105,1,0.08928571428571429,0.92,0.0739795918367347
11446,0.93,0.0663265306122449,1.04,0.06122448979591834,0.97,0.058673469387755126
11447,0.94,0.06887755102040817,1.02,0.06632653061224487,0.97,0.05612244897959186
11448,0.99,0.07653061224489795,0.96,0.061224489795918394,0.95,0.061224489795918394
11449,0.94,0.08163265306122451,1.04,0.08163265306122448,0.97,0.07142857142857147
11450,0.88,0.07142857142857144,0.97,0.07397959183673473,0.91,0.0586734693877551
11451,1,0.08928571428571429,1,0.07142857142857141,1,0.07142857142857141
11452,1.05,0.08673469387755102,1.1,0.07908163265306124,1.11,0.07142857142857144
11453,1.14,0.10204081632653064,0.95,0.07142857142857147,1.04,0.07653061224489795
11454,0.94,0.058673469387755126,0.98,0.05357142857142859,0.95,0.04846938775510205
11455,0.96,0.08418367346938772,1.01,0.08418367346938775,0.99,0.07397959183673468
11456,0.99,0.06632653061224487,1,0.05357142857142859,0.99,0.05612244897959186
11457,0.96,0.07142857142857147,1.04,0.07142857142857141,1,0.058673469387755126
11458,0.98,0.06632653061224493,1.02,0.05867346938775507,1,0.05612244897959186
11459,0.94,0.061224489795918394,0.97,0.05612244897959186,0.94,0.05102040816326532
11460,0.91,0.08163265306122451,0.92,0.07908163265306124,0.88,0.0663265306122449
11461,1.04,0.07397959183673468,1.06,0.06887755102040817,1.09,0.061224489795918366
11462,1.05,0.08163265306122448,1.1,0.07142857142857144,1.11,0.06887755102040817
11463,1.02,0.06887755102040814,0.99,0.05357142857142859,1,0.05612244897959186
11464,1.03,0.07653061224489795,1.02,0.06632653061224487,1.04,0.06122448979591834
11465,1.14,0.1173469387755102,0.95,0.08163265306122451,1.04,0.09438775510204081
11466,1,0.08163265306122448,0.99,0.08163265306122448,1.02,0.0637755102040816
11467,1.01,0.07908163265306122,0.93,0.06377551020408163,0.96,0.05612244897959186
11468,1.02,0.07908163265306122,1,0.06632653061224487,1.04,0.06887755102040814
11469,1,0.08673469387755102,1.03,0.08418367346938775,1,0.07908163265306122
11470,0.94,0.07908163265306124,1.1,0.08673469387755105,1.02,0.07142857142857141
11471,1.07,0.0586734693877551,1.1,0.05612244897959183,1.12,0.048469387755102025
11472,0.9,0.0586734693877551,1.03,0.0637755102040816,0.97,0.05102040816326532
11473,0.9,0.0739795918367347,0.88,0.06377551020408163,0.86,0.061224489795918366
11474,0.9,0.05357142857142856,0.96,0.05612244897959186,0.93,0.04591836734693879
11475,0.9,0.10459183673469385,0.93,0.08673469387755105,0.91,0.09438775510204085
11476,0.84,0.05102040816326529,0.84,0.04591836734693876,0.83,0.040816326530612256
11477,0.9,0.05612244897959183,0.92,0.0586734693877551,0.93,0.05102040816326532
11478,0.88,0.0663265306122449,0.85,0.0586734693877551,0.85,0.05357142857142856
11479,0.95,0.061224489795918394,0.98,0.058673469387755126,0.96,0.04846938775510205
11480,0.99,0.0688775510204082,1.03,0.05867346938775507,1.02,0.0561224489795918
11481,0.98,0.06887755102040814,1.07,0.07653061224489795,1.06,0.061224489795918366
11482,0.86,0.048469387755102025,0.97,0.05357142857142859,0.9,0.04591836734693876
11483,1.05,0.06632653061224487,1.07,0.07142857142857144,1.11,0.06377551020408163
11484,0.96,0.06377551020408166,0.99,0.058673469387755126,0.98,0.05357142857142859
11485,0.9,0.05612244897959183,1.01,0.06122448979591834,0.95,0.04846938775510205
11486,0.94,0.10204081632653059,0.99,0.08673469387755102,0.96,0.08928571428571426
11487,0.98,0.11989795918367346,1,0.09438775510204081,0.99,0.10459183673469385
11488,0.96,0.061224489795918394,0.91,0.05357142857142856,0.93,0.04846938775510205
11489,0.9,0.0663265306122449,0.87,0.05612244897959183,0.88,0.048469387755102025
11490,0.88,0.0739795918367347,0.9,0.0663265306122449,0.92,0.06887755102040817
11491,0.88,0.06377551020408163,0.88,0.05357142857142856,0.86,0.048469387755102025
11492,0.9,0.06887755102040817,0.97,0.06377551020408166,0.95,0.05357142857142859
11493,0.94,0.06377551020408166,0.95,0.058673469387755126,0.96,0.05357142857142859
11494,0.91,0.06887755102040817,0.94,0.06632653061224493,0.93,0.05612244897959186
11495,0.83,0.05612244897959183,0.76,0.04591836734693876,0.76,0.04081632653061223
11496,0.91,0.061224489795918366,0.88,0.05357142857142856,0.9,0.043367346938775524
11497,0.86,0.05612244897959183,0.85,0.048469387755102025,0.85,0.048469387755102025
11498,0.87,0.0663265306122449,0.96,0.07908163265306122,0.92,0.061224489795918366
11499,0.87,0.08928571428571432,0.89,0.08163265306122451,0.88,0.0663265306122449
11500,0.8,0.05357142857142859,0.86,0.048469387755102025,0.83,0.04591836734693879
11501,0.88,0.06377551020408163,0.92,0.061224489795918366,0.93,0.05357142857142859
11502,0.84,0.05357142857142856,0.9,0.05357142857142856,0.88,0.04591836734693876
11503,0.96,0.08163265306122446,0.86,0.06887755102040817,0.93,0.0663265306122449
11504,1.09,0.07142857142857144,0.94,0.06377551020408166,1.02,0.05102040816326532
11505,0.98,0.06377551020408166,0.95,0.058673469387755126,0.95,0.061224489795918394
11506,0.97,0.0688775510204082,1.02,0.06122448979591834,0.99,0.058673469387755126
11507,0.95,0.061224489795918394,0.96,0.061224489795918394,0.95,0.05612244897959186
11508,0.96,0.08418367346938772,0.89,0.0663265306122449,0.88,0.0663265306122449
11509,1,0.06887755102040814,1.01,0.0637755102040816,1.02,0.06122448979591834
11510,0.95,0.058673469387755126,0.99,0.061224489795918394,0.97,0.04846938775510205
11511,1.02,0.06632653061224487,1.01,0.06887755102040814,1.03,0.0561224489795918
11512,1.01,0.0637755102040816,1.05,0.0637755102040816,1.05,0.0586734693877551
11513,1.03,0.0637755102040816,1.01,0.05867346938775507,1.03,0.053571428571428534
11514,0.98,0.08673469387755102,1.03,0.08418367346938775,1.02,0.08163265306122448
11515,0.96,0.06632653061224493,0.98,0.06377551020408166,0.97,0.05357142857142859
11516,1,0.06887755102040814,1.04,0.06887755102040814,1.03,0.05867346938775507
11517,0.99,0.07908163265306122,1.02,0.07397959183673468,1.01,0.06887755102040814
11518,0.99,0.08673469387755102,1.02,0.07653061224489795,1.03,0.07653061224489795
11519,0.95,0.061224489795918394,1.01,0.05867346938775507,0.98,0.04846938775510205
11520,0.93,0.0663265306122449,1,0.06887755102040814,0.96,0.06377551020408166
11521,0.95,0.09948979591836732,1,0.08418367346938775,0.97,0.08418367346938775
11522,0.98,0.06887755102040814,0.94,0.061224489795918394,0.93,0.05357142857142859
11523,0.93,0.061224489795918394,1.02,0.06122448979591834,0.97,0.05102040816326532
11524,0.94,0.06377551020408166,1.01,0.06122448979591834,0.96,0.05612244897959186
11525,0.99,0.058673469387755126,1.02,0.0561224489795918,1.02,0.04591836734693879
11526,1.01,0.0637755102040816,0.99,0.05612244897959186,1.02,0.05357142857142859
11527,0.86,0.05612244897959183,0.94,0.058673469387755126,0.91,0.043367346938775524
11528,0.78,0.05357142857142856,0.83,0.05357142857142856,0.79,0.043367346938775524
11529,0.82,0.05612244897959183,0.83,0.05612244897959183,0.8,0.04591836734693879
11530,0.89,0.06377551020408163,0.94,0.0663265306122449,0.92,0.05357142857142859
11531,0.87,0.05612244897959183,0.84,0.05102040816326529,0.85,0.04591836734693876
11532,0.74,0.05102040816326529,0.89,0.061224489795918366,0.78,0.04591836734693879
11533,0.83,0.07142857142857144,0.93,0.07653061224489797,0.86,0.06377551020408163
11534,0.85,0.0969387755102041,0.86,0.10714285714285715,0.83,0.08418367346938775
11535,0.85,0.0586734693877551,0.92,0.0586734693877551,0.86,0.05102040816326529
11536,0.86,0.06377551020408163,0.98,0.0688775510204082,0.93,0.05357142857142859
11537,0.83,0.07653061224489797,0.89,0.06887755102040817,0.84,0.07142857142857144
11538,0.88,0.06377551020408163,0.89,0.0586734693877551,0.88,0.04591836734693876
21001,1.04,0.08163265306122448,1.03,0.07397959183673468,1.01,0.06632653061224487
21002,1.12,0.08418367346938778,1.01,0.06887755102040814,1.05,0.0637755102040816
21003,1.09,0.06887755102040817,1.05,0.061224489795918366,1.09,0.05612244897959183
21004,1.12,0.06887755102040817,1.14,0.0663265306122449,1.16,0.05612244897959183
21005,1.02,0.09948979591836735,1.12,0.0969387755102041,1.07,0.08928571428571429
21006,1.03,0.10204081632653061,1.08,0.09438775510204081,1.06,0.08673469387755102
21007,1.02,0.09183673469387756,1.08,0.08163265306122448,1.04,0.07908163265306122
21008,1.14,0.07653061224489797,1.06,0.07142857142857141,1.11,0.06377551020408163
21009,1.02,0.07397959183673468,1.04,0.06122448979591834,1.04,0.06122448979591834
21010,1.03,0.06887755102040814,1.09,0.0663265306122449,1.06,0.0586734693877551
21011,0.98,0.07142857142857141,1.09,0.07142857142857144,1.05,0.06632653061224487
21012,1.01,0.07142857142857141,1.07,0.06887755102040817,1.03,0.06632653061224487
21013,1.06,0.08418367346938775,1.13,0.08163265306122451,1.12,0.07908163265306124
21014,1.12,0.08928571428571432,1.09,0.07653061224489797,1.14,0.07908163265306124
21015,1.11,0.09948979591836735,1.06,0.07908163265306122,1.1,0.08163265306122451
21016,1.33,0.10969387755102045,1.24,0.11479591836734693,1.32,0.08673469387755105
21017,1.18,0.09438775510204078,1.15,0.07908163265306124,1.21,0.0739795918367347
21018,0.95,0.061224489795918394,1.15,0.07653061224489797,1.05,0.05612244897959183
21019,1,0.07653061224489795,1.06,0.07908163265306122,1.03,0.06632653061224487
21020,0.87,0.06377551020408163,1.02,0.07142857142857141,0.92,0.05102040816326532
21021,1.05,0.09693877551020408,1.11,0.08418367346938778,1.1,0.0739795918367347
21022,0.98,0.06887755102040814,1.1,0.06887755102040817,1.04,0.0561224489795918
21023,0.96,0.09183673469387751,1.11,0.08928571428571432,1.04,0.08418367346938775
21024,0.92,0.09693877551020405,1.05,0.09183673469387756,0.96,0.07908163265306122
21025,0.93,0.08163265306122451,1.07,0.08928571428571429,0.99,0.07142857142857141
21026,1.03,0.07908163265306122,1.07,0.06887755102040817,1.05,0.06887755102040814
21027,0.98,0.10459183673469385,1.11,0.10459183673469388,1.05,0.07653061224489795
21028,1.11,0.0739795918367347,1.07,0.061224489795918366,1.1,0.0586734693877551
21029,1.04,0.07908163265306122,1.06,0.07653061224489795,1.06,0.07142857142857141
21030,1,0.07653061224489795,1.1,0.08163265306122451,1.07,0.06887755102040817
21031,0.95,0.07908163265306124,1.03,0.07397959183673468,0.97,0.06632653061224493
21032,0.96,0.061224489795918394,1.05,0.0586734693877551,0.99,0.058673469387755126
21033,1.1,0.06887755102040817,1.06,0.0663265306122449,1.09,0.0586734693877551
21034,1.04,0.08673469387755102,1.01,0.07397959183673468,1.01,0.07653061224489795
21035,1.04,0.07653061224489795,1.02,0.06122448979591834,1.02,0.05867346938775507
21036,1.03,0.07397959183673468,1.01,0.0637755102040816,1,0.0637755102040816
21037,1.05,0.07142857142857141,1.03,0.07142857142857141,1.04,0.06122448979591834
21038,1.09,0.06377551020408163,1.05,0.061224489795918366,1.09,0.05102040816326529
21039,1.1,0.07653061224489797,1.16,0.08163265306122451,1.18,0.06377551020408163
21040,1.05,0.0637755102040816,1.05,0.0586734693877551,1.06,0.05357142857142856
21041,1.12,0.06887755102040817,1.08,0.06377551020408163,1.13,0.0586734693877551
21042,0.98,0.06377551020408166,1,0.06122448979591834,0.98,0.05102040816326532
21043,1,0.07142857142857141,1.06,0.0663265306122449,1.05,0.0637755102040816
21044,0.94,0.07653061224489797,1.01,0.07908163265306122,0.96,0.0688775510204082
21045,1.17,0.07653061224489797,1.16,0.07653061224489797,1.21,0.0663265306122449
21046,0.98,0.07908163265306122,1.06,0.08928571428571429,1.01,0.06632653061224487
21047,1.22,0.08163265306122446,1.09,0.06887755102040817,1.2,0.06377551020408163
21048,1.01,0.07653061224489795,0.97,0.0688775510204082,0.99,0.06377551020408166
21049,0.91,0.08163265306122451,0.96,0.07908163265306122,0.9,0.06887755102040817
21050,1.01,0.06632653061224487,1.01,0.0637755102040816,1,0.05357142857142859
21051,0.92,0.07908163265306124,0.96,0.08418367346938772,0.93,0.0663265306122449
21052,1.14,0.1173469387755102,0.93,0.08673469387755105,1.03,0.08163265306122448
21053,1.04,0.08928571428571429,0.98,0.07653061224489795,1.01,0.06632653061224487
21054,0.96,0.0688775510204082,0.98,0.06377551020408166,0.96,0.058673469387755126
21055,1.02,0.07142857142857141,1.04,0.06122448979591834,1.04,0.0637755102040816
21056,1.05,0.08418367346938775,0.98,0.07397959183673468,1.02,0.06887755102040814
21057,0.98,0.07397959183673468,1.01,0.06632653061224487,0.98,0.061224489795918394
21058,1,0.08163265306122448,1.02,0.06632653061224487,1.01,0.06632653061224487
21059,0.89,0.0969387755102041,1.01,0.09693877551020408,0.93,0.0739795918367347
21060,1.01,0.07142857142857141,1.01,0.0637755102040816,1.01,0.06632653061224487
21061,0.96,0.09948979591836732,0.99,0.09948979591836735,0.97,0.09948979591836732
21062,0.98,0.08418367346938775,0.99,0.07142857142857141,0.98,0.07142857142857141
21063,1.28,0.11989795918367346,1.08,0.09183673469387756,1.2,0.07908163265306124
21064,1.06,0.09183673469387756,1.05,0.07397959183673468,1.08,0.08163265306122448
21065,1.05,0.09183673469387756,1,0.07397959183673468,1.04,0.07908163265306122
21066,1.17,0.08928571428571432,1.04,0.08673469387755102,1.13,0.06377551020408163
21067,1.03,0.0637755102040816,1,0.058673469387755126,1.02,0.0561224489795918
21068,0.97,0.09693877551020405,0.97,0.08163265306122448,0.97,0.07397959183673473
21069,0.99,0.07397959183673468,1.01,0.07397959183673468,1,0.06122448979591834
21070,1,0.07908163265306122,1,0.06887755102040814,1.02,0.06632653061224487
21071,0.91,0.08673469387755105,0.97,0.08163265306122448,0.93,0.07142857142857144
21072,1.07,0.07908163265306122,1,0.06632653061224487,1.05,0.06632653061224487
21073,0.97,0.08418367346938775,0.96,0.0688775510204082,0.95,0.06377551020408166
21074,1.02,0.06887755102040814,1.03,0.0637755102040816,1.04,0.05612244897959183
21075,0.97,0.08418367346938775,0.98,0.07653061224489795,0.96,0.06632653061224493
21076,1.17,0.08418367346938778,1.07,0.0663265306122449,1.18,0.06887755102040817
21077,1.01,0.06632653061224487,1,0.05612244897959186,1,0.05612244897959186
21078,1.05,0.08928571428571429,1.02,0.07653061224489795,1.07,0.07653061224489795
21079,1.11,0.07908163265306124,0.98,0.061224489795918394,1.04,0.0561224489795918
21081,1.12,0.08163265306122451,1.02,0.08673469387755102,1.1,0.06377551020408163
21082,1.15,0.0739795918367347,0.99,0.061224489795918394,1.06,0.061224489795918366
21084,1.2,0.09438775510204078,1.07,0.07908163265306122,1.16,0.0739795918367347
21085,1.29,0.10459183673469385,1.07,0.07908163265306122,1.23,0.07908163265306119
21086,1.04,0.08673469387755102,0.98,0.08928571428571429,1.01,0.07653061224489795
21087,1.16,0.09183673469387758,1,0.07397959183673468,1.11,0.07142857142857144
21088,1.02,0.21173469387755103,1.08,0.18877551020408162,1.07,0.19387755102040816
21089,1.09,0.08418367346938778,1.04,0.07397959183673468,1.08,0.0663265306122449
21090,1.08,0.07908163265306124,0.98,0.06632653061224493,1.03,0.06122448979591834
21091,0.92,0.08673469387755105,0.98,0.10204081632653059,0.94,0.07142857142857144
21092,1.13,0.24489795918367346,1,0.1760204081632653,1.1,0.20918367346938777
21093,1.04,0.06122448979591834,1.06,0.0586734693877551,1.06,0.05102040816326529
21094,1.09,0.07142857142857144,1.04,0.0637755102040816,1.11,0.06377551020408163
21095,1.02,0.0637755102040816,0.99,0.06377551020408166,1.01,0.05102040816326532
21096,1,0.06887755102040814,1.01,0.0637755102040816,1.01,0.0561224489795918
21097,1.06,0.07142857142857141,0.97,0.061224489795918394,1.02,0.05102040816326532
21098,1.06,0.08673469387755102,0.99,0.07142857142857141,1.02,0.07397959183673468
21099,1.05,0.09948979591836735,1,0.07397959183673468,1.03,0.08418367346938775
21100,1.21,0.09183673469387751,1.03,0.07397959183673468,1.17,0.07908163265306124
21101,1.15,0.0739795918367347,1.03,0.06632653061224487,1.12,0.06377551020408163
21102,1.14,0.08928571428571432,1.01,0.06632653061224487,1.11,0.07653061224489797
21103,1.16,0.08673469387755105,1.04,0.08673469387755102,1.13,0.0739795918367347
21104,1.13,0.10204081632653064,1.02,0.08163265306122448,1.12,0.07653061224489797
21105,1.04,0.06887755102040814,0.93,0.058673469387755126,0.99,0.05612244897959186
21106,1,0.07908163265306122,0.97,0.06377551020408166,0.98,0.06632653061224493
21107,1.02,0.06632653061224487,0.99,0.05612244897959186,1.02,0.0561224489795918
21108,1.03,0.0561224489795918,1.07,0.05102040816326529,1.07,0.05102040816326529
21109,0.99,0.07653061224489795,1.05,0.07142857142857141,1.02,0.06887755102040814
21110,1.05,0.09183673469387756,0.96,0.076530612244898,1.01,0.07653061224489795
21111,1.15,0.07142857142857144,0.97,0.058673469387755126,1.08,0.05612244897959183
21112,0.99,0.06377551020408166,1.05,0.06632653061224487,1.03,0.0561224489795918
21113,1.03,0.07397959183673468,0.97,0.061224489795918394,1.01,0.05867346938775507
21114,1.01,0.06122448979591834,1.06,0.061224489795918366,1.06,0.05357142857142856
21115,1.02,0.08163265306122448,0.92,0.06887755102040817,0.97,0.06632653061224493
21116,0.88,0.06887755102040817,1.03,0.07397959183673468,0.95,0.061224489795918394
21117,0.91,0.07142857142857144,0.9,0.0586734693877551,0.89,0.05612244897959183
21118,0.8,0.08163265306122448,0.9,0.08163265306122451,0.8,0.07142857142857141
21119,0.85,0.06377551020408163,0.91,0.05612244897959183,0.86,0.05357142857142856
21120,1,0.11989795918367346,0.97,0.09693877551020405,0.99,0.09438775510204081
21121,1.02,0.09948979591836735,0.93,0.07653061224489797,0.98,0.07142857142857141
21122,0.8,0.06632653061224487,0.85,0.06887755102040817,0.76,0.05612244897959183
21123,0.94,0.06632653061224493,0.88,0.061224489795918366,0.89,0.0586734693877551
21124,0.97,0.07908163265306122,0.93,0.0663265306122449,0.95,0.06377551020408166
21125,0.89,0.08163265306122451,1,0.07653061224489795,0.96,0.07397959183673473
21126,0.8,0.05612244897959186,0.9,0.061224489795918366,0.8,0.05357142857142859
21128,0.78,0.0586734693877551,0.97,0.06632653061224493,0.85,0.05102040816326529
21129,0.89,0.07653061224489797,0.97,0.07397959183673468,0.93,0.06377551020408163
21130,0.96,0.076530612244898,0.91,0.0739795918367347,0.93,0.05612244897959186
21131,0.94,0.08928571428571432,0.94,0.07908163265306124,0.92,0.07908163265306124
21132,0.9,0.07653061224489797,0.94,0.07142857142857144,0.92,0.06377551020408163
21133,0.95,0.06377551020408166,1.1,0.0739795918367347,1.06,0.05612244897959183
21134,0.88,0.06377551020408163,0.95,0.058673469387755126,0.91,0.05612244897959183
21135,0.88,0.07908163265306124,0.95,0.0688775510204082,0.93,0.061224489795918366
21136,0.97,0.06377551020408166,0.96,0.05612244897959186,0.99,0.05357142857142859
21137,0.84,0.06377551020408163,0.92,0.061224489795918366,0.87,0.048469387755102025
21138,0.82,0.05612244897959183,0.87,0.05357142857142856,0.82,0.04846938775510205
21139,0.97,0.08418367346938772,0.9,0.06377551020408163,0.94,0.0688775510204082
21140,0.85,0.07142857142857144,0.91,0.061224489795918366,0.85,0.0586734693877551
21141,1.02,0.08928571428571429,0.95,0.0688775510204082,1.02,0.07653061224489795
21142,0.93,0.07653061224489797,0.89,0.0586734693877551,0.88,0.061224489795918366
21143,1.03,0.07653061224489795,0.96,0.06632653061224493,1.02,0.0637755102040816
21144,0.9,0.05612244897959183,0.9,0.05102040816326529,0.9,0.04591836734693876
21145,0.97,0.0688775510204082,0.91,0.05612244897959183,0.94,0.05612244897959186
21146,0.93,0.08928571428571432,0.94,0.08418367346938778,0.94,0.07653061224489797
21147,0.89,0.061224489795918366,0.91,0.05357142857142856,0.9,0.05102040816326529
21148,0.8,0.04846938775510205,0.89,0.048469387755102025,0.83,0.03826530612244899
21149,0.86,0.05612244897959183,0.88,0.05357142857142856,0.87,0.04591836734693876
21150,0.91,0.061224489795918366,0.89,0.05357142857142856,0.9,0.05357142857142856
21151,0.86,0.061224489795918366,0.87,0.05357142857142856,0.86,0.05102040816326529
21152,0.88,0.0663265306122449,0.87,0.05612244897959183,0.88,0.0586734693877551
21153,0.87,0.048469387755102025,0.87,0.043367346938775496,0.85,0.040816326530612256
21154,0.87,0.07653061224489797,0.89,0.06377551020408163,0.87,0.06377551020408163
21155,0.87,0.06377551020408163,0.9,0.05612244897959183,0.89,0.05357142857142856
21156,0.8,0.05612244897959186,0.89,0.05612244897959183,0.81,0.04591836734693879
21157,0.8,0.05102040816326532,0.87,0.048469387755102025,0.81,0.040816326530612256
21158,0.86,0.05102040816326529,0.94,0.05357142857142859,0.9,0.043367346938775524
21159,0.81,0.05612244897959186,0.91,0.05612244897959183,0.85,0.048469387755102025
21160,0.91,0.06377551020408163,0.89,0.0586734693877551,0.9,0.05102040816326529
21161,0.86,0.05102040816326529,0.92,0.04846938775510205,0.89,0.04591836734693876
21162,0.92,0.0663265306122449,0.92,0.0586734693877551,0.92,0.05612244897959186
21163,1.07,0.07653061224489795,0.93,0.058673469387755126,1.04,0.05867346938775507
21164,0.83,0.05612244897959183,0.91,0.05357142857142856,0.86,0.048469387755102025
21165,0.99,0.06377551020408166,0.91,0.04846938775510205,0.97,0.05102040816326532
21166,0.88,0.061224489795918366,0.94,0.05612244897959186,0.92,0.05102040816326532
21167,0.92,0.07142857142857144,0.91,0.0586734693877551,0.92,0.0586734693877551
21168,0.79,0.06377551020408163,0.94,0.06632653061224493,0.85,0.048469387755102025
21169,0.8,0.05612244897959186,0.97,0.06377551020408166,0.87,0.04591836734693876
21170,0.86,0.0586734693877551,0.89,0.05102040816326529,0.86,0.048469387755102025
21171,0.95,0.07653061224489797,0.99,0.07142857142857141,1.01,0.0637755102040816
21172,0.89,0.0586734693877551,0.96,0.05612244897959186,0.93,0.04846938775510205
21173,0.89,0.0739795918367347,0.94,0.06632653061224493,0.92,0.0586734693877551
21174,0.96,0.06632653061224493,0.93,0.061224489795918394,0.95,0.05102040816326532
21175,0.95,0.05102040816326532,1.02,0.053571428571428534,1.01,0.04591836734693879
21176,0.96,0.0688775510204082,0.99,0.06632653061224487,1,0.05357142857142859
21177,0.88,0.05612244897959183,0.85,0.043367346938775496,0.85,0.040816326530612256
21178,0.8,0.058673469387755126,0.81,0.05612244897959186,0.77,0.043367346938775524
21179,0.89,0.0663265306122449,0.9,0.05357142857142856,0.89,0.05357142857142856
21180,0.97,0.08928571428571426,1.01,0.07653061224489795,1.01,0.07653061224489795
21181,0.88,0.07908163265306124,1.02,0.07908163265306122,0.96,0.0688775510204082
21182,0.93,0.07142857142857144,0.9,0.05612244897959183,0.92,0.05357142857142859
21183,0.98,0.08928571428571429,0.92,0.08418367346938778,0.93,0.07908163265306124
21184,0.98,0.09438775510204078,0.92,0.08418367346938778,0.93,0.08418367346938778
21185,1.05,0.07653061224489795,0.97,0.061224489795918394,1.01,0.05867346938775507
21186,1.02,0.08418367346938775,1.03,0.07653061224489795,1.05,0.0637755102040816
21187,0.97,0.08418367346938775,0.95,0.0688775510204082,0.95,0.0688775510204082
21188,0.93,0.061224489795918394,0.94,0.05102040816326532,0.94,0.04591836734693879
21189,1.05,0.08418367346938775,0.97,0.06632653061224493,1.01,0.06632653061224487
21190,0.85,0.0739795918367347,0.98,0.07397959183673468,0.91,0.0586734693877551
21191,0.9,0.06377551020408163,0.95,0.05612244897959186,0.92,0.05612244897959186
21193,0.92,0.06377551020408163,0.95,0.06632653061224493,0.94,0.05102040816326532
21194,0.89,0.0586734693877551,0.83,0.04591836734693879,0.84,0.04591836734693876
21195,0.91,0.05612244897959183,0.96,0.04846938775510205,0.95,0.04846938775510205
21196,0.94,0.07653061224489797,1,0.07653061224489795,0.96,0.061224489795918394
21197,0.88,0.061224489795918366,0.98,0.058673469387755126,0.93,0.04846938775510205
21198,0.97,0.06632653061224493,0.93,0.061224489795918394,0.96,0.05612244897959186
21199,1,0.06632653061224487,1.07,0.0663265306122449,1.09,0.0586734693877551
21200,0.93,0.058673469387755126,0.96,0.058673469387755126,0.94,0.05357142857142859
21201,0.85,0.07142857142857144,0.92,0.07142857142857144,0.85,0.05612244897959183
21202,0.85,0.061224489795918366,0.95,0.061224489795918394,0.9,0.05612244897959183
21203,0.92,0.0586734693877551,0.92,0.05102040816326532,0.9,0.04591836734693879
21204,0.88,0.07142857142857144,1.03,0.08418367346938775,0.96,0.06377551020408166
21205,0.93,0.07142857142857144,1.01,0.07653061224489795,0.96,0.061224489795918394
21206,0.98,0.05357142857142859,1.14,0.061224489795918366,1.07,0.048469387755102025
21207,1.06,0.0586734693877551,1.07,0.05612244897959183,1.08,0.04591836734693876
21208,0.98,0.05357142857142859,1.11,0.06377551020408163,1.04,0.048469387755102025
21209,0.86,0.061224489795918366,0.92,0.05612244897959183,0.87,0.05102040816326529
21210,0.87,0.09948979591836737,1.01,0.08673469387755102,0.93,0.08928571428571432
21211,0.97,0.08673469387755102,0.99,0.07397959183673468,0.99,0.07653061224489795
21212,0.9,0.06377551020408163,0.99,0.058673469387755126,0.93,0.05612244897959186
21213,0.9,0.061224489795918366,0.99,0.061224489795918394,0.92,0.05357142857142859
21214,0.83,0.07653061224489797,0.91,0.0663265306122449,0.83,0.06377551020408163
21215,0.94,0.08418367346938778,0.96,0.07142857142857147,0.95,0.06377551020408166
21216,0.97,0.08163265306122448,1.03,0.07653061224489795,0.99,0.07142857142857141
21217,1.04,0.08673469387755102,1.07,0.08418367346938775,1.08,0.07653061224489797
21218,0.92,0.0586734693877551,0.99,0.05612244897959186,0.94,0.04846938775510205
21219,1.06,0.061224489795918366,1.06,0.061224489795918366,1.09,0.05102040816326529
21220,0.98,0.07142857142857141,1.01,0.07142857142857141,1,0.0637755102040816
21221,0.96,0.076530612244898,1.02,0.06887755102040814,0.97,0.061224489795918394
21222,0.89,0.06377551020408163,0.99,0.07142857142857141,0.93,0.058673469387755126
21223,0.99,0.05612244897959186,1.13,0.061224489795918366,1.07,0.048469387755102025
21224,0.99,0.08163265306122448,0.96,0.0688775510204082,0.97,0.0688775510204082
21225,0.94,0.0739795918367347,0.95,0.0688775510204082,0.92,0.0663265306122449
21226,0.94,0.08163265306122451,1.02,0.07142857142857141,0.98,0.061224489795918394
21228,0.94,0.06377551020408166,1.01,0.05867346938775507,0.95,0.05612244897959186
21229,0.96,0.05357142857142859,1.02,0.0561224489795918,0.99,0.04591836734693879
21230,0.93,0.08673469387755105,0.96,0.07142857142857147,0.93,0.0739795918367347
21231,0.89,0.06377551020408163,0.99,0.061224489795918394,0.89,0.05612244897959183
21232,0.94,0.06887755102040817,0.99,0.06377551020408166,0.94,0.05612244897959186
21233,0.92,0.09693877551020405,0.98,0.08418367346938775,0.93,0.07653061224489797
21234,0.95,0.09438775510204078,0.98,0.07397959183673468,0.95,0.08673469387755099
21235,0.96,0.0688775510204082,1,0.06122448979591834,0.98,0.061224489795918394
21236,1.03,0.07908163265306122,1.08,0.07142857142857144,1.06,0.06887755102040814
21237,1.07,0.06887755102040814,1.1,0.0663265306122449,1.09,0.0586734693877551
21238,1.07,0.05612244897959183,1.08,0.05102040816326529,1.1,0.048469387755102025
21239,0.93,0.061224489795918366,1.07,0.061224489795918366,0.99,0.04846938775510205
